BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_10,eth2_30,eth2_23,eth2_14,eth2_21,eth2_34,eth2_12,eth2_33,eth2_32,eth2_unk
010330209013,797,354,103,340,0,0,741,9,4,2,3,38,741,4,9,0,2,1,0,0,1,0,0,0,1,0,38
010330209021,469,196,132,141,0,0,360,12,68,2,2,25,360,67,12,1,2,1,0,0,0,0,0,1,0,0,25
010330209022,1378,672,249,457,0,0,1186,15,116,5,3,53,1186,116,15,0,0,2,0,0,0,2,0,1,1,0,53
010330209023,832,376,186,270,0,0,706,18,55,2,6,45,706,55,18,0,0,0,1,0,1,1,4,0,1,0,45
010330209024,535,261,106,168,0,0,493,7,5,2,6,22,493,5,7,0,5,0,0,1,0,1,1,0,0,0,22
010330210001,823,423,166,234,0,0,703,15,51,4,10,40,703,48,15,3,5,3,0,0,1,0,1,0,1,0,40
010330210002,528,179,132,217,0,0,438,5,70,0,1,14,438,69,4,1,0,0,0,0,0,0,0,0,0,0,14
010330210003,395,145,114,136,0,0,307,2,68,1,4,13,307,66,2,2,1,0,0,0,1,0,0,0,0,1,13
010330210004,895,373,173,349,0,0,736,11,93,0,8,47,736,93,11,0,2,0,2,0,0,0,2,0,0,0,47
010199557011,1027,447,183,397,0,0,858,8,100,4,6,51,858,98,8,2,0,3,3,0,1,0,0,0,0,1,51
010199557012,869,431,90,348,0,0,772,14,16,2,3,62,772,16,13,0,2,1,1,0,0,0,0,1,0,0,62
010199557013,586,232,133,221,0,0,482,3,74,0,3,24,482,73,3,1,2,0,1,0,0,0,0,0,0,0,24
010199557021,1236,658,146,432,0,0,1146,8,3,7,3,69,1146,3,8,0,3,3,0,2,0,2,0,0,0,0,69
010199557022,678,404,47,227,0,0,626,6,7,1,6,32,626,7,6,0,5,0,0,0,0,1,0,0,0,0,32
010199557023,718,406,77,235,0,0,681,5,4,4,1,23,681,4,5,0,1,2,0,0,2,0,0,0,0,0,23
010199558011,838,413,151,274,0,0,713,45,26,0,4,50,713,26,45,0,1,0,1,0,0,0,0,0,2,0,50
010199558012,731,386,132,213,0,0,595,2,64,2,7,61,595,63,2,1,2,1,2,0,1,0,2,0,0,0,61
010199558021,1002,601,108,293,0,0,924,13,3,2,8,52,924,3,13,0,5,0,0,0,1,0,0,1,2,0,52
010199558022,822,482,93,247,0,0,737,11,15,7,10,42,737,15,11,0,0,4,2,0,2,1,2,0,1,0,42
010199558023,427,248,58,121,0,0,385,2,0,10,4,26,385,0,2,0,2,5,0,0,2,2,0,0,1,0,26
010199559001,494,248,103,143,0,0,391,5,62,3,2,31,391,62,5,0,0,1,2,2,0,0,0,0,0,0,31
010199559002,864,526,131,207,0,0,772,4,50,1,5,32,772,50,4,0,4,0,1,0,0,1,0,0,0,0,32
010199559003,737,480,80,177,0,0,674,5,30,4,2,22,674,30,5,0,1,3,0,0,1,0,1,0,0,0,22
010199559004,658,364,117,177,0,0,576,6,42,8,5,21,576,42,5,0,1,0,0,0,2,6,0,0,1,0,21
010199560001,433,216,77,140,0,0,379,8,27,5,1,13,379,27,8,0,1,1,0,1,2,1,0,0,0,0,13
010199560002,741,414,64,263,0,0,679,2,12,2,5,41,679,12,2,0,1,0,3,0,2,0,0,0,0,0,41
010199560003,501,308,68,125,0,0,468,0,6,5,2,20,468,6,0,0,0,1,2,0,4,0,0,0,0,0,20
010199560004,760,359,165,236,0,0,635,12,87,3,2,21,635,86,11,1,2,1,0,0,1,1,0,0,0,0,21
010199560005,725,441,86,198,0,0,664,6,13,4,2,36,664,13,6,0,1,0,1,1,3,0,0,0,0,0,36
010199561011,665,376,73,216,0,0,612,9,10,2,6,26,612,9,9,1,2,0,2,1,1,0,0,0,0,0,26
010199561012,592,333,55,204,0,0,550,8,4,4,2,24,550,4,8,0,1,1,0,1,1,0,0,1,0,0,24
010199561021,516,214,186,116,0,0,343,4,146,4,0,19,343,146,4,0,0,0,0,1,1,1,0,1,0,0,19
010199561022,555,350,59,146,0,0,518,3,7,3,1,23,518,7,3,0,1,0,0,0,3,0,0,0,0,0,23
010199561023,715,408,70,237,0,0,662,7,9,1,3,33,662,9,7,0,2,0,1,0,1,0,0,0,0,0,33
010359602001,240,83,154,3,0,0,118,2,112,0,3,5,118,112,2,0,0,0,1,0,0,0,2,0,0,0,5
010359602002,672,194,466,12,0,0,314,4,319,0,4,31,314,318,4,1,0,0,0,0,0,0,2,0,0,0,31
010359603001,573,240,318,15,0,0,301,2,257,0,4,9,301,257,2,0,3,0,0,0,0,0,1,0,0,0,9
010359603002,938,635,261,42,0,0,727,12,154,1,9,35,727,149,12,5,9,0,0,0,0,0,0,0,0,0,35
010359604001,585,145,438,2,0,0,162,4,415,0,1,3,162,412,4,3,1,0,0,0,0,0,0,0,0,0,3
010359604002,402,201,188,13,0,0,234,2,148,1,2,15,234,146,2,2,1,0,1,0,0,1,0,0,0,0,15
010359604003,1143,612,490,41,0,0,728,6,367,3,0,39,728,367,6,0,0,1,0,0,0,1,0,0,0,0,39
010359605001,1101,334,750,17,0,0,482,13,574,8,4,20,482,570,13,4,2,0,1,4,3,0,1,0,0,0,20
010359605002,741,246,472,23,0,0,403,6,300,9,4,19,403,298,6,2,3,3,0,2,0,3,1,0,0,0,19
010359606001,858,340,493,25,0,0,488,16,316,1,8,29,488,314,16,2,2,1,0,0,0,0,5,0,0,0,29
010359606002,746,353,373,20,0,0,427,1,298,0,7,13,427,297,1,1,2,0,0,0,0,0,5,0,0,0,13
010359606003,1400,157,1235,8,0,0,229,7,1142,2,4,16,229,1135,7,7,1,1,1,0,0,0,2,1,0,0,16
011130302001,235,27,205,3,0,0,34,2,195,0,1,3,34,195,2,0,1,0,0,0,0,0,0,0,0,0,3
011130302002,551,106,433,12,0,0,112,7,415,1,0,16,112,410,7,5,0,0,0,0,0,1,0,0,0,0,16
011130302003,310,167,124,19,0,0,191,5,94,0,4,16,191,94,5,0,2,0,1,0,0,0,1,0,0,0,16
011130303001,702,363,296,43,0,0,438,25,191,4,6,38,438,190,24,1,0,2,3,0,2,0,0,0,0,2,38
011130303002,529,264,231,34,0,0,328,23,146,7,3,22,328,143,23,3,1,2,1,1,2,0,0,1,0,0,22
011130303003,668,265,373,30,0,0,325,11,300,3,5,24,325,295,11,5,2,3,1,0,0,0,1,0,0,0,24
011130304021,1453,935,452,66,0,0,1096,41,227,13,10,66,1096,226,41,1,3,4,0,2,4,1,0,1,0,0,66
011130304022,814,376,388,50,0,0,426,55,294,4,5,30,426,291,54,3,3,2,0,1,1,0,0,0,2,0,30
011130304031,943,630,280,33,0,0,705,27,162,8,3,38,705,161,27,1,1,1,0,0,2,3,2,1,0,0,38
011130304032,1016,312,642,62,0,0,376,59,534,3,8,36,376,520,59,14,3,3,0,0,0,0,0,0,0,1,36
011130304041,868,448,375,45,0,0,520,32,268,7,6,35,520,267,31,1,2,3,0,1,2,0,0,1,0,0,35
011130304042,618,435,150,33,0,0,517,11,49,4,7,30,517,48,11,1,4,2,2,0,1,0,0,1,0,0,30
011130305001,830,506,281,43,0,0,597,26,159,11,8,29,597,156,26,3,4,1,0,5,4,0,2,0,0,0,29
011130305002,663,252,367,44,0,0,299,28,307,4,4,21,299,303,28,4,3,3,1,0,0,1,0,0,0,0,21
011130306011,1130,134,981,15,0,0,132,25,956,2,3,12,132,938,25,18,2,0,0,0,1,0,1,0,0,0,12
011130306012,200,46,150,4,0,0,51,22,118,0,1,8,51,117,22,1,1,0,0,0,0,0,0,0,0,0,8
011130306013,670,106,527,37,0,0,148,26,476,3,4,13,148,469,26,7,1,0,1,1,2,0,0,0,0,0,13
011130306021,963,162,787,14,0,0,156,16,771,2,5,13,156,758,16,13,2,1,0,0,1,0,1,0,0,0,13
011130306022,1525,317,1174,34,0,0,358,84,1043,3,8,29,358,1014,84,29,3,2,1,0,0,1,1,0,0,0,29
011130307001,419,107,301,11,0,0,115,12,280,2,2,8,115,278,12,2,1,2,1,0,0,0,0,0,0,0,8
011130307002,944,146,785,13,0,0,169,17,742,2,4,10,169,729,17,13,3,0,0,1,1,0,0,0,0,1,10
011130307003,862,171,666,25,0,0,199,35,609,2,1,16,199,596,35,13,1,0,0,2,0,0,0,0,0,0,16
011130308001,1294,42,1247,5,0,0,33,12,1243,2,1,3,33,1228,12,15,0,0,0,1,1,0,0,0,1,0,3
011130308002,900,64,831,5,0,0,50,9,833,1,1,6,50,824,9,9,0,0,0,0,0,1,0,0,0,0,6
011130309031,1199,115,1070,14,0,0,141,22,1016,3,6,11,141,1001,22,15,1,0,3,3,0,0,0,0,0,1,11
011130309032,1079,144,899,36,0,0,182,56,814,3,0,24,182,800,56,14,0,2,0,0,1,0,0,0,0,0,24
011130309033,749,378,335,36,0,0,420,30,263,5,1,30,420,261,30,2,1,2,0,0,2,0,0,1,0,0,30
011130309041,786,156,608,22,0,0,166,57,522,6,10,25,166,504,57,18,2,5,1,0,0,1,0,0,0,0,25
011130309042,975,379,555,41,0,0,422,51,459,1,9,33,422,451,51,8,3,1,2,0,0,0,0,0,0,0,33
011130309051,1220,597,543,80,0,0,656,112,377,5,14,56,656,370,112,7,3,3,3,0,2,0,2,0,0,1,56
011130309052,542,114,410,18,0,0,125,50,346,0,4,17,125,338,49,8,1,0,0,0,0,0,3,0,0,0,17
011130309061,641,426,186,29,0,0,489,17,102,8,3,22,489,101,17,1,2,3,0,1,2,2,1,0,0,0,22
011130309062,1294,770,447,77,0,0,863,32,312,4,12,71,863,309,32,3,2,1,1,0,1,1,5,1,0,0,71
011130309063,356,263,71,22,0,0,306,10,24,4,2,10,306,24,10,0,1,1,1,1,1,1,0,0,0,0,10
011130309071,611,367,208,36,0,0,410,13,156,1,6,25,410,155,13,1,5,0,0,0,1,0,0,0,0,0,25
011130309072,404,259,111,34,0,0,306,7,64,1,2,24,306,64,7,0,2,0,0,0,1,0,0,0,0,0,24
011130309073,1069,631,373,65,0,0,742,19,259,6,4,39,742,258,19,1,1,1,1,5,0,0,1,0,0,0,39
011130310001,881,528,327,26,0,0,553,8,258,9,4,49,553,253,8,5,1,1,0,1,5,2,0,0,0,0,49
011130310002,1193,765,360,68,0,0,849,32,244,3,7,58,849,238,32,6,3,1,1,1,1,0,0,0,0,0,58
011130310003,720,486,185,49,0,0,568,21,92,2,4,33,568,92,21,0,0,0,0,2,0,0,2,0,0,0,33
011130311001,669,168,492,9,0,0,167,2,485,1,1,13,167,475,2,10,0,0,1,0,0,0,0,1,0,0,13
011130311002,766,148,614,4,0,0,153,3,597,0,1,12,153,584,3,13,0,0,0,0,0,0,1,0,0,0,12
011130312001,1080,397,649,34,0,0,452,18,563,3,9,35,452,557,18,6,7,2,0,1,0,0,0,0,0,0,35
011130312002,468,267,180,21,0,0,290,6,146,1,1,24,290,144,6,2,1,1,0,0,0,0,0,0,0,0,24
011130312003,1343,801,477,65,0,0,853,41,370,6,6,67,853,365,41,5,3,2,2,1,3,0,1,0,0,0,67
011250101011,1522,1200,285,37,0,0,1282,28,50,34,28,100,1282,50,27,0,4,6,7,23,5,0,1,0,0,1,100
011250101012,1377,944,397,36,0,0,1111,29,70,54,34,79,1111,70,29,0,3,31,14,9,9,2,6,2,2,1,79
011250101021,617,537,50,30,0,0,565,9,5,4,2,32,565,5,9,0,1,1,1,2,0,1,0,0,0,0,32
011250101022,1574,1306,205,63,0,0,1440,10,41,14,12,57,1440,41,9,0,2,4,0,2,6,2,4,0,0,2,57
011250101023,828,681,80,67,0,0,759,13,8,0,2,46,759,8,13,0,1,0,1,0,0,0,0,0,0,0,46
011250101041,1308,1127,91,90,0,0,1211,5,18,4,11,59,1211,18,5,0,4,2,3,1,1,0,0,0,2,0,59
011250101042,1015,797,176,42,0,0,833,8,118,1,5,50,833,117,7,1,1,1,4,0,0,0,0,0,0,0,50
011250101051,435,355,56,24,0,0,370,9,32,4,1,19,370,32,9,0,1,4,0,0,0,0,0,0,0,0,19
011250101052,1296,1109,128,59,0,0,1176,21,36,6,11,46,1176,36,21,0,2,1,6,0,3,2,3,0,0,0,46
011250101053,527,452,44,31,0,0,492,2,12,5,2,14,492,12,2,0,1,0,0,5,0,0,1,0,0,0,14
011250102011,1504,1223,203,78,0,0,1323,17,81,6,9,68,1323,81,17,0,1,3,4,1,2,0,2,0,0,0,68
011250102012,1169,858,250,61,0,0,945,20,142,10,6,46,945,140,19,2,1,3,1,1,1,0,2,0,0,0,46
011250102031,1241,1042,155,44,0,0,1133,21,30,2,0,55,1133,30,21,0,0,2,0,0,0,0,0,0,0,0,55
011250102032,914,801,84,29,0,0,865,7,6,6,5,25,865,6,7,0,0,3,1,0,1,2,1,0,0,1,25
011250102041,810,595,153,62,0,0,677,10,73,2,7,41,677,73,10,0,2,1,2,0,1,0,0,0,0,0,41
011250102042,849,377,357,115,0,0,542,30,193,9,22,53,542,193,28,0,4,2,15,3,2,1,1,1,0,0,53
011250102043,920,626,250,44,0,0,731,18,106,10,10,45,731,104,18,2,1,3,5,4,2,0,0,1,1,0,45
011250102044,842,645,170,27,0,0,718,17,64,4,3,36,718,64,17,0,0,1,3,1,1,1,0,0,0,0,36
011250102051,2384,1927,365,92,0,0,2047,47,142,20,20,108,2047,140,46,2,2,11,13,4,3,2,3,0,0,1,108
011250102052,1555,1057,416,82,0,0,1174,29,252,10,8,82,1174,252,29,0,3,2,0,3,2,3,2,0,0,0,82
011250102061,1630,892,688,50,0,0,1020,33,458,29,6,84,1020,451,33,7,2,9,4,7,7,6,0,0,0,0,84
011250102062,1920,1237,605,78,0,0,1427,35,330,15,11,102,1427,329,34,1,2,2,7,1,7,3,2,2,0,0,102
011250103021,650,482,125,43,0,0,526,18,69,1,4,32,526,67,18,2,0,0,1,0,1,0,2,0,0,0,32
011250103022,980,805,121,54,0,0,880,21,30,5,4,40,880,30,21,0,0,2,2,2,1,0,0,0,0,0,40
011250103023,758,494,230,34,0,0,549,30,151,0,5,23,549,149,30,2,4,0,0,0,0,0,0,0,0,1,23
011250103031,954,513,421,20,0,0,551,4,375,1,1,22,551,373,3,2,0,0,1,0,1,0,0,0,0,0,22
011250103032,749,497,214,38,0,0,540,3,169,4,3,30,540,169,3,0,0,0,1,0,3,0,2,1,0,0,30
011250103033,1014,534,454,26,0,0,546,7,410,17,5,29,546,407,7,3,0,1,0,1,12,2,2,1,0,1,29
011250103041,1461,808,606,47,0,0,883,38,485,8,8,39,883,480,38,5,1,1,5,2,3,2,2,0,0,0,39
011250103042,1192,831,291,70,0,0,927,21,158,17,10,59,927,158,21,0,2,7,6,2,3,3,0,1,0,1,59
011250103051,1020,847,121,52,0,0,937,8,30,3,6,36,937,29,6,1,4,2,0,0,1,0,2,0,0,0,36
011250103052,1570,1084,400,86,0,0,1210,38,248,10,13,51,1210,247,38,1,0,2,7,2,0,5,0,1,0,1,51
011250104031,759,322,407,30,0,0,376,20,325,6,8,24,376,321,20,4,4,0,2,5,1,0,1,0,0,1,24
011250104032,702,288,390,24,0,0,315,12,336,6,0,33,315,333,12,3,0,3,0,0,0,2,0,1,0,0,33
011250104033,937,438,443,56,0,0,547,20,308,13,9,40,547,304,20,4,1,1,7,9,0,2,0,1,0,1,40
011250104041,377,8,367,2,0,0,11,10,354,0,1,1,11,349,10,5,1,0,0,0,0,0,0,0,0,0,1
011250104042,758,214,514,30,0,0,298,6,427,5,7,15,298,425,6,2,0,0,6,1,2,1,0,1,0,1,15
011250104043,402,220,149,33,0,0,304,9,58,3,3,25,304,58,9,0,0,0,1,1,0,0,0,2,0,0,25
011250104051,2347,1789,489,69,0,0,1924,47,92,62,53,169,1924,89,45,3,3,22,31,13,16,8,3,3,7,0,169
011250104052,670,310,314,46,0,0,395,43,196,3,8,25,395,196,43,0,5,0,1,1,0,0,1,1,0,0,25
011250104061,848,570,233,45,0,0,729,23,21,10,7,58,729,21,23,0,0,7,5,0,2,1,1,0,0,0,58
011250104062,1193,940,227,26,0,0,1002,17,29,34,17,94,1002,28,15,1,0,14,10,11,9,0,2,0,1,1,94
011250104063,1399,946,394,59,0,0,1145,12,140,17,17,68,1145,139,11,1,2,10,10,4,1,2,2,0,1,0,68
011250104071,1174,484,581,109,0,0,686,25,396,11,7,49,686,394,25,2,0,4,3,5,1,0,0,0,0,0,49
011250104072,1285,878,366,41,0,0,1023,6,158,6,9,83,1023,154,6,4,0,2,3,0,3,0,0,1,4,0,83
011250105001,834,250,561,23,0,0,279,15,523,0,3,14,279,519,15,4,3,0,0,0,0,0,0,0,0,0,14
011250105002,571,153,407,11,0,0,163,11,383,0,1,13,163,377,11,6,1,0,0,0,0,0,0,0,0,0,13
011250106011,711,585,65,61,0,0,636,9,8,3,3,52,636,8,9,0,0,0,2,1,1,1,1,0,0,0,52
011250106012,995,805,105,85,0,0,855,18,49,3,4,66,855,49,18,0,3,3,1,0,0,0,0,0,0,0,66
011250106013,839,626,150,63,0,0,698,11,70,1,5,54,698,70,11,0,2,0,1,0,0,0,0,0,0,0,54
011250106014,921,650,176,95,0,0,759,22,91,1,4,44,759,90,21,1,1,0,1,0,1,0,1,0,1,0,44
011250106031,1256,1008,200,48,0,0,1062,23,115,7,5,44,1062,115,23,0,2,3,0,0,3,0,1,1,1,0,44
011250106032,1158,932,146,80,0,0,1027,13,45,4,12,57,1027,43,13,2,3,2,6,0,2,0,1,0,0,0,57
011250106033,1253,898,285,70,0,0,937,17,223,5,11,60,937,223,17,0,7,2,3,3,0,0,0,0,0,0,60
011250106041,782,624,92,66,0,0,661,5,58,2,5,51,661,58,5,0,3,0,0,1,1,0,1,0,0,0,51
011250106042,1316,1069,194,53,0,0,1134,18,79,3,5,77,1134,78,18,1,4,0,0,1,1,1,0,0,1,0,77
011250106043,925,746,107,72,0,0,833,14,28,3,6,41,833,27,14,1,3,1,2,1,1,0,0,0,1,0,41
011250106044,985,784,120,81,0,0,857,14,56,1,9,48,857,56,14,0,4,0,0,0,1,0,1,0,3,0,48
011250107031,1355,927,321,107,0,0,1030,25,215,5,11,69,1030,213,25,2,5,0,0,1,0,3,3,0,1,0,69
011250107032,663,529,102,32,0,0,567,7,51,2,4,32,567,50,7,1,2,0,0,0,1,1,0,0,0,1,32
011250107041,1779,927,789,63,0,0,1022,12,665,6,9,65,1022,661,12,4,3,4,5,0,0,1,0,1,0,0,65
011250107042,1537,934,514,89,0,0,1070,23,382,10,5,47,1070,381,22,1,0,5,1,0,3,2,1,0,0,2,47
011250107051,766,482,266,18,0,0,511,17,207,3,5,23,511,204,17,3,2,3,1,0,0,0,2,0,0,0,23
011250107052,1374,575,743,56,0,0,623,16,680,7,5,43,623,672,15,8,3,1,1,2,2,2,1,0,0,0,43
011250107061,688,530,115,43,0,0,577,9,59,3,4,36,577,58,9,1,4,1,0,0,1,1,0,0,0,0,36
011250107062,727,499,182,46,0,0,552,12,114,2,11,36,552,112,12,2,1,0,2,0,1,0,2,1,4,0,36
011250107063,884,667,158,59,0,0,750,26,51,3,9,45,750,51,26,0,3,1,2,0,1,1,0,0,0,2,45
011250107064,497,413,60,24,0,0,429,9,19,2,0,38,429,19,9,0,0,0,0,2,0,0,0,0,0,0,38
011250107071,808,622,148,38,0,0,665,5,90,2,3,43,665,90,5,0,1,0,2,0,2,0,0,0,0,0,43
011250107072,625,499,86,40,0,0,557,4,42,1,2,19,557,42,4,0,0,0,2,0,1,0,0,0,0,0,19
011250107073,541,393,121,27,0,0,427,5,83,0,1,25,427,82,5,1,0,0,1,0,0,0,0,0,0,0,25
011250107074,615,493,67,55,0,0,543,8,33,2,0,29,543,33,8,0,0,1,0,0,1,0,0,0,0,0,29
011250108021,1470,739,673,58,0,0,875,34,449,17,28,67,875,444,32,5,4,6,15,8,2,1,1,0,1,2,67
011250108022,1249,548,641,60,0,0,639,27,491,15,23,54,639,486,27,5,1,1,16,10,3,0,4,0,0,0,54
011250108023,452,338,87,27,0,0,378,9,33,4,0,28,378,33,9,0,0,2,0,0,0,2,0,0,0,0,28
011250108031,793,155,619,19,0,0,173,13,578,0,4,25,173,571,13,7,1,0,3,0,0,0,0,0,0,0,25
011250108032,747,374,313,60,0,0,460,15,219,2,8,43,460,218,15,1,0,0,3,1,1,0,2,0,0,2,43
011250108041,939,554,347,38,0,0,653,23,220,7,4,32,653,220,23,0,0,1,0,1,5,0,2,0,0,0,32
011250108042,674,387,253,34,0,0,430,18,188,3,4,31,430,188,18,0,2,0,1,2,0,0,0,1,0,0,31
011250112001,823,241,251,331,0,0,551,28,149,9,10,76,551,147,28,2,3,3,2,2,0,1,1,2,1,1,76
011250112002,1153,415,307,431,0,0,828,36,139,15,18,117,828,134,36,5,3,3,7,4,3,3,2,2,0,0,117
011250114011,462,216,122,124,0,0,376,9,22,1,2,52,376,22,9,0,0,0,0,0,1,0,0,0,0,1,52
011250114012,613,238,74,301,0,0,505,9,28,3,8,60,505,27,9,1,4,2,3,1,0,0,1,0,0,0,60
011250114013,496,203,72,221,0,0,399,7,33,8,3,46,399,32,7,1,0,4,2,2,2,0,0,0,0,0,46
011250114021,321,131,57,133,0,0,254,7,22,4,4,30,254,20,7,2,1,3,1,0,1,0,0,0,0,0,30
011250114022,412,229,55,128,0,0,331,14,13,3,6,45,331,13,14,0,1,0,3,2,1,0,0,0,1,0,45
011250114023,660,282,151,227,0,0,552,13,26,0,15,54,552,25,13,1,2,0,6,0,0,0,2,0,0,0,54
011250114024,465,221,135,109,0,0,379,11,14,6,2,53,379,14,11,0,0,2,2,1,0,3,0,0,0,0,53
011250116001,419,38,377,4,0,0,53,2,356,3,2,3,53,351,2,5,2,0,0,1,1,1,0,0,0,0,3
011250116002,1040,92,924,24,0,0,144,3,877,3,2,11,144,861,3,16,1,1,0,1,0,1,0,0,0,0,11
011250116003,696,223,308,165,0,0,440,19,167,8,8,54,440,162,17,5,2,2,4,3,0,2,1,0,1,0,54
011250117011,848,7,840,1,0,0,9,1,835,1,2,0,9,826,1,9,1,0,1,0,0,0,0,1,0,0,0
011250117012,689,11,677,1,0,0,6,4,679,0,0,0,6,675,4,4,0,0,0,0,0,0,0,0,0,0,0
011250117031,603,4,594,5,0,0,8,0,588,0,1,6,8,584,0,4,1,0,0,0,0,0,0,0,0,0,6
011250117032,1297,17,1278,2,0,0,19,1,1273,0,1,3,19,1258,1,15,1,0,0,0,0,0,0,0,0,0,3
011250117033,1124,29,1093,2,0,0,31,2,1085,1,2,3,31,1074,2,11,1,0,1,0,0,1,0,0,0,0,3
011250118001,501,3,497,1,0,0,3,2,493,0,2,1,3,489,2,4,0,0,2,0,0,0,0,0,0,0,1
011250118002,484,15,467,2,0,0,12,1,470,0,1,0,12,465,1,5,1,0,0,0,0,0,0,0,0,0,0
011250118003,570,5,564,1,0,0,9,3,557,0,0,1,9,556,3,1,0,0,0,0,0,0,0,0,0,0,1
011250118004,999,72,568,359,0,0,388,26,502,1,16,66,388,497,26,5,1,1,5,0,0,0,2,0,0,1,66
011250119011,546,205,266,75,0,0,335,16,149,5,1,40,335,146,16,3,0,3,0,0,1,1,0,0,0,0,40
011250119012,279,70,184,25,0,0,97,3,164,0,1,14,97,162,3,2,1,0,0,0,0,0,0,0,0,0,14
011250119013,666,142,418,106,0,0,268,11,332,9,5,41,268,326,11,6,0,2,4,2,1,0,0,3,0,0,41
011250119014,348,129,185,34,0,0,230,10,84,4,5,15,230,82,9,2,0,1,2,0,1,2,1,0,0,0,15
011250119021,697,48,492,157,0,0,213,15,425,9,8,27,213,416,15,9,0,2,4,2,1,1,1,1,0,1,27
011250119022,654,47,599,8,0,0,62,1,584,2,1,4,62,580,1,4,1,0,0,2,0,0,0,0,0,0,4
011250120011,556,204,256,96,0,0,322,22,150,2,15,45,322,146,22,4,3,1,10,0,0,1,0,0,0,2,45
011250120012,379,146,142,91,0,0,249,17,65,14,6,28,249,63,17,2,2,8,2,4,1,0,1,1,0,1,28
011250120021,541,181,171,189,0,0,372,23,83,5,14,44,372,83,23,0,2,0,6,3,1,0,1,1,0,0,44
011250120022,636,226,185,225,0,0,463,20,74,12,9,58,463,74,20,0,4,6,3,5,0,0,1,1,0,0,58
011250121011,575,275,259,41,0,0,389,15,135,3,0,33,389,132,15,3,0,1,0,0,0,0,0,1,0,0,33
011250121012,983,252,574,157,0,0,458,26,426,11,12,50,458,413,26,13,5,3,2,1,2,5,2,0,0,0,50
011250121013,693,373,280,40,0,0,467,11,159,13,9,34,467,157,11,2,0,3,7,1,0,9,1,0,1,0,34
011250121021,575,223,297,55,0,0,326,14,202,1,2,30,326,197,14,5,0,0,2,1,0,0,0,0,0,0,30
011250121022,767,212,402,153,0,0,414,36,269,10,7,31,414,266,36,3,2,2,4,1,1,5,0,1,0,0,31
011250123041,895,121,742,32,0,0,171,17,682,4,3,18,171,670,17,12,1,1,1,1,1,1,0,0,1,0,18
011250123042,642,103,532,7,0,0,111,5,510,3,4,9,111,507,5,3,0,0,4,2,0,1,0,0,0,0,9
011250123043,507,69,427,11,0,0,91,9,391,5,5,6,91,381,9,10,1,0,2,4,0,0,1,1,0,0,6
011250123051,743,101,624,18,0,0,131,2,591,2,2,15,131,584,2,7,0,1,2,0,0,0,0,1,0,0,15
011250123052,1676,761,865,50,0,0,898,17,665,14,23,59,898,661,17,4,1,6,15,4,2,1,2,1,0,1,59
011250123053,755,94,654,7,0,0,124,5,619,1,2,4,124,608,4,11,1,0,1,0,0,0,0,1,0,0,4
011250123061,1000,498,461,41,0,0,671,20,237,15,12,45,671,236,20,1,4,7,6,2,4,1,1,1,0,0,45
011250123062,1125,331,727,67,0,0,460,18,589,6,17,35,460,587,18,2,5,2,11,1,0,3,1,0,0,0,35
011250123063,1597,601,964,32,0,0,759,26,741,11,8,52,759,733,26,8,1,4,1,3,3,0,0,0,2,0,52
011250123071,621,148,464,9,0,0,175,2,427,8,3,6,175,422,2,5,0,2,2,6,0,0,1,0,0,0,6
011250124031,1252,155,1008,89,0,0,264,14,927,6,13,28,264,910,14,17,5,1,8,1,0,3,0,1,0,0,28
011250124032,525,256,255,14,0,0,289,4,204,10,0,18,289,203,4,1,0,4,0,4,0,2,0,0,0,0,18
011250124033,1020,354,647,19,0,0,395,14,571,7,6,27,395,567,14,4,0,1,3,1,0,4,2,0,0,0,27
011250124041,901,103,740,58,0,0,174,11,691,6,3,16,174,683,11,8,1,2,1,3,0,1,1,0,0,0,16
011250124042,1138,154,938,46,0,0,202,15,894,5,5,17,202,888,15,6,0,2,1,0,1,1,0,1,0,1,17
011250124061,633,103,504,26,0,0,163,6,443,6,3,12,163,435,6,8,0,0,2,2,1,2,0,0,0,0,12
011250124062,881,170,682,29,0,0,228,5,628,2,4,14,228,622,4,6,1,0,0,0,0,2,0,0,0,0,14
011250124071,848,137,632,79,0,0,235,13,568,1,10,21,235,566,13,2,3,1,5,0,0,0,1,0,0,0,21
011250124081,798,70,718,10,0,0,84,9,692,1,7,5,84,681,9,11,1,0,2,0,0,0,0,0,4,0,5
011250124082,518,73,430,15,0,0,97,9,401,4,1,6,97,393,9,8,0,0,1,3,0,1,0,0,0,0,6
011250125011,1237,202,1026,9,0,0,218,1,1008,0,1,9,218,996,1,12,1,0,0,0,0,0,0,0,0,0,9
011250125031,1489,808,562,119,0,0,972,14,420,11,8,64,972,417,14,3,4,2,3,3,4,1,1,1,0,0,64
011250125032,1462,703,704,55,0,0,815,23,515,36,17,56,815,512,23,3,1,9,5,10,9,5,1,1,0,0,56
011250125033,857,362,465,30,0,0,419,10,374,22,2,30,419,371,10,3,0,5,0,6,2,8,0,0,0,0,30
011250125041,1393,476,877,40,0,0,541,20,778,6,13,35,541,771,20,7,1,0,8,1,4,1,1,0,0,0,35
