BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_lib,party_cnt,party_con,party_grn,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_66,eth2_85,eth2_21,eth2_35,eth2_12,eth2_61,eth2_29,eth2_55,eth2_33,eth2_32,eth2_26,eth2_38,eth2_59,eth2_57,eth2_19,eth2_99,eth2_28,eth2_unk
340030040024,657,329,229,87,2,1,5,0,0,4,0,272,266,21,18,32,48,272,266,21,5,12,8,4,4,0,7,0,1,1,4,0,1,0,3,0,0,0,0,0,0,0,48
340030050001,921,298,396,217,0,3,3,2,1,1,0,551,172,3,52,53,90,551,171,3,8,24,19,12,7,1,0,3,2,6,0,4,5,4,1,0,0,1,0,1,0,0,90
340030050002,868,290,379,189,2,2,4,1,0,1,0,502,172,1,40,45,108,502,172,1,14,20,6,5,10,0,3,1,3,1,5,2,0,6,0,0,0,1,0,2,0,0,108
340030050003,787,269,364,143,3,0,6,1,0,1,0,458,163,3,38,57,68,458,162,3,10,24,7,9,13,1,3,3,2,2,7,2,0,8,0,1,0,0,0,1,0,0,68
340030050004,970,298,408,255,4,2,1,1,0,1,0,565,189,2,61,64,89,565,188,2,9,28,18,11,23,1,0,7,2,3,1,1,2,10,3,0,1,4,0,0,0,0,89
340030050005,658,206,252,188,1,3,2,3,2,1,0,379,152,0,29,31,67,379,152,0,5,22,7,3,11,0,1,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,67
340030061011,595,283,209,95,3,1,0,1,1,2,0,226,141,2,89,69,68,226,140,2,1,17,25,23,48,1,4,8,4,5,8,0,2,5,0,0,3,1,1,0,0,0,68
340030061012,370,171,141,49,2,1,4,0,1,1,0,116,111,2,34,49,58,116,110,2,1,19,8,12,20,1,1,3,5,1,3,0,1,6,0,0,1,0,1,1,0,0,58
340030061013,444,201,164,74,0,2,2,0,0,1,0,170,115,1,60,58,40,170,111,1,2,26,26,4,32,4,1,0,6,0,0,2,0,12,2,0,0,2,3,0,0,0,40
340030061014,639,279,255,96,2,3,1,2,1,0,0,211,147,9,88,125,59,211,147,8,9,32,36,26,37,0,0,1,24,4,25,0,0,6,0,0,1,3,5,0,1,0,59
340030061021,608,286,217,103,0,0,0,1,0,1,0,274,160,2,33,96,43,274,157,2,2,39,18,4,11,3,1,1,26,1,6,0,0,9,0,0,0,7,3,0,0,0,43
340030061022,841,395,324,114,3,0,1,4,0,0,0,312,247,3,91,103,85,312,244,2,12,28,33,20,41,3,2,2,20,3,7,2,1,13,0,0,2,7,1,0,1,0,85
340030061023,507,269,164,64,4,0,1,4,1,0,0,195,137,2,69,60,44,195,136,2,1,11,16,18,43,1,1,1,7,8,12,0,0,6,0,0,0,4,1,0,0,0,44
340030062011,574,282,214,74,1,0,1,0,0,2,0,195,164,1,41,91,82,195,163,1,4,37,13,11,20,1,0,2,16,1,7,0,0,6,2,1,1,8,3,0,0,0,82
340030062012,633,310,236,80,0,0,3,2,1,1,0,201,233,3,59,60,77,201,231,2,8,22,18,12,24,2,1,1,2,8,5,2,0,2,0,0,0,7,3,0,1,0,77
340030062013,790,338,317,123,4,0,6,0,0,2,0,257,157,2,136,116,122,257,157,2,15,34,36,38,69,0,3,3,14,8,6,2,0,4,3,2,4,1,6,0,0,0,122
340030062014,1158,563,393,192,4,1,1,2,1,1,0,506,242,6,149,120,135,506,238,5,7,34,44,34,84,4,0,5,16,6,8,2,2,11,6,0,2,4,0,3,1,0,135
340030062021,677,335,249,85,2,0,3,1,0,2,0,219,169,3,107,102,77,219,166,3,6,14,31,29,62,3,1,0,16,6,11,0,2,20,0,0,0,3,4,0,0,0,77
340030062022,884,352,334,187,3,3,1,0,2,2,0,294,67,4,169,159,191,294,66,4,35,14,49,98,79,1,5,1,11,2,4,3,8,4,2,0,2,0,0,0,0,0,191
340030062023,669,266,276,121,2,3,0,0,0,1,0,214,113,6,112,111,113,214,110,6,4,20,51,38,52,3,3,0,10,5,13,6,5,7,2,0,3,3,1,0,0,0,113
340030062024,802,291,321,188,0,0,0,1,1,0,0,273,63,4,167,148,147,273,63,3,27,20,53,86,72,0,4,1,11,10,6,0,7,2,6,2,4,0,0,1,1,0,147
340030063011,564,284,215,57,3,0,2,1,1,1,0,163,248,6,27,68,52,163,244,6,2,37,11,3,10,4,0,1,4,3,11,0,0,5,1,0,0,2,3,0,0,0,52
340030063012,607,303,214,73,4,5,3,1,2,2,0,182,248,2,34,84,57,182,246,2,6,39,9,8,12,2,0,0,4,5,7,1,4,8,0,0,8,3,2,0,0,0,57
340030063013,560,271,213,66,2,4,1,2,0,1,0,150,235,11,39,53,72,150,230,11,2,24,3,5,29,5,0,4,2,0,0,1,0,11,5,0,0,4,1,0,0,0,72
340030063021,385,176,144,63,1,0,1,0,0,0,0,145,97,2,35,51,55,145,97,2,13,10,9,12,6,0,0,2,3,3,8,2,0,10,2,0,1,2,0,0,0,0,55
340030063022,623,308,247,61,1,2,1,2,1,0,0,188,230,3,64,67,71,188,229,3,5,26,23,7,30,1,1,0,12,5,3,1,3,8,3,0,0,3,0,0,0,0,71
340030063023,705,329,262,110,1,1,1,1,0,0,0,314,107,0,71,86,127,314,106,0,7,21,32,35,26,1,1,0,11,3,5,2,2,5,1,0,1,0,2,0,0,0,127
340030063024,507,251,202,44,1,4,3,1,0,1,0,155,165,5,35,99,48,155,160,5,5,50,22,5,6,5,0,0,15,0,7,3,1,12,1,0,1,2,1,2,0,0,48
340030070011,1269,464,518,283,0,2,0,1,1,0,0,620,98,5,299,77,170,620,96,5,59,22,85,18,127,2,11,5,16,10,3,1,0,1,2,5,0,0,3,2,0,0,170
340030070012,1436,529,599,300,3,0,2,1,2,0,0,848,115,6,254,66,147,848,114,6,22,27,73,13,133,1,2,9,4,12,11,1,3,0,1,5,3,0,0,0,0,0,147
340030070021,555,194,258,98,2,1,0,1,1,0,0,236,24,0,134,35,126,236,24,0,27,15,48,9,57,0,0,0,6,1,1,0,2,0,1,0,1,0,0,0,0,0,126
340030070022,1025,393,423,202,3,0,0,3,1,0,0,397,39,0,281,92,216,397,39,0,55,47,83,17,131,0,0,2,9,10,0,5,2,3,5,0,4,0,0,0,0,0,216
340030070023,1016,384,425,203,0,1,0,3,0,0,0,519,61,16,200,68,152,519,59,16,30,23,53,17,110,2,1,3,10,2,4,6,0,1,1,2,1,2,2,0,0,0,152
340030070024,605,192,284,123,2,1,1,2,0,0,0,230,31,1,148,57,138,230,31,1,26,26,54,12,63,0,0,4,10,1,1,1,3,3,1,0,0,0,0,0,0,0,138
340030080011,1560,494,653,398,7,1,3,1,1,2,0,735,94,4,259,143,325,735,92,4,62,45,79,26,98,2,5,2,34,15,7,2,2,5,2,0,5,5,5,0,0,0,325
340030080012,665,227,301,134,1,0,1,1,0,0,0,322,51,0,148,51,93,322,51,0,9,17,35,14,88,0,1,5,10,9,3,1,1,3,0,2,0,0,1,0,0,0,93
340030080013,865,273,363,221,2,1,3,2,0,0,0,481,62,1,147,34,140,481,62,0,6,4,56,18,76,0,2,2,5,5,2,0,0,0,2,0,1,0,0,1,1,0,140
340030080021,879,340,347,185,2,1,0,2,1,1,0,486,53,4,168,44,124,486,51,4,10,14,48,12,99,2,7,2,5,9,1,0,1,4,0,0,0,0,0,0,0,0,124
340030080022,918,321,386,206,1,1,2,1,0,0,0,461,71,3,195,64,124,461,69,3,18,17,63,23,96,2,0,5,9,5,5,1,0,6,0,0,0,0,3,2,0,0,124
340030080023,940,312,404,221,1,0,0,1,1,0,0,531,98,0,175,51,85,531,96,0,21,9,57,18,87,2,4,4,3,4,8,0,0,2,0,0,5,0,1,0,0,2,85
340030091001,1023,404,426,185,2,2,1,3,0,0,0,476,54,4,244,59,186,476,53,4,45,13,64,22,117,1,3,8,5,9,1,1,3,1,2,0,2,0,4,0,0,0,186
340030091002,1293,519,520,248,1,1,1,2,1,0,0,692,62,2,184,70,283,692,62,2,30,18,53,20,81,0,0,2,11,18,1,1,2,5,9,0,0,0,0,0,0,0,283
340030091003,647,251,287,106,1,0,1,1,0,0,0,328,45,2,138,44,90,328,44,2,13,10,40,10,74,1,1,4,6,4,7,0,0,5,1,2,0,4,0,1,0,0,90
340030091004,714,307,284,122,1,0,0,0,0,0,0,307,48,0,187,42,130,307,48,0,22,11,70,15,81,0,2,5,2,6,2,1,2,3,2,1,1,1,0,0,0,0,130
340030092001,793,319,335,133,0,0,2,3,0,1,0,444,47,0,88,59,155,444,47,0,14,9,28,22,39,0,0,0,14,6,4,0,1,5,1,0,3,0,0,0,0,0,155
340030092002,871,369,327,169,4,1,0,1,0,0,0,493,61,8,119,48,142,493,59,8,19,9,47,19,40,2,4,1,5,3,5,1,0,1,1,9,0,1,2,0,0,0,142
340030092003,976,379,380,213,0,3,0,1,0,0,0,627,34,0,71,44,200,627,34,0,25,13,20,7,18,0,2,1,12,6,4,0,0,0,4,0,2,0,0,1,0,0,200
340030101001,513,195,197,119,0,0,1,1,0,0,0,270,103,1,35,45,59,270,102,1,13,9,7,1,5,1,20,1,3,1,4,4,0,4,0,7,0,0,0,1,0,0,59
340030101002,789,265,335,180,1,2,2,2,1,1,0,469,161,1,55,34,69,469,157,1,13,15,22,5,19,4,6,0,3,1,0,0,1,2,0,0,0,0,2,0,0,0,69
340030101003,663,254,241,156,2,5,1,1,1,2,0,374,130,7,44,55,53,374,130,7,13,21,7,13,12,0,12,1,1,4,2,0,0,3,1,7,0,2,0,0,0,0,53
340030101004,584,196,236,144,1,1,0,2,2,2,0,389,73,4,33,17,68,389,72,4,8,0,14,5,0,1,9,1,1,8,1,0,0,1,0,0,0,0,0,0,0,0,68
340030101005,423,155,177,86,0,1,0,1,3,0,0,255,75,3,28,19,43,255,75,3,4,10,12,2,11,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,43
340030101006,729,267,327,132,0,1,1,0,1,0,0,454,143,0,36,30,66,454,143,0,14,9,17,3,4,0,6,0,5,1,3,1,1,1,0,0,1,0,0,0,0,0,66
340030101007,725,286,272,161,0,2,3,1,0,0,0,438,124,5,30,45,83,438,123,5,7,9,6,9,12,1,12,1,4,2,4,0,1,1,0,2,0,0,5,0,0,0,83
340030102001,659,251,267,135,2,1,0,1,0,2,0,362,151,2,59,25,60,362,150,2,21,11,22,2,14,1,4,0,2,0,0,1,0,3,0,2,0,0,2,0,0,0,60
340030102002,543,216,214,111,2,0,0,0,0,0,0,301,125,3,42,24,48,301,123,3,25,8,11,6,3,2,6,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,48
340030102003,419,162,172,79,1,2,1,1,1,0,0,204,92,8,18,37,60,204,92,7,9,5,1,6,4,0,13,0,7,1,2,0,0,1,0,3,1,0,2,0,1,0,60
340030102004,564,218,222,118,2,0,0,1,0,3,0,283,139,1,29,40,72,283,136,1,11,16,6,6,4,3,4,0,4,1,5,3,0,1,1,4,0,0,0,0,0,0,72
340030102005,473,169,202,98,1,2,0,1,0,0,0,257,98,1,17,46,54,257,98,1,6,14,5,5,2,0,2,0,7,4,0,1,2,9,0,0,0,0,5,0,0,0,54
340030103001,800,275,335,184,2,1,1,1,0,1,0,472,134,6,63,47,78,472,132,6,24,17,17,8,8,2,9,4,6,6,6,0,0,1,0,0,0,0,0,0,0,0,78
340030103002,876,338,358,169,5,3,2,1,0,0,0,498,205,10,67,37,59,498,205,10,17,10,19,12,21,0,9,0,0,3,2,0,1,2,0,6,0,0,1,0,0,0,59
340030103003,834,256,359,208,0,4,1,5,0,1,0,507,128,7,49,54,89,507,126,7,11,19,21,7,8,2,10,0,12,9,2,0,0,0,1,0,0,2,1,0,0,0,89
340030103004,724,282,292,145,2,0,1,1,0,1,0,464,119,1,24,42,74,464,119,1,5,13,4,1,4,0,9,0,4,7,2,1,0,8,4,0,0,0,0,1,0,0,74
340030103005,657,272,251,122,5,3,1,1,2,0,0,362,143,15,23,41,73,362,143,15,6,6,5,4,5,0,19,0,5,4,0,0,0,5,0,3,0,1,1,0,0,0,73
340030103006,525,193,221,106,0,1,1,0,1,2,0,317,102,4,44,26,32,317,98,4,32,8,7,4,4,4,5,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,32
340030103007,1078,439,424,203,3,1,1,3,3,1,0,559,228,4,106,80,101,559,228,4,31,21,19,11,45,0,22,4,12,3,0,1,0,11,1,3,0,0,0,0,0,0,101
340030111001,610,252,194,155,1,1,3,1,0,3,0,253,161,6,71,60,59,253,159,6,60,33,4,4,1,2,4,2,0,1,4,4,0,1,3,1,1,2,4,0,0,0,59
340030111002,937,339,379,206,1,4,1,5,0,2,0,385,260,17,98,85,92,385,258,17,92,44,5,17,0,2,2,1,1,0,2,3,3,4,1,0,0,0,4,0,0,0,92
340030111003,394,197,127,64,0,0,2,2,0,2,0,122,140,24,19,51,38,122,140,24,14,32,4,10,1,0,2,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,38
340030111004,961,420,348,182,1,5,2,0,1,2,0,402,271,25,54,110,99,402,269,25,40,65,2,9,10,2,6,2,3,0,5,3,8,7,2,0,0,0,1,0,0,0,99
340030112001,406,199,150,44,0,6,1,1,1,4,0,145,108,67,20,29,37,145,106,67,14,16,5,2,0,2,1,0,3,0,0,6,0,0,1,1,0,0,0,0,0,0,37
340030112002,975,374,381,207,2,2,1,4,1,3,0,471,216,3,72,86,127,471,214,3,53,54,8,15,4,2,3,0,1,1,3,2,2,2,2,4,0,0,1,2,0,0,127
340030112003,611,245,215,140,2,1,1,4,1,2,0,314,126,4,36,57,74,314,126,4,22,17,9,10,1,0,10,0,0,0,4,5,1,6,0,1,0,3,1,0,0,1,74
340030112004,1007,404,356,236,2,2,3,3,1,0,0,495,254,7,41,97,113,495,254,7,26,54,11,11,2,0,6,0,1,2,7,3,2,7,1,0,1,1,3,0,0,0,113
340030113001,1040,397,402,228,3,5,1,0,0,4,0,513,279,6,55,79,108,513,275,6,44,32,3,9,3,4,6,1,1,3,9,4,2,3,2,0,2,6,3,0,0,1,108
340030113002,501,184,188,120,1,3,2,1,1,1,0,266,119,5,12,37,62,266,118,5,5,21,1,8,0,1,1,0,1,6,1,0,0,1,1,0,2,1,0,0,0,0,62
340030113003,457,158,164,126,2,3,3,0,0,1,0,231,104,2,46,28,46,231,102,2,34,11,4,3,0,2,4,1,3,1,5,1,0,0,1,0,0,0,0,2,0,4,46
340030113004,1089,467,385,222,3,6,2,2,1,1,0,486,297,15,66,96,129,486,295,15,57,41,2,14,1,2,11,0,10,2,7,4,0,7,1,2,0,0,1,0,0,2,129
340030114001,849,362,301,166,7,4,5,2,1,1,0,446,188,4,29,90,92,446,185,4,12,48,8,11,6,3,0,0,0,2,17,2,4,3,0,1,1,0,4,0,0,0,92
340030114002,1211,510,454,224,3,5,7,3,3,2,0,537,320,56,57,104,137,537,316,56,43,62,9,8,3,4,8,0,1,2,3,4,0,11,1,0,1,2,2,0,0,0,137
340030114003,1130,409,433,269,5,7,2,1,0,4,0,575,247,11,49,122,126,575,245,11,23,48,18,29,7,2,5,1,3,0,14,5,5,5,0,0,0,4,3,0,0,0,126
340030114004,543,209,214,112,1,1,3,1,1,1,0,277,133,6,23,45,59,277,133,6,17,17,2,10,0,0,4,0,0,3,2,1,4,6,0,0,0,0,0,0,0,1,59
340030114005,789,288,304,184,1,2,3,4,0,3,0,425,196,0,35,67,66,425,190,0,20,36,3,12,8,6,3,0,0,3,6,1,4,0,2,0,1,2,0,0,0,1,66
340030120011,623,235,239,142,2,1,0,3,0,1,0,332,165,1,47,17,61,332,162,1,7,8,14,4,11,3,0,3,0,0,1,0,0,2,0,0,0,0,1,1,0,0,61
340030120012,640,229,239,163,1,3,1,2,1,1,0,368,158,3,39,14,58,368,157,3,10,6,6,1,11,1,0,0,1,5,0,2,1,1,0,0,0,0,2,1,0,0,58
340030120013,1326,587,511,205,4,7,6,5,1,0,0,616,327,24,136,73,150,616,324,24,19,34,26,15,75,3,1,5,3,2,2,3,1,7,2,1,0,1,2,0,0,0,150
340030120014,1209,432,445,310,7,2,2,6,2,3,0,650,291,15,79,68,106,650,287,15,14,40,14,12,15,4,2,6,2,3,4,2,2,2,2,0,0,0,0,1,0,1,106
340030120021,823,275,290,245,3,5,2,1,0,2,0,549,125,4,27,39,79,549,125,4,3,11,12,8,11,0,4,0,3,0,1,2,3,0,0,0,2,4,0,0,0,0,79
340030120022,641,196,233,204,4,2,0,2,0,0,0,397,94,3,41,25,81,397,92,3,12,12,17,5,6,2,0,1,3,3,0,1,2,2,0,0,0,0,0,1,0,0,81
340030120023,694,273,255,160,2,1,1,0,0,2,0,374,131,8,48,39,94,374,131,8,14,14,6,14,8,0,4,0,0,8,1,0,2,0,2,2,0,2,0,1,0,1,94
340030130021,983,474,361,138,4,2,1,3,0,0,0,376,144,21,212,101,129,376,143,21,34,32,78,31,84,1,4,6,6,7,7,0,1,3,2,2,8,3,3,0,0,0,129
340030130022,608,311,212,75,2,2,2,2,2,0,0,237,116,6,109,68,72,237,112,6,12,25,39,18,41,4,0,4,3,11,3,3,1,6,4,1,0,1,4,0,0,0,72
340030130023,681,370,233,73,1,1,1,1,1,0,0,320,137,9,69,68,78,320,135,9,5,33,26,14,30,2,4,2,0,4,1,1,2,4,5,1,1,1,1,0,0,0,78
340030130024,1655,799,584,249,8,2,4,6,2,1,0,745,164,20,270,163,293,745,164,19,60,41,88,67,103,0,5,4,7,10,4,1,6,7,15,3,7,0,0,2,1,0,293
340030130031,1574,720,627,215,8,0,2,0,0,2,0,589,151,28,440,143,223,589,151,28,40,52,178,47,191,0,6,6,9,17,3,4,2,9,8,4,0,1,0,1,0,1,223
340030130041,386,199,127,56,1,0,1,1,0,1,0,146,70,2,91,30,47,146,69,2,6,13,31,6,45,1,1,2,3,5,2,0,1,2,1,0,1,0,0,0,0,0,47
340030130042,909,429,333,137,4,1,1,1,0,3,0,373,161,22,171,83,99,373,159,22,29,29,60,14,72,2,6,4,4,5,1,0,1,13,7,0,3,1,2,0,0,0,99
340030130043,416,163,189,58,2,2,1,0,0,1,0,175,57,15,78,37,54,175,56,15,9,12,24,4,31,1,0,3,7,5,7,1,1,5,0,0,0,0,0,0,0,0,54
340030140001,754,191,255,298,1,2,3,1,2,1,0,503,81,0,61,35,74,503,79,0,17,8,22,3,11,2,5,0,10,4,1,1,1,0,1,7,0,4,1,0,0,0,74
340030140002,995,266,346,377,4,0,1,1,0,0,0,699,82,3,56,63,92,699,82,3,21,11,18,10,9,0,8,2,16,2,8,0,3,0,1,1,1,2,3,3,0,0,92
340030140003,643,158,256,226,2,1,0,0,0,0,0,458,58,1,24,28,74,458,58,1,11,6,6,7,6,0,2,0,1,1,1,0,2,3,1,0,0,5,0,0,0,0,74
340030140004,1084,287,375,417,0,1,3,1,0,0,0,778,85,0,49,64,108,778,83,0,18,23,13,18,14,2,4,0,10,2,4,0,0,1,3,2,1,0,0,0,0,0,108
340030140005,1103,313,386,398,0,4,1,1,0,0,0,709,120,2,72,94,106,709,113,2,20,41,21,9,27,7,6,1,18,2,2,9,2,1,0,1,1,3,2,0,0,0,106
340030140006,915,221,329,358,1,0,4,1,1,0,0,633,67,1,53,71,90,633,65,1,21,19,12,17,12,2,10,0,19,5,4,1,0,0,0,2,1,0,0,0,0,0,90
340030151001,891,461,272,154,2,0,0,1,1,0,0,462,54,21,48,68,238,462,53,21,16,25,7,19,23,1,1,1,4,1,0,1,0,1,10,0,0,0,0,0,0,0,238
340030151002,528,253,153,121,0,0,0,1,0,0,0,250,26,3,17,32,200,250,26,3,5,6,4,14,5,0,0,0,4,3,0,0,1,1,6,0,0,0,0,0,0,0,200
340030151003,508,302,138,67,0,1,0,0,0,0,0,247,40,37,20,36,128,247,40,37,1,5,6,20,9,0,0,0,5,4,0,1,1,2,2,0,0,0,0,0,0,0,128
340030152001,653,409,192,46,1,3,0,0,1,1,0,124,277,168,13,22,49,124,277,166,5,14,2,4,4,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,2,0,49
340030152002,736,525,146,58,0,0,3,2,2,0,0,169,158,312,23,31,43,169,156,311,3,17,5,6,10,2,4,1,1,1,2,0,0,0,0,2,0,0,1,0,1,1,43
340030152003,550,335,168,41,1,2,2,1,0,0,0,184,165,103,30,26,42,184,163,103,10,16,5,3,14,2,1,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,42
340030152004,743,463,197,78,2,0,1,1,1,0,0,285,154,161,26,36,81,285,152,161,12,8,4,11,9,2,9,0,1,1,3,0,0,1,2,0,0,0,0,0,0,0,81
340030152005,538,393,113,26,1,3,1,1,0,0,0,113,189,193,10,18,15,113,189,192,2,10,2,2,4,0,1,0,2,1,3,0,0,0,0,1,0,0,0,0,1,0,15
340030152006,894,592,241,51,3,2,1,3,0,1,0,116,313,349,39,35,42,116,310,345,11,17,11,6,8,3,11,4,0,2,0,0,0,0,1,2,0,0,0,0,4,0,42
340030153001,881,614,233,27,1,2,2,1,1,0,0,86,234,486,16,23,36,86,233,484,7,11,4,4,3,1,6,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,36
340030153002,811,547,221,32,2,2,0,2,3,2,0,72,211,482,11,16,19,72,211,481,3,9,3,5,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,19
340030153003,1289,885,342,46,3,2,2,4,2,3,0,118,267,808,34,31,31,118,262,808,11,11,7,8,8,5,6,3,3,3,1,0,0,0,2,2,0,0,0,0,0,0,31
340030153004,964,650,249,42,4,5,5,4,4,1,0,51,249,600,23,17,24,51,248,599,2,12,8,1,8,1,4,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,24
340030154011,773,512,206,39,2,3,0,4,1,6,0,131,358,220,24,11,29,131,358,220,2,2,8,2,10,0,4,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,29
340030154012,1375,853,393,114,9,1,1,2,1,1,0,400,271,408,75,48,173,400,271,408,9,14,18,17,41,0,0,3,6,2,1,1,4,0,2,0,0,0,0,0,0,0,173
340030154013,549,317,168,59,1,3,1,0,0,0,0,105,260,93,16,29,46,105,258,93,1,17,8,4,7,2,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,46
340030154021,675,324,252,87,6,0,0,1,1,4,0,239,97,27,188,28,96,239,97,27,6,9,65,7,110,0,3,2,5,1,0,1,1,0,0,2,1,0,0,1,0,0,96
340030154022,743,404,268,62,2,3,3,0,0,1,0,214,149,221,67,27,65,214,149,221,9,5,18,3,36,0,6,1,2,0,2,2,0,2,5,3,0,0,0,0,0,0,65
340030155001,1006,499,306,195,3,1,1,1,0,0,0,428,47,20,80,53,378,428,47,20,11,20,15,10,46,0,1,1,5,5,0,1,0,1,5,0,1,0,0,0,0,0,378
340030155002,980,563,303,106,3,3,1,0,1,0,0,321,113,186,111,51,198,321,111,186,14,18,33,12,58,2,4,3,9,3,3,1,0,1,0,0,0,0,0,0,0,0,198
340030155003,485,251,136,96,1,1,0,0,0,0,0,227,19,15,18,14,192,227,19,15,2,5,1,8,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,192
340030155004,995,511,249,231,1,1,2,0,0,0,0,429,43,32,24,49,418,429,42,31,13,15,6,12,5,1,3,0,2,0,5,0,0,5,4,0,3,0,0,0,1,0,418
340030155005,470,264,136,67,1,0,1,1,0,0,0,219,111,16,20,24,80,219,111,16,1,5,6,9,7,0,1,2,2,1,1,0,3,2,1,0,0,0,0,0,0,0,80
340030155006,563,326,162,71,1,1,0,1,1,0,0,178,196,51,59,30,49,178,195,51,11,10,19,7,27,1,7,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,49
340030160001,616,203,278,131,1,0,2,0,0,1,0,259,22,1,205,71,58,259,22,1,77,30,51,5,69,0,3,2,20,1,1,0,0,2,9,0,1,0,0,0,0,0,58
340030160002,762,233,328,195,2,2,0,2,0,0,0,269,52,6,279,80,76,269,51,6,54,27,107,12,104,1,1,3,12,6,10,3,1,6,4,2,1,2,0,0,0,0,76
340030160003,589,245,212,128,0,0,0,1,1,2,0,253,28,6,202,40,60,253,28,6,29,8,87,6,80,0,5,1,13,1,0,0,3,2,2,0,1,0,0,1,0,0,60
340030160004,732,281,296,147,2,1,2,1,1,1,0,264,66,1,287,44,70,264,66,1,22,15,121,12,139,0,0,2,7,3,4,0,0,0,3,0,1,2,0,0,0,0,70
340030160005,517,191,209,115,2,0,0,0,0,0,0,193,26,0,168,55,75,193,26,0,31,19,54,9,79,0,0,0,17,4,0,2,0,1,6,0,0,0,1,0,0,0,75
340030160006,826,274,371,175,1,1,2,0,2,0,0,214,38,2,360,131,81,214,38,2,61,52,136,9,151,0,2,6,48,4,6,5,0,2,4,0,2,0,0,0,0,0,81
340030171011,729,287,279,156,1,2,0,1,2,1,0,262,74,0,47,147,199,262,74,0,20,31,10,81,11,0,1,0,7,2,5,2,9,1,4,4,5,0,0,0,0,0,199
340030171012,695,286,256,149,1,1,0,1,1,0,0,273,55,1,42,113,211,273,55,1,16,21,15,63,3,0,5,0,4,6,0,2,4,2,3,0,5,0,1,0,0,0,211
340030171013,906,365,333,204,1,1,1,0,0,1,0,417,58,3,40,158,230,417,58,3,22,29,12,98,3,0,3,0,2,0,7,0,10,3,0,2,4,0,0,1,0,0,230
340030171014,555,243,185,123,2,2,0,0,0,0,0,215,29,1,16,151,143,215,29,1,6,11,3,94,6,0,0,0,1,1,8,2,19,4,1,0,9,0,1,0,0,0,143
340030171015,976,479,292,199,2,0,2,0,1,1,0,529,41,4,40,90,272,529,41,4,12,24,17,51,2,0,2,1,0,6,1,3,3,1,2,0,2,1,0,0,0,2,272
340030171021,775,257,315,194,2,2,3,1,1,0,0,257,48,0,51,142,277,257,48,0,27,12,20,104,1,0,6,3,3,0,4,0,1,2,1,0,1,4,1,0,0,0,277
340030171022,646,228,264,150,1,0,1,2,0,0,0,210,74,3,32,166,161,210,72,3,20,19,6,108,1,2,1,0,4,3,8,1,10,4,1,0,8,0,0,0,0,0,161
340030172001,924,404,348,158,1,2,4,4,2,1,0,494,94,6,47,81,202,494,93,6,14,14,14,42,12,1,3,1,5,3,3,0,5,0,5,1,0,0,3,1,0,0,202
340030172002,572,205,249,115,1,1,0,1,0,0,0,294,90,4,42,58,84,294,88,4,15,17,20,24,2,2,0,2,3,3,0,0,9,4,1,0,0,0,0,0,0,0,84
340030172003,400,165,136,93,1,1,2,1,0,1,0,172,111,2,23,44,48,172,110,2,13,3,4,26,4,1,7,1,2,0,0,0,0,2,1,1,2,0,1,0,0,0,48
340030172004,383,145,144,90,1,1,0,1,1,0,0,190,63,0,23,47,60,190,63,0,10,13,5,22,1,0,0,3,0,4,4,0,2,3,0,0,1,1,0,0,0,0,60
340030172005,112,49,38,20,2,1,0,2,0,0,0,53,17,4,8,12,18,53,17,4,3,3,0,4,4,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,18
340030172006,578,201,228,145,1,1,2,0,0,0,0,316,144,6,16,34,62,316,143,6,9,19,3,8,1,1,2,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,62
340030173011,72,32,21,16,0,0,2,0,0,1,0,29,20,0,3,7,13,29,19,0,2,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
340030173012,140,62,55,23,0,0,0,0,0,0,0,77,10,4,11,10,28,77,10,4,7,7,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28
340030173013,176,79,58,38,0,0,1,0,0,0,0,75,34,2,6,19,40,75,33,2,3,7,2,3,0,1,1,0,3,1,0,0,1,1,0,0,1,2,0,0,0,0,40
