BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk
290318803001,1388,918,113,357,0,0,1168,14,8,5,3,190,1168,7,14,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,190
290318803002,1084,750,92,242,0,0,985,8,2,1,4,84,985,2,8,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,84
290318803003,412,212,36,164,0,0,375,2,0,1,2,32,375,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32
290318803004,653,421,65,167,0,0,566,6,2,1,2,76,566,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
290318804011,1245,918,110,217,0,0,1104,4,1,4,1,131,1104,1,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131
290318804012,1771,1071,209,491,0,0,1546,24,16,8,12,165,1546,16,24,2,2,1,2,1,1,2,3,0,2,0,1,1,2,0,0,0,165
290318804013,1045,617,102,326,0,0,920,13,3,6,3,100,920,3,13,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100
290318804021,864,569,81,214,0,0,765,0,3,4,4,88,765,3,0,1,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,88
290318804022,510,196,70,244,0,0,460,11,1,3,3,32,460,1,11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
290318805011,512,343,39,130,0,0,456,5,0,3,1,47,456,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47
290318805012,1904,1339,160,405,0,0,1687,19,1,21,6,170,1687,1,19,1,1,5,1,5,4,1,2,0,0,1,0,0,2,0,0,0,170
290318805013,1224,722,134,368,0,0,1084,20,5,3,9,103,1084,5,20,2,0,1,3,0,1,0,0,2,0,1,1,0,0,0,0,0,103
290318805021,996,689,106,201,0,0,840,19,1,7,4,125,840,1,19,1,3,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,125
290318805022,838,346,104,388,0,0,743,12,2,7,3,71,743,2,12,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71
290318805023,1027,670,106,251,0,0,870,12,9,15,8,113,870,9,12,1,2,5,4,0,2,0,5,0,2,0,0,0,0,0,0,0,113
290318806001,927,631,101,195,0,0,786,17,8,5,8,103,786,8,17,0,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,103
290318806002,888,319,225,344,0,0,738,19,18,10,7,96,738,18,19,4,2,2,1,1,1,1,4,0,0,0,0,0,0,0,1,0,96
290318806003,759,524,87,148,0,0,666,14,1,6,3,69,666,1,14,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69
290318806004,1690,1138,188,364,0,0,1453,33,13,20,15,156,1453,13,30,8,2,10,4,2,5,1,1,0,0,0,0,0,0,3,0,0,156
290318806005,780,566,88,126,0,0,687,6,0,7,3,77,687,0,6,1,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,77
290318807001,1308,826,173,309,0,0,1133,12,10,19,16,118,1133,10,11,11,5,6,3,8,0,0,0,0,1,0,0,0,0,1,1,0,118
290318807002,1417,910,190,317,0,0,1239,22,7,21,2,126,1239,7,22,2,10,2,0,5,2,0,1,0,0,0,0,0,0,0,0,0,126
290318807003,578,268,89,221,0,0,504,6,18,5,3,42,504,18,6,1,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,42
290318808001,517,95,168,254,0,0,389,5,82,4,4,33,389,82,5,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,33
290318808002,340,130,70,140,0,0,279,6,11,2,4,38,279,11,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38
290318808003,167,37,46,84,0,0,130,6,8,0,2,21,130,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
290318809001,690,135,276,279,0,0,448,11,149,14,11,57,448,149,11,4,6,1,3,1,3,0,2,1,1,0,0,1,0,0,0,0,57
290318809002,698,189,244,265,0,0,504,18,121,3,3,49,504,121,18,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,49
290318810001,507,131,129,247,0,0,391,10,51,3,3,49,391,51,10,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,49
290318810002,415,78,137,200,0,0,327,2,42,2,2,40,327,42,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,40
290318811001,511,264,82,165,0,0,435,10,13,2,5,46,435,13,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46
290318811002,792,424,107,261,0,0,697,14,12,10,4,55,697,12,14,2,4,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,55
290318811003,702,282,93,327,0,0,615,15,4,6,3,59,615,4,14,1,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,59
290318812001,864,417,165,282,0,0,682,23,30,23,8,98,682,30,23,3,10,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,98
290318812002,1106,818,136,152,0,0,941,26,5,21,12,101,941,4,26,6,5,8,2,3,1,0,1,0,0,1,0,1,0,0,0,0,101
290318812003,1284,784,174,326,0,0,1098,25,17,18,20,106,1098,16,24,2,8,0,3,8,1,2,0,2,3,2,0,1,1,1,0,0,106
290318812004,607,433,57,117,0,0,530,10,1,9,6,51,530,1,10,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,51
290318812005,1048,581,140,327,0,0,892,8,15,11,8,114,892,15,8,2,4,4,2,1,2,1,0,0,1,1,0,0,0,0,1,0,114
290318813011,1593,1052,171,370,0,0,1376,25,7,29,16,140,1376,7,25,10,10,2,2,6,7,0,4,0,2,1,0,0,0,0,0,0,140
290318813012,798,255,180,363,0,0,630,31,57,5,12,63,630,57,31,11,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63
290318813021,526,275,72,179,0,0,459,7,8,6,1,45,459,8,7,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45
290318813022,777,180,274,323,0,0,583,19,119,3,4,49,583,118,19,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,49
290318814001,282,19,138,125,0,0,148,3,101,3,5,22,148,101,3,2,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,22
290318814002,503,82,169,252,0,0,342,11,105,1,5,39,342,105,11,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39
290318814003,328,28,217,83,0,0,113,8,188,3,3,13,113,188,8,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
290318815001,1060,738,102,220,0,0,914,11,2,3,6,124,914,2,11,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,124
290318815002,1452,983,173,296,0,0,1278,26,2,12,6,128,1278,2,26,3,4,1,1,1,3,0,1,1,1,0,0,0,0,0,0,0,128
290318815003,467,274,45,148,0,0,420,6,1,4,3,33,420,1,6,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,33
290318815004,519,255,51,213,0,0,466,6,0,0,2,45,466,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45
290318816001,967,219,220,528,0,0,813,24,43,11,4,72,813,43,24,1,6,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,72
290318816002,598,129,261,208,0,0,348,10,182,6,3,49,348,182,10,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,49
292134801061,857,422,119,316,0,0,706,52,3,16,5,75,706,2,52,1,6,5,1,2,3,0,0,0,0,0,2,0,1,0,0,0,75
292134801062,487,196,61,230,0,0,396,21,0,12,9,49,396,0,19,4,3,7,4,0,0,0,0,0,1,0,0,0,0,2,0,0,49
292134801071,550,333,63,154,0,0,459,37,0,6,10,38,459,0,37,1,5,0,5,1,0,0,0,0,1,1,0,0,0,0,1,0,38
292134801072,636,370,66,200,0,0,531,25,0,6,6,68,531,0,25,2,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,68
292134801081,449,248,52,149,0,0,388,23,0,2,2,34,388,0,23,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34
292134801082,841,212,145,484,0,0,663,70,14,13,8,73,663,14,70,1,3,2,2,2,3,4,3,0,1,0,0,0,0,0,0,0,73
292134801083,765,380,101,284,0,0,642,52,2,15,10,44,642,2,52,3,6,4,3,1,3,1,0,0,1,0,0,0,0,0,2,0,44
292134801091,500,191,78,231,0,0,408,36,1,11,2,42,408,1,36,0,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,42
292134801092,995,588,111,296,0,0,848,31,2,13,13,88,848,2,31,3,3,5,5,4,1,0,0,0,0,0,0,3,0,0,0,0,88
292134802031,958,295,152,511,0,0,820,34,1,6,12,85,820,1,31,2,2,3,4,0,1,0,0,2,0,2,0,2,0,3,0,0,85
292134802032,324,84,66,174,0,0,278,16,0,1,0,29,278,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
292134802033,1089,415,151,523,0,0,937,41,1,4,9,97,937,1,41,0,0,2,3,1,1,0,0,1,3,0,1,0,0,0,0,0,97
292134802041,1008,626,114,268,0,0,851,24,4,6,8,115,851,4,24,2,3,3,1,0,0,0,0,1,0,2,0,0,0,0,1,0,115
292134802042,1190,704,149,337,0,0,1025,27,6,9,8,115,1025,6,27,1,3,3,2,1,1,1,1,2,2,0,0,0,0,0,0,0,115
292134802051,415,173,57,185,0,0,345,21,1,0,5,43,345,1,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,43
292134802052,393,173,57,163,0,0,347,11,0,2,1,32,347,0,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32
292134802061,962,517,149,296,0,0,790,53,6,16,15,82,790,6,53,5,3,3,5,0,4,0,6,0,2,0,0,0,0,0,0,0,82
292134802062,1299,710,190,399,0,0,1113,59,9,8,12,98,1113,9,58,2,2,3,2,0,1,0,1,1,1,0,3,3,0,1,0,0,98
292134802071,1116,633,145,338,0,0,954,43,3,4,14,98,954,3,43,1,1,1,4,0,0,0,2,2,1,1,0,0,5,0,0,0,98
292134802072,1022,536,126,360,0,0,861,41,3,12,5,100,861,3,41,0,4,1,2,2,2,0,1,1,0,1,0,0,1,0,0,0,100
292134802081,1003,475,162,366,0,0,823,76,2,6,8,88,823,2,75,1,2,0,3,3,0,0,1,0,0,0,0,0,1,1,0,0,88
292134802082,827,477,69,281,0,0,734,15,4,10,3,61,734,4,15,1,1,3,1,2,1,0,2,0,0,0,0,0,0,0,1,0,61
292134803011,1321,746,172,403,0,0,1149,57,1,1,20,93,1149,1,57,4,0,1,5,0,0,0,0,1,3,0,1,4,0,0,0,1,93
292134803012,1350,783,144,423,0,0,1130,45,6,19,26,124,1130,6,44,7,5,2,6,4,3,2,4,1,1,0,1,2,6,1,0,0,124
292134803013,761,377,77,307,0,0,672,13,3,2,6,65,672,3,13,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,65
292134803021,504,291,57,156,0,0,447,8,0,2,1,46,447,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,46
292134803022,961,488,110,363,0,0,858,22,1,4,8,68,858,1,21,3,1,2,1,0,0,0,1,0,0,0,2,0,2,1,0,0,68
292134803023,392,158,46,188,0,0,333,16,7,2,1,33,333,6,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
292134803024,465,294,53,118,0,0,402,15,0,7,13,28,402,0,14,2,0,0,7,2,4,2,0,0,2,0,0,0,0,1,0,0,28
292134803025,630,277,98,255,0,0,542,21,0,2,6,59,542,0,21,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,59
292134804021,4400,2438,478,1484,0,0,4006,51,21,4,19,299,4006,21,50,4,0,1,6,2,1,2,0,2,4,0,0,0,0,1,0,0,299
292134804022,436,242,48,146,0,0,384,9,0,0,4,39,384,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39
292134804023,583,379,43,161,0,0,523,3,0,5,4,48,523,0,3,0,1,0,1,0,2,0,2,0,2,0,1,0,0,0,0,0,48
292134804031,898,462,101,335,0,0,797,13,0,2,13,73,797,0,11,2,0,1,2,1,0,6,0,0,0,0,0,0,2,2,0,0,73
292134804032,578,211,81,286,0,0,501,13,0,4,1,59,501,0,13,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,59
292134804033,675,330,85,260,0,0,582,8,1,2,6,76,582,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,76
292134804041,1106,627,141,338,0,0,995,21,0,4,3,83,995,0,21,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,83
292134804042,631,295,86,250,0,0,569,9,0,4,2,47,569,0,8,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,47
292134805011,690,429,81,180,0,0,586,13,1,6,13,71,586,1,13,1,3,0,3,1,1,3,0,0,0,0,0,4,0,0,0,2,71
292134805012,390,224,46,120,0,0,343,12,3,0,0,32,343,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
292134805013,651,448,74,129,0,0,544,31,0,7,5,64,544,0,29,2,1,1,0,0,5,2,0,0,0,0,1,0,0,2,0,0,64
292134805031,233,125,36,72,0,0,208,2,0,1,2,20,208,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20
292134805032,957,571,86,300,0,0,850,20,2,2,6,77,850,2,20,1,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,77
292134805033,553,320,62,171,0,0,499,3,3,1,2,45,499,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
292134805041,1271,459,232,580,0,0,1072,66,3,13,9,108,1072,3,66,4,1,3,0,1,7,0,1,0,0,0,0,0,0,0,0,3,108
292134805042,366,114,58,194,0,0,320,20,1,1,4,20,320,1,20,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,20
292134805043,926,336,150,440,0,0,784,34,4,10,13,81,784,4,34,2,1,4,8,1,1,0,3,0,0,2,1,0,0,0,0,0,81
291258801001,714,394,102,218,0,0,634,7,0,4,6,63,634,0,7,1,2,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,63
291258801002,877,379,107,391,0,0,768,12,1,2,11,83,768,1,12,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,83
291258802981,1084,689,156,239,0,0,967,6,0,0,4,107,967,0,6,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,107
291258802982,681,369,88,224,0,0,600,1,0,2,2,76,600,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,76
291258803001,943,602,103,238,0,0,836,12,4,0,14,77,836,4,12,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,77
291258803002,258,176,34,48,0,0,229,1,0,0,2,26,229,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
291258803003,286,189,30,67,0,0,247,2,0,1,2,34,247,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34
292198201041,909,625,94,190,0,0,779,14,3,0,5,108,779,3,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,108
292198201042,853,524,93,236,0,0,771,7,1,10,0,64,771,1,7,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64
292198201043,1131,696,241,194,0,0,980,24,1,6,12,108,980,1,24,0,1,1,2,0,0,0,4,4,1,0,0,0,0,0,1,2,108
292198201051,938,369,275,294,0,0,819,32,8,2,0,77,819,8,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
292198201052,1063,533,230,300,0,0,883,19,8,14,10,129,883,8,19,3,5,6,1,0,0,0,1,1,2,1,0,0,0,0,1,1,129
292198201061,1202,631,237,334,0,0,1047,18,11,12,9,105,1047,11,18,0,3,3,2,0,1,3,5,0,1,1,0,0,0,0,1,0,105
292198201062,1512,858,367,287,0,0,1296,28,0,11,6,171,1296,0,28,0,3,2,0,0,1,1,3,1,3,0,0,1,0,0,0,0,171
292198201063,931,494,230,207,0,0,792,20,2,4,2,111,792,2,20,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,111
292198201071,885,363,245,277,0,0,774,18,0,7,6,80,774,0,18,1,2,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,80
292198201072,789,378,145,266,0,0,632,26,7,4,15,105,632,7,25,1,1,0,0,1,0,0,1,3,8,0,3,0,0,1,0,0,105
292198201073,535,320,79,136,0,0,445,18,6,7,1,58,445,6,18,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,58
292198201081,503,287,67,149,0,0,435,11,6,1,2,48,435,6,11,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48
292198201082,1396,767,219,410,0,0,1170,42,50,5,9,120,1170,49,42,0,4,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,120
292198201083,282,79,99,104,0,0,244,11,2,0,5,20,244,2,11,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,20
292198201084,1224,902,139,183,0,0,1043,29,2,10,10,130,1043,2,28,1,2,0,1,0,5,2,3,2,0,1,0,0,2,1,0,0,130
292198201091,384,128,100,156,0,0,322,13,4,1,1,43,322,4,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43
292198201092,2084,1106,511,467,0,0,1735,56,5,5,24,259,1735,5,54,6,1,0,1,0,1,5,3,1,6,0,2,1,0,2,0,0,259
292198202011,529,344,105,80,0,0,441,20,0,3,4,61,441,0,19,2,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,61
292198202012,664,463,89,112,0,0,564,3,0,0,3,94,564,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,94
292198202013,600,458,96,46,0,0,525,9,4,1,4,57,525,4,9,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,57
292198202031,1276,832,251,193,0,0,1095,20,0,3,15,143,1095,0,20,0,1,0,2,0,2,5,0,4,0,1,0,1,0,0,1,0,143
292198202032,725,501,80,144,0,0,586,8,3,4,6,118,586,3,8,0,1,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,118
292198202033,1036,690,185,161,0,0,876,12,0,2,5,141,876,0,9,2,0,0,0,0,0,0,2,0,1,0,0,2,0,3,0,0,141
292198202041,1144,742,124,278,0,0,955,21,1,3,3,161,955,1,19,2,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,161
292198202042,1564,1079,207,278,0,0,1341,29,3,3,10,178,1341,3,27,3,1,0,3,0,1,0,0,0,1,0,0,0,3,2,0,0,178
290030101001,1030,708,100,222,0,0,911,16,1,2,15,85,911,1,16,6,0,1,6,0,0,0,0,1,0,0,0,0,2,0,0,0,85
290030101002,1211,703,153,355,0,0,1095,32,2,5,4,73,1095,2,32,1,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,73
290030101003,1360,1023,170,167,0,0,1169,21,5,16,6,143,1169,5,21,1,5,3,0,6,2,2,0,0,0,0,0,0,0,0,0,1,143
290030101004,558,405,41,112,0,0,484,6,0,9,1,58,484,0,6,0,1,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,58
290030102011,598,361,83,154,0,0,535,5,0,4,2,52,535,0,5,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,52
290030102012,771,474,69,228,0,0,698,13,0,7,0,53,698,0,13,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,53
290030102013,1262,742,142,378,0,0,1134,23,0,0,11,94,1134,0,23,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,94
290030102021,792,487,81,224,0,0,727,8,1,3,4,49,727,1,8,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,49
290030102022,1317,736,142,439,0,0,1185,20,0,6,0,106,1185,0,20,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
290030103001,549,369,60,120,0,0,492,5,0,1,0,51,492,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51
290030103002,681,415,77,189,0,0,615,13,0,4,2,47,615,0,13,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,47
290030104001,634,397,75,162,0,0,585,11,0,2,4,32,585,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32
290030104002,564,404,47,113,0,0,512,2,0,11,0,39,512,0,2,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39
290030104003,853,570,113,170,0,0,751,17,2,3,5,75,751,2,17,1,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,75
290693601001,356,73,177,106,0,0,208,6,123,2,0,17,208,123,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
290693601002,367,46,261,60,0,0,123,8,224,1,1,10,123,224,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
290693601003,499,189,128,182,0,0,430,14,19,1,0,35,430,19,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
290693602001,696,380,145,171,0,0,611,12,5,3,5,60,611,5,12,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60
290693602002,390,206,83,101,0,0,349,6,3,2,3,27,349,3,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
290693602003,561,241,154,166,0,0,474,10,45,0,3,29,474,45,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
290693603001,506,265,106,135,0,0,464,6,2,3,0,31,464,2,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
290693603002,413,229,82,102,0,0,381,0,0,0,2,30,381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30
290693603003,720,347,157,216,0,0,643,18,1,2,3,53,643,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
290693603004,401,129,105,167,0,0,356,11,0,0,2,32,356,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32
290693603005,477,183,117,177,0,0,428,10,0,1,1,37,428,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
290693604001,726,207,202,317,0,0,626,44,12,2,5,37,626,12,44,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,37
290693604002,512,156,143,213,0,0,440,30,3,1,5,33,440,3,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33
290693604003,919,432,195,292,0,0,831,17,3,3,2,63,831,3,17,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,63
290693605001,561,277,155,129,0,0,442,8,72,5,1,33,442,72,8,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,33
290693605002,556,123,223,210,0,0,387,11,109,3,1,45,387,109,11,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
290693605003,489,135,211,143,0,0,343,42,71,4,2,27,343,71,42,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,27
290693606001,566,173,159,234,0,0,476,12,24,11,3,40,476,24,12,3,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,40
290693606002,517,68,293,156,0,0,293,14,186,2,2,20,293,186,14,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
290693606003,563,198,182,183,0,0,469,19,36,3,4,32,469,36,19,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,32
290693606004,849,347,246,256,0,0,733,22,28,5,2,59,733,28,22,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,59
290693607001,778,450,177,151,0,0,694,21,4,8,1,50,694,4,21,0,1,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,50
290693607002,392,108,167,117,0,0,302,9,54,0,1,26,302,54,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26
290693607003,457,148,135,174,0,0,388,8,37,1,4,19,388,37,8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
290693607004,363,156,90,117,0,0,317,9,13,3,1,20,317,13,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20
290693608001,550,221,163,166,0,0,468,49,0,0,2,31,468,0,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
290693608002,590,203,204,183,0,0,464,94,4,1,0,27,464,4,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
290693609001,322,158,75,89,0,0,289,10,0,0,2,21,289,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
290693609002,335,176,71,88,0,0,297,14,5,0,4,15,297,5,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15
290693609003,327,138,62,127,0,0,296,6,0,1,0,24,296,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
290693610001,293,130,79,84,0,0,257,17,0,0,0,19,257,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
290693610002,356,104,106,146,0,0,300,25,3,0,1,27,300,3,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
290693610003,303,112,82,109,0,0,268,25,0,0,1,9,268,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
291399701001,484,287,69,128,0,0,428,2,0,3,0,51,428,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,51
291399701002,391,263,33,95,0,0,315,6,0,4,0,66,315,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66
291399701003,367,179,50,138,0,0,315,3,8,5,1,35,315,8,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35
291399701004,289,147,44,98,0,0,239,4,0,3,3,40,239,0,4,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40
291399702001,683,475,87,121,0,0,594,21,2,1,0,65,594,2,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65
291399702002,1124,562,140,422,0,0,960,15,14,5,8,122,960,14,15,2,1,0,2,1,1,0,1,2,2,0,0,0,0,0,0,0,122
291399702003,669,446,77,146,0,0,572,9,11,3,3,71,572,11,9,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,71
291399703001,632,423,67,142,0,0,568,4,2,5,1,52,568,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52
291399703002,547,290,68,189,0,0,481,10,1,8,2,45,481,1,10,0,2,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,45
291399703003,418,293,34,91,0,0,354,4,1,2,3,54,354,1,3,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,54
291399703004,430,321,26,83,0,0,363,5,0,1,1,60,363,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60
291399704001,368,197,45,126,0,0,326,1,0,1,0,40,326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
291399704002,438,286,52,100,0,0,379,4,4,2,1,48,379,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
291399704003,713,374,73,266,0,0,629,14,7,3,1,59,629,7,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
291339501001,405,129,129,147,0,0,291,5,73,4,3,29,291,72,5,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,29
