BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_61,eth2_12,eth2_38,eth2_35,eth2_15,eth2_55,eth2_59,eth2_unk
190350804003,404,242,59,102,1,0,0,0,350,7,0,3,0,44,350,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44
190314501001,736,335,127,270,3,1,0,0,629,8,5,1,0,93,629,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,93
190314501002,625,242,162,211,9,1,0,0,524,6,3,1,0,91,524,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,91
190314501003,550,214,137,195,3,1,0,0,441,9,0,1,7,92,441,9,0,0,1,1,0,3,0,1,0,0,0,0,0,2,92
190314502001,521,193,111,210,5,2,0,0,436,8,0,3,1,73,436,8,0,1,0,2,0,1,0,0,0,0,0,0,0,0,73
190314502002,619,191,196,222,6,4,0,0,531,10,0,3,2,73,531,8,0,1,1,0,2,0,0,0,0,0,0,0,1,0,73
190314502003,569,206,129,231,2,1,0,0,475,7,0,1,4,82,475,7,0,1,1,0,0,0,0,0,0,0,3,0,0,0,82
190314502004,706,266,203,235,2,0,0,0,623,1,0,2,3,77,623,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,77
190314503001,694,308,196,185,4,1,0,0,585,3,4,5,8,89,585,3,4,4,1,0,0,2,0,0,0,0,2,0,3,0,89
190314503002,448,135,168,137,8,0,0,0,379,9,0,5,1,54,379,9,0,1,1,2,1,0,1,0,0,0,0,0,0,0,54
190314503003,587,193,190,200,4,0,0,0,494,10,1,5,7,70,494,10,1,1,0,3,0,2,0,0,0,0,2,1,2,0,70
190314503004,484,196,124,157,5,2,0,0,386,12,2,2,4,78,386,12,0,1,2,0,1,2,0,0,0,0,0,0,0,0,78
190314504001,528,263,75,188,0,2,0,0,462,8,0,3,0,55,462,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55
190314504002,923,338,186,392,6,1,0,0,770,15,0,1,18,119,770,15,0,0,1,0,0,7,1,0,0,0,8,0,0,0,119
190314504003,458,168,108,179,3,0,0,0,385,9,2,4,0,58,385,9,2,0,0,1,0,0,3,0,0,0,0,0,0,0,58
190314505001,607,270,111,219,5,2,0,0,505,3,0,7,5,87,505,3,0,0,0,2,2,0,3,0,0,2,2,0,0,0,87
190314505002,562,177,165,218,1,1,0,0,457,10,0,2,7,86,457,10,0,1,4,0,0,2,1,0,0,0,1,0,0,0,86
190314505003,985,224,387,363,9,2,0,0,839,18,0,6,11,111,839,17,0,3,6,0,0,3,2,2,0,0,0,0,0,0,111
190314505004,835,190,335,301,5,4,0,0,680,35,3,5,11,101,680,30,3,3,2,1,0,4,0,1,0,2,1,1,0,0,101
190314505005,416,132,147,136,1,0,0,0,340,16,1,4,2,53,340,16,1,1,0,2,0,2,0,0,1,0,0,0,0,0,53
190314505006,620,260,129,227,4,0,0,0,505,1,0,8,1,105,505,1,0,1,1,3,3,0,1,0,0,0,0,0,0,0,105
191099501001,479,233,63,180,3,0,0,0,408,3,0,1,1,66,408,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,66
191099501002,398,162,74,160,2,0,0,0,330,18,1,2,1,46,330,18,1,1,0,0,0,0,0,0,0,1,0,0,0,0,46
191099501003,737,386,127,224,0,0,0,0,573,22,0,2,2,138,573,21,0,2,1,0,0,1,0,0,0,0,0,0,0,0,138
191099502001,612,275,114,221,1,1,0,0,549,4,0,3,0,56,549,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,56
191099502002,656,296,159,198,3,0,0,0,572,6,0,3,4,71,572,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,71
191099502003,563,254,133,174,2,0,0,0,484,6,0,0,7,66,484,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66
191099503001,525,209,137,176,3,0,0,0,441,5,0,2,5,72,441,5,0,1,0,1,0,0,0,0,0,0,0,0,3,0,72
191099503002,593,264,138,191,0,0,0,0,518,5,0,0,5,65,518,5,0,0,2,0,0,0,0,0,0,1,0,0,2,0,65
191099503003,404,178,79,143,4,0,0,0,343,6,0,1,0,54,343,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54
191099504001,517,221,122,170,2,2,0,0,434,7,0,4,6,66,434,7,0,2,1,1,0,0,0,1,1,4,0,0,0,0,66
191099504002,369,125,104,139,1,0,0,0,296,12,0,6,4,51,296,12,0,1,3,0,3,0,1,0,0,0,0,0,0,0,51
191099504003,828,352,242,233,1,0,0,0,712,9,0,5,3,99,712,9,0,3,2,0,0,0,2,0,0,0,0,0,0,1,99
191099505001,1019,432,276,307,2,2,0,0,861,20,0,3,1,134,861,20,0,1,1,2,0,0,0,0,0,0,0,0,0,0,134
191099505002,827,298,265,260,3,1,0,0,681,21,0,5,4,116,681,21,0,1,3,3,0,0,0,0,0,0,0,1,0,0,116
191099505003,631,252,181,196,2,0,0,0,537,4,0,3,3,84,537,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,84
191099506001,824,387,190,245,1,1,0,0,686,3,0,10,3,122,686,3,0,1,1,2,4,0,0,0,3,0,0,0,0,0,122
191099506002,626,251,167,204,4,0,0,0,519,5,0,1,3,98,519,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,98
190230701001,1269,599,251,409,8,2,0,0,1051,11,0,12,8,187,1051,10,0,5,0,2,0,3,3,0,2,2,2,0,0,0,187
190230701002,782,341,155,280,6,0,0,0,627,3,0,6,1,145,627,3,0,2,0,0,0,0,2,0,1,0,0,0,0,0,145
190230702001,445,238,42,162,2,1,0,0,371,3,0,5,6,60,371,3,0,2,2,0,3,3,0,0,0,0,0,0,0,0,60
190230702002,389,207,57,124,0,1,0,0,339,2,0,3,0,45,339,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,45
190230702003,389,180,72,134,2,1,0,0,328,9,0,4,2,46,328,9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,46
190230703001,1006,577,145,282,1,1,0,0,829,3,0,7,12,155,829,3,0,3,7,1,1,2,0,0,2,1,0,0,0,0,155
190230703002,398,158,117,122,0,1,0,0,357,3,0,1,0,37,357,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
190230703003,430,182,116,131,1,0,0,0,372,2,0,2,0,54,372,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,54
190230704001,1188,675,163,339,11,0,0,0,972,7,0,11,9,189,972,7,0,9,5,0,1,2,0,2,1,0,0,0,0,0,189
190230704002,555,281,121,153,0,0,0,0,462,7,0,5,2,79,462,7,0,2,1,1,0,0,2,0,0,0,0,0,0,0,79
190230704003,904,495,168,236,3,2,0,0,762,4,0,6,4,128,762,4,0,5,1,0,0,1,1,0,0,0,2,0,0,0,128
190230705001,904,329,249,320,3,3,0,0,757,7,0,4,3,133,757,7,0,1,0,1,0,0,2,0,0,3,0,0,0,0,133
190230705002,690,291,147,249,3,0,0,0,573,11,0,3,3,100,573,11,0,1,3,1,0,0,0,0,1,0,0,0,0,0,100
190230705003,461,165,110,183,3,0,0,0,376,5,0,3,7,70,376,5,0,2,0,1,0,0,0,0,0,0,5,0,0,1,70
190719701001,561,300,120,140,1,0,0,0,463,3,0,5,15,75,463,3,0,3,8,0,0,3,1,0,1,0,2,0,0,2,75
190719701002,893,487,166,234,3,3,0,0,816,4,0,1,9,63,816,4,0,1,6,0,0,0,0,0,0,0,0,0,0,2,63
190719702001,522,317,108,93,4,0,0,0,475,10,0,3,4,30,475,10,0,2,2,0,0,0,1,0,0,0,2,0,0,0,30
190719702002,706,419,127,151,4,5,0,0,619,14,0,3,4,66,619,14,0,0,0,0,1,0,1,1,0,0,1,0,0,1,66
190719702003,660,367,139,152,2,0,0,0,594,8,0,3,1,54,594,8,0,1,0,1,1,0,0,0,0,0,1,0,0,0,54
190719703001,247,117,54,73,3,0,0,0,211,7,1,2,2,24,211,7,1,1,0,1,0,1,0,1,0,0,0,0,0,0,24
190719703002,652,352,157,138,2,3,0,0,585,3,1,2,4,57,585,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,57
190719703003,413,209,79,120,4,1,0,0,370,15,0,1,2,25,370,15,0,0,0,0,0,0,0,0,1,0,0,0,2,0,25
190490501001,1362,480,373,493,14,2,0,0,1169,18,2,1,12,160,1169,18,2,1,1,0,0,8,0,1,0,0,2,0,0,0,160
190490501002,3334,1351,846,1119,15,3,0,0,2774,61,11,84,54,350,2774,59,11,21,13,29,18,10,4,14,5,4,0,4,4,2,350
190490501003,751,192,241,304,14,0,0,0,665,7,0,3,6,70,665,7,0,1,0,2,0,2,0,1,0,0,0,0,2,0,70
190490502001,1662,741,385,523,12,1,0,0,1480,27,0,6,11,138,1480,26,0,1,0,4,0,4,1,2,0,0,4,0,0,0,138
190490502002,1179,400,303,465,8,3,0,0,1023,22,2,8,14,110,1023,22,2,0,0,0,1,11,4,1,0,0,0,3,1,0,110
190490503001,1118,267,443,401,3,4,0,0,801,178,7,11,14,107,801,169,7,4,10,6,0,2,1,0,0,0,0,0,0,0,107
190490503002,1344,329,478,523,12,2,0,0,964,258,1,13,11,97,964,258,1,5,0,2,4,7,1,0,1,1,0,0,0,0,97
190490504001,616,134,222,255,4,1,0,0,387,162,0,8,7,52,387,162,0,1,5,1,0,1,1,0,1,0,1,0,0,0,52
190490504002,952,178,363,396,11,4,0,0,588,276,1,9,10,68,588,276,1,2,2,1,4,2,0,2,1,0,0,0,0,0,68
190490505001,1495,568,380,539,6,2,0,0,1309,19,1,7,7,152,1309,18,1,2,3,0,0,0,2,0,3,0,0,0,0,2,152
190490506001,656,221,169,255,7,4,0,0,559,12,0,4,5,76,559,12,0,2,0,2,0,5,0,0,0,0,0,0,0,0,76
190490506002,1612,673,343,581,12,3,0,0,1414,27,2,8,16,145,1414,27,2,2,4,1,1,4,2,4,2,4,0,0,0,0,145
190490507001,3004,1132,668,1180,20,4,0,0,2565,43,0,23,36,337,2565,40,0,5,10,6,2,6,7,2,2,1,3,1,0,2,337
190490507002,1448,507,365,563,11,2,0,0,1269,29,1,12,13,124,1269,29,1,3,8,3,1,1,3,1,2,2,0,0,1,0,124
190490508031,1830,718,506,598,8,0,0,0,1444,47,1,56,30,252,1444,47,1,18,10,21,5,3,4,1,5,2,2,0,0,1,252
190490508032,4662,1806,1287,1540,28,1,0,0,3817,80,10,138,115,502,3817,79,10,39,37,53,19,11,12,34,6,1,1,8,3,1,502
190490508033,1882,597,632,633,19,1,0,0,1473,47,19,52,58,233,1473,44,18,10,21,12,11,9,14,9,4,0,2,1,1,5,233
190490508051,1585,684,471,416,11,3,0,0,1286,24,5,59,42,169,1286,24,5,11,13,37,4,11,2,3,0,5,1,3,1,0,169
190490508052,1553,603,479,461,9,1,0,0,1255,36,3,55,23,181,1255,35,3,12,10,13,14,3,9,5,0,0,0,5,0,0,181
190490508053,1605,708,455,433,9,0,0,0,1359,41,1,42,18,144,1359,41,1,17,8,13,8,3,2,1,0,0,1,1,1,0,144
190490508071,1717,567,580,551,13,6,0,0,1313,57,4,62,59,222,1313,56,2,13,21,27,5,5,9,18,8,0,0,0,1,0,222
190490508072,1334,374,441,508,9,2,0,0,1042,67,3,31,18,173,1042,65,2,9,5,10,7,3,1,5,2,0,0,1,0,0,173
190490508073,3016,866,1012,1115,20,3,0,0,2354,112,26,47,89,388,2354,110,24,14,32,14,6,10,5,20,7,1,4,0,1,5,388
190490508121,833,376,248,207,2,0,0,0,707,10,3,10,23,80,707,8,3,8,10,1,1,8,0,1,0,4,0,0,0,0,80
190490508122,2062,765,655,621,16,5,0,0,1665,42,7,64,48,236,1665,41,5,14,23,32,8,4,8,8,0,1,0,1,7,4,236
190490508131,221,91,57,72,1,0,0,0,168,6,0,18,3,26,168,6,0,9,2,4,0,0,2,0,0,0,0,2,0,0,26
190490508132,833,202,278,337,14,2,0,0,624,48,12,20,14,115,624,48,11,9,3,4,4,0,2,3,0,0,1,0,0,2,115
190490508141,2219,733,718,747,17,4,0,0,1713,48,5,83,71,299,1713,48,5,22,30,24,25,11,5,16,4,1,3,1,0,1,299
190490508142,1049,296,352,375,23,3,0,0,780,36,16,48,40,129,780,35,16,15,21,16,7,6,1,2,4,1,2,2,0,0,129
190490508151,1331,444,488,389,8,2,0,0,1022,30,3,67,41,168,1022,30,3,13,22,37,9,3,3,6,2,0,3,0,0,2,168
190490508152,1398,419,489,472,14,4,0,0,1033,51,14,66,66,168,1033,51,14,16,36,33,3,6,5,9,1,2,1,2,1,1,168
190490508161,1767,572,605,567,21,2,0,0,1426,46,9,65,37,184,1426,46,9,18,13,31,8,5,4,3,3,3,2,0,0,1,184
190490508162,1317,425,480,398,12,2,0,0,1038,30,25,47,31,146,1038,29,25,17,12,14,4,10,4,5,3,0,0,2,0,2,146
190490508171,2325,690,755,852,26,2,0,0,1819,72,14,58,48,314,1819,72,14,16,20,23,5,5,6,9,2,0,1,3,0,6,314
190490508172,1886,649,607,614,16,0,0,0,1558,54,3,57,32,182,1558,51,3,19,12,27,5,3,3,9,2,0,1,1,1,1,182
190490508181,877,300,269,297,6,5,0,0,691,21,2,35,19,109,691,21,2,10,8,16,3,1,2,6,2,0,0,1,0,2,109
190490508182,1459,451,467,523,15,3,0,0,1130,54,25,38,39,173,1130,53,24,14,18,11,2,3,2,11,3,0,2,3,0,0,173
190490509011,1338,423,447,457,10,1,0,0,1137,41,3,20,28,109,1137,41,3,8,13,5,1,1,2,3,0,0,0,2,1,5,109
190490509012,1104,364,372,356,10,2,0,0,951,22,4,9,6,112,951,22,4,5,1,3,0,0,1,2,0,0,0,0,0,0,112
190490509021,823,292,204,322,5,0,0,0,730,15,3,10,1,64,730,15,3,1,0,1,2,1,1,0,3,0,0,2,0,0,64
190490509022,1191,430,298,447,12,4,0,0,1001,27,1,12,39,111,1001,27,1,1,8,4,5,4,2,10,0,3,0,0,7,2,111
190490509023,1724,710,343,647,21,3,0,0,1498,21,0,12,13,180,1498,20,0,4,6,5,2,3,0,1,1,0,0,0,0,0,180
191976801001,715,413,123,176,2,1,0,0,586,4,0,9,3,113,586,4,0,4,2,0,0,1,1,0,4,0,0,0,0,0,113
191976801002,899,320,272,305,1,1,0,0,683,67,0,7,8,134,683,67,0,1,1,0,0,2,0,0,6,3,1,0,0,0,134
191976801003,662,302,153,206,1,0,0,0,539,30,0,4,4,85,539,30,0,1,1,1,1,0,0,0,1,1,0,0,0,0,85
191976802001,470,224,91,155,0,0,0,0,411,9,0,0,0,50,411,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
191976802002,490,236,86,163,4,1,0,0,416,1,0,6,2,65,416,1,0,1,1,0,0,1,3,0,2,0,0,0,0,0,65
191976803001,514,276,120,117,0,1,0,0,412,29,0,3,0,70,412,29,0,1,0,0,2,0,0,0,0,0,0,0,0,0,70
191976803002,497,219,132,145,1,0,0,0,402,34,0,4,1,56,402,34,0,0,0,0,1,0,3,0,0,0,0,0,0,0,56
191976803003,814,392,191,227,3,1,0,0,659,49,1,6,8,91,659,49,1,4,2,1,0,1,0,0,0,0,2,0,0,0,91
191976804001,763,355,171,232,3,2,0,0,624,29,2,7,5,96,624,29,2,0,0,1,0,0,2,1,2,0,0,0,0,1,96
191976805001,596,235,155,203,3,0,0,0,485,36,0,11,1,63,485,36,0,0,1,3,5,0,0,0,2,0,0,1,0,0,63
191976805002,466,191,114,156,4,1,0,0,390,20,0,2,2,52,390,20,0,0,2,0,2,0,0,0,0,0,0,0,0,0,52
191976805003,518,223,128,165,2,0,0,0,444,19,0,4,3,48,444,19,0,0,0,1,2,1,1,0,0,0,0,0,0,0,48
191976805004,283,100,68,112,1,2,0,0,236,15,0,1,0,31,236,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31
190199501001,528,181,135,209,2,1,0,0,457,8,1,0,1,61,457,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61
190199501002,391,116,111,163,1,0,0,0,350,2,1,5,2,31,350,2,1,5,0,0,0,2,0,0,0,0,0,0,0,0,31
190199501003,699,208,192,296,2,1,0,0,614,6,0,3,8,68,614,6,0,0,0,1,1,5,1,0,0,0,0,0,0,2,68
190199502001,700,173,176,350,0,1,0,0,611,10,0,3,7,69,611,10,0,0,0,1,0,0,0,1,2,0,0,0,1,0,69
190199502002,423,127,116,179,1,0,0,0,370,2,0,3,7,41,370,2,0,1,3,1,1,2,0,0,0,0,0,0,0,0,41
190199502003,863,245,202,414,2,0,0,0,723,13,0,6,8,113,723,8,0,1,4,3,1,3,0,1,0,0,0,0,0,0,113
190199503001,495,130,152,210,3,0,0,0,442,4,0,5,5,39,442,4,0,5,0,0,0,2,0,2,0,0,0,0,0,0,39
190199503002,870,225,246,394,5,0,0,0,712,11,0,4,6,137,712,11,0,3,1,1,0,0,0,0,0,0,0,0,0,2,137
190199503003,688,203,169,315,1,0,0,0,563,9,0,5,11,100,563,7,0,1,0,1,0,2,2,0,1,7,0,0,2,0,100
190199504001,1125,322,312,485,6,0,0,0,978,13,1,12,6,115,978,13,1,2,1,4,1,5,2,0,3,0,0,0,0,0,115
190199504002,676,155,228,286,5,2,0,0,585,9,0,3,8,71,585,9,0,0,3,3,0,3,0,0,0,0,0,0,1,0,71
190199505001,473,122,162,189,0,0,0,0,406,6,0,3,3,55,406,5,0,1,1,0,0,1,1,0,1,0,0,0,1,0,55
190199505002,761,202,227,325,5,2,0,0,668,9,0,8,10,66,668,9,0,5,1,0,2,6,0,2,1,0,0,0,0,0,66
190199505003,879,259,292,326,2,0,0,0,762,13,2,11,7,84,762,12,2,4,0,6,0,2,1,0,0,0,0,0,4,1,84
190199505004,563,150,157,249,6,1,0,0,483,13,0,4,6,57,483,13,0,0,0,1,1,1,0,2,2,0,0,0,0,0,57
190199506001,895,274,246,373,1,1,0,0,783,5,0,4,7,96,783,5,0,1,1,1,1,4,0,0,1,0,0,0,0,2,96
190199506002,711,238,189,283,1,0,0,0,632,3,0,1,9,66,632,3,0,0,2,1,0,0,0,0,0,0,0,0,2,0,66
190199506003,683,192,184,300,3,4,0,0,604,4,0,1,4,70,604,4,0,1,2,0,0,2,0,0,0,0,0,0,0,0,70
190199506004,952,295,237,415,5,0,0,0,800,7,3,0,2,140,800,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,140
191896801001,777,354,154,264,5,0,0,0,640,11,0,5,5,116,640,11,0,2,2,2,0,1,1,1,0,0,0,0,0,0,116
191896801002,540,238,135,166,1,0,0,0,414,4,0,4,7,111,414,4,0,3,5,0,0,0,1,0,0,2,0,0,0,0,111
191896801003,688,302,138,242,3,3,0,0,543,29,1,2,6,107,543,29,1,0,3,1,0,0,1,0,0,2,0,0,0,1,107
191896801004,468,156,121,188,2,1,0,0,377,22,0,3,3,63,377,22,0,2,2,0,0,0,0,0,1,1,0,0,0,0,63
191896801005,453,178,113,161,1,0,0,0,375,22,0,5,2,49,375,22,0,4,0,1,0,0,0,0,0,0,0,0,0,2,49
191896802001,694,316,155,220,3,0,0,0,516,15,0,2,6,155,516,15,0,0,0,1,0,5,0,0,1,1,0,0,0,0,155
191896802002,409,141,96,168,4,0,0,0,321,26,0,3,1,58,321,26,0,0,1,0,0,0,3,0,0,0,0,0,0,0,58
191896802003,391,172,88,129,2,0,0,0,312,5,0,0,0,74,312,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
191896802004,364,178,64,121,1,0,0,0,303,3,0,1,0,57,303,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57
191896803001,447,184,104,154,4,1,0,0,383,6,0,3,0,55,383,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,55
191896803002,530,209,111,206,4,0,0,0,393,31,0,6,6,94,393,31,0,2,4,0,2,1,2,0,0,1,0,0,0,0,94
191896803003,675,223,176,270,6,0,0,0,552,34,3,13,2,71,552,33,3,5,1,1,2,0,1,0,0,1,0,4,0,0,71
191896803004,474,180,122,166,6,0,0,0,396,10,0,5,2,61,396,10,0,3,0,0,0,0,2,2,0,0,0,0,0,0,61
191896803005,570,172,171,221,4,2,0,0,438,36,1,4,5,86,438,35,1,2,2,1,0,1,1,0,0,1,0,0,0,0,86
190879701001,684,289,126,264,5,0,0,0,582,22,0,8,7,65,582,22,0,1,0,1,3,0,1,7,2,0,0,0,0,0,65
190879701002,411,217,84,108,1,1,0,0,346,9,0,2,2,52,346,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,52
190879701003,646,286,144,211,3,2,0,0,543,13,0,5,8,77,543,13,0,0,1,0,5,3,0,0,0,0,0,0,2,0,77
190879701004,433,216,54,159,4,0,0,0,350,8,1,2,3,69,350,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,69
190879701005,419,232,63,120,3,1,0,0,358,4,0,0,1,56,358,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
190879702001,565,234,125,199,4,3,0,0,505,2,1,4,2,51,505,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,51
190879702002,741,382,115,241,3,0,0,0,640,3,0,3,1,94,640,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,94
190879702003,905,437,165,298,3,2,0,0,770,11,0,2,2,120,770,11,0,1,1,0,1,0,0,0,0,1,0,0,0,0,120
190879703001,738,295,168,271,4,0,0,0,588,24,24,13,5,84,588,24,24,2,0,0,5,3,4,1,0,1,0,0,0,0,84
190879703002,775,299,213,258,5,0,0,0,660,25,1,16,4,69,660,25,1,1,4,4,1,0,0,0,2,0,0,6,0,0,69
190879703003,748,233,196,315,4,0,0,0,607,42,12,16,3,68,607,42,12,2,1,0,8,1,4,0,0,0,0,1,0,0,68
190879703004,636,226,160,244,4,2,0,0,512,19,5,34,0,66,512,19,5,4,0,1,15,0,1,0,0,0,0,9,0,0,66
190879704001,653,229,169,247,3,5,0,0,521,32,0,25,14,61,521,32,0,4,11,3,11,0,3,0,0,2,0,4,0,0,61
190879704002,493,202,128,155,7,1,0,0,426,8,0,19,3,37,426,7,0,9,2,0,4,1,1,0,0,0,0,3,0,0,37
190879704003,458,145,133,175,3,2,0,0,375,26,0,8,3,46,375,26,0,3,1,0,3,2,1,0,0,0,0,1,0,0,46
190879704004,574,226,173,170,3,2,0,0,477,22,4,13,5,53,477,22,4,3,2,0,4,1,1,1,1,0,0,1,1,0,53
190879704005,590,280,164,145,1,0,0,0,504,7,0,29,2,48,504,7,0,8,0,0,12,1,0,1,3,0,0,5,0,0,48
190879705001,481,168,123,190,0,0,0,0,422,5,2,5,1,46,422,5,2,2,0,0,2,0,1,1,0,0,0,0,0,0,46
190879705002,461,212,72,176,1,0,0,0,403,3,0,5,0,50,403,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,50
190879705003,508,169,130,205,4,0,0,0,446,5,0,5,3,49,446,5,0,3,0,1,0,1,0,2,0,0,0,1,0,0,49
190879705004,632,222,168,237,3,2,0,0,552,12,0,3,6,59,552,10,0,0,1,1,1,3,1,0,0,0,0,0,2,0,59
190879705005,548,225,123,199,1,0,0,0,494,3,0,1,3,47,494,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,47
190059601001,502,227,123,150,2,0,0,0,421,2,0,2,2,75,421,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,75
190059601002,1075,386,340,347,1,1,0,0,913,14,0,2,5,141,913,13,0,1,1,0,0,1,1,0,0,2,0,0,0,1,141
190059602001,594,261,136,194,3,0,0,0,513,24,0,0,3,54,513,24,0,0,1,0,0,1,0,0,0,0,0,0,0,1,54
190059602002,1257,635,275,342,5,0,0,0,1096,16,0,1,6,138,1096,13,0,0,3,0,0,3,1,0,0,0,0,0,0,0,138
190059603001,448,219,89,134,3,3,0,0,376,6,0,1,2,63,376,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,63
190059603002,1020,474,235,309,1,1,0,0,843,14,3,1,4,155,843,14,3,0,0,0,0,2,0,0,0,0,0,0,2,0,155
190059603003,1235,569,320,338,8,0,0,0,1051,22,3,6,11,142,1051,22,3,2,6,3,0,0,1,0,0,0,1,0,2,0,142
190059604001,802,377,154,263,6,2,0,0,701,4,0,1,1,95,701,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
190059604002,762,318,212,227,3,2,0,0,636,24,0,1,4,97,636,24,0,0,2,0,0,0,1,0,0,0,2,0,0,0,97
190059605001,990,438,223,323,5,1,0,0,640,85,4,4,56,201,640,85,4,1,24,0,1,21,1,1,1,1,0,0,6,0,201
190059605002,594,317,99,177,1,0,0,0,485,5,1,2,0,101,485,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,101
190759601001,1713,743,382,584,4,0,0,0,1456,14,0,11,20,212,1456,14,0,4,2,3,4,3,0,2,0,5,5,0,1,0,212
190759601002,1541,715,300,512,12,2,0,0,1280,11,0,7,8,235,1280,11,0,6,3,0,0,1,0,0,1,0,1,0,0,0,235
190759602001,741,398,106,234,3,0,0,0,608,2,0,10,3,118,608,2,0,5,0,5,0,1,0,0,0,0,2,0,0,0,118
190759602002,1224,727,159,333,4,1,0,0,1010,15,0,7,27,165,1010,15,0,5,16,0,0,6,2,0,0,2,0,0,0,0,165
190759603001,643,276,149,212,5,1,0,0,552,4,1,2,5,79,552,4,1,2,0,0,0,5,0,0,0,0,0,0,0,0,79
190759603002,1440,719,317,395,8,1,0,0,1184,22,0,18,13,203,1184,22,0,10,2,0,2,10,1,0,5,1,0,0,0,0,203
190759604001,1388,730,274,378,3,3,0,0,1239,17,0,5,9,118,1239,17,0,3,0,0,0,5,2,2,0,0,0,0,0,0,118
191630101011,526,229,102,187,5,3,0,0,432,3,0,1,14,76,432,2,0,0,4,0,1,0,0,0,0,2,1,0,5,0,76
191630101012,628,253,149,221,2,3,0,0,508,12,0,8,3,97,508,12,0,0,0,3,0,0,2,0,0,0,0,0,1,0,97
191630101013,772,260,221,286,4,1,0,0,653,12,0,3,7,97,653,12,0,2,4,0,0,0,0,0,1,0,0,0,0,2,97
191630101014,928,359,226,336,7,0,0,0,769,11,1,2,5,140,769,11,1,0,1,0,0,0,2,0,0,2,1,0,0,0,140
191630101031,1605,720,333,541,11,0,0,0,1308,47,1,20,37,192,1308,47,0,3,10,14,0,2,2,2,0,0,0,0,0,1,192
191630101032,1925,781,470,665,9,0,0,0,1535,30,7,91,59,203,1535,29,7,28,30,54,3,12,4,0,1,4,2,0,0,6,203
191630101041,919,296,260,351,9,3,0,0,772,20,1,2,8,116,772,20,1,2,5,0,0,1,0,2,0,0,0,0,0,0,116
191630101042,548,166,144,230,7,1,0,0,467,11,1,1,3,65,467,11,1,0,0,1,0,0,0,0,0,0,3,0,0,0,65
191630101043,1409,500,394,506,8,1,0,0,1174,31,9,11,18,166,1174,31,9,1,7,4,0,4,1,0,4,0,2,0,0,0,166
191630102011,1360,461,345,537,11,6,0,0,1182,19,0,11,11,137,1182,19,0,3,4,2,2,2,0,1,1,0,2,0,0,2,137
191630102012,1750,607,455,678,8,2,0,0,1491,31,4,8,25,191,1491,28,4,4,5,2,0,5,1,2,1,2,1,0,0,1,191
191630102013,1712,659,422,626,4,1,0,0,1439,49,1,12,11,200,1439,48,1,5,0,0,0,5,0,1,4,2,1,0,0,0,200
191630102021,806,307,186,306,7,0,0,0,706,13,0,4,3,80,706,10,0,2,1,0,0,0,0,0,2,0,0,0,1,0,80
191630102022,1649,502,469,657,14,7,0,0,1379,38,12,10,18,192,1379,38,12,8,5,1,0,4,0,4,1,0,0,0,0,1,192
191630102023,504,184,118,199,2,1,0,0,394,5,30,6,6,63,394,5,30,3,1,0,2,0,1,0,0,0,4,0,0,0,63
