BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_23,eth2_30,eth2_34,eth2_81,eth2_10,eth2_21,eth2_14,eth2_55,eth2_12,eth2_85,eth2_35,eth2_61,eth2_66,eth2_unk
450910614032,584,189,341,54,0,0,473,14,67,7,2,21,473,67,14,0,0,0,0,2,3,0,0,0,0,0,0,0,0,21
450910614033,1131,387,589,155,0,0,962,30,91,1,9,38,962,91,30,0,0,3,2,2,0,0,0,0,1,0,2,0,0,38
450910614041,1832,623,1111,98,0,0,1481,40,151,34,19,107,1481,149,40,2,19,1,0,3,7,4,2,1,1,4,2,1,0,107
450910614042,1158,664,408,86,0,0,610,32,445,7,17,47,610,437,32,8,3,6,0,5,1,2,0,0,1,0,0,0,0,47
450910615031,894,255,499,140,0,0,780,24,41,1,8,40,780,41,24,0,0,3,0,5,0,1,0,0,0,0,0,0,0,40
450910615032,1182,385,656,141,0,0,998,48,58,2,16,60,998,57,46,1,0,2,3,6,2,0,0,1,0,3,1,0,2,60
450910615041,862,341,406,115,0,0,614,29,131,5,18,65,614,128,27,3,0,2,3,4,2,2,0,3,0,1,0,0,2,65
450910615042,951,383,450,118,0,0,671,32,161,4,24,59,671,160,32,1,0,6,2,11,1,1,0,0,0,2,0,0,0,59
450910615043,1513,514,754,245,0,0,1269,32,134,4,11,63,1269,134,32,0,0,0,0,5,0,2,1,0,1,1,0,0,0,63
450910615051,686,228,367,91,0,0,589,24,44,2,0,27,589,44,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27
450910615052,863,330,399,134,0,0,708,9,95,1,10,40,708,93,9,2,0,3,0,1,0,0,1,0,0,0,0,0,0,40
450910615061,1556,532,849,175,0,0,1268,51,121,12,18,86,1268,121,49,0,0,10,0,4,6,3,0,0,2,0,2,0,2,86
450910615062,887,267,522,98,0,0,741,27,52,10,5,52,741,52,25,0,2,1,1,2,1,4,1,1,0,0,0,0,2,52
450910615063,606,179,349,78,0,0,495,24,41,1,3,42,495,41,21,0,0,0,0,0,1,0,0,0,0,1,2,0,3,42
450910615064,1201,374,656,171,0,0,1014,25,84,5,10,63,1014,84,25,0,0,2,2,5,0,1,0,0,0,0,0,0,0,63
450910616011,1088,617,363,108,0,0,643,41,351,6,4,43,643,348,41,3,0,0,2,1,3,1,1,1,0,0,0,0,0,43
450910616012,978,756,151,71,0,0,277,12,646,3,15,25,277,637,12,9,1,5,1,3,1,1,0,5,0,1,0,0,0,25
450910616021,697,337,273,87,0,0,482,31,142,1,4,37,482,141,31,1,0,2,0,0,1,0,0,0,0,0,0,0,0,37
450910616022,392,273,72,47,0,0,192,9,175,0,1,15,192,170,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,15
450910616023,1115,638,357,120,0,0,632,36,353,15,18,61,632,346,36,7,2,8,1,5,9,1,2,2,1,2,0,0,0,61
450910616024,654,423,169,62,0,0,336,11,276,3,2,26,336,275,11,1,1,0,1,0,2,0,0,0,0,0,0,0,0,26
450910616025,430,194,202,34,0,0,302,17,84,3,2,22,302,84,17,0,0,1,0,1,1,1,1,0,0,0,0,0,0,22
450910617011,1205,326,697,182,0,0,1062,25,61,5,3,49,1062,60,25,1,0,1,1,0,3,0,0,1,0,0,0,0,0,49
