BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_unk
050930110001,536,209,80,247,0,0,0,0,0,123,6,398,5,1,3,123,398,6,0,0,5,0,0,0,3
050930110002,231,92,19,120,0,0,0,0,0,60,9,152,0,0,10,60,152,9,0,0,0,0,0,0,10
050930110003,391,186,37,168,0,0,0,0,0,69,1,314,2,0,5,69,313,1,0,0,1,0,0,1,5
050930110004,641,266,106,269,0,0,0,0,0,267,8,347,9,0,10,267,345,8,2,0,4,2,0,1,10
050930111001,486,210,137,138,1,0,0,0,0,392,11,43,8,1,31,392,41,11,1,0,6,1,0,0,31
050930111002,1026,434,250,342,0,0,0,0,0,659,23,303,6,2,33,659,303,23,1,0,2,1,1,1,33
050930112001,448,190,144,114,0,0,0,0,0,368,8,46,1,1,24,368,44,8,0,0,0,0,0,1,24
050930112002,418,177,161,80,0,0,0,0,0,381,9,13,3,0,12,381,13,9,3,0,0,0,0,0,12
050930113001,203,105,52,46,0,0,0,0,0,176,8,2,1,0,16,176,2,8,0,0,0,0,0,1,16
050930113002,659,287,140,232,0,0,0,0,0,409,9,211,0,1,29,409,211,9,0,0,0,0,1,0,29
050930114001,366,155,127,84,0,0,0,0,0,294,12,39,2,0,19,294,39,12,0,0,2,0,0,0,19
050930114002,449,214,135,100,0,0,0,0,0,398,10,16,3,3,19,398,16,10,0,1,0,1,2,2,19
050930114003,196,89,41,66,0,0,0,0,0,160,2,22,2,1,9,160,22,2,0,0,1,0,0,1,9
051174601001,265,99,117,49,0,0,0,0,0,237,2,19,0,0,7,237,19,2,0,0,0,0,0,0,7
051174601002,478,128,182,167,0,1,0,0,0,432,4,8,1,7,26,432,8,4,0,1,0,1,1,0,26
051174601003,423,126,137,160,0,0,0,0,0,325,7,61,1,2,27,325,61,7,0,2,1,0,0,0,27
051174601004,591,142,193,256,0,0,0,0,0,509,4,28,5,2,43,509,28,4,2,2,0,0,0,3,43
051174602001,388,116,158,114,0,0,0,0,0,328,1,6,3,6,44,328,6,1,2,0,1,0,6,0,44
051174602002,590,174,198,218,0,0,0,0,0,498,6,21,1,1,63,498,21,6,0,0,0,0,1,1,63
051174602003,384,127,92,165,0,0,0,0,0,274,3,76,6,2,23,274,76,3,1,1,3,0,0,0,23
051174603001,412,129,140,143,0,0,0,0,0,335,6,25,1,2,43,335,25,6,0,0,0,0,0,0,43
051174603002,340,126,87,127,0,0,0,0,0,252,2,53,3,1,29,252,53,2,1,0,0,2,0,0,29
051174603003,210,53,64,93,0,0,0,0,0,147,1,40,0,4,18,147,40,1,0,0,0,0,0,0,18
050495501011,532,163,140,228,1,0,0,0,0,499,8,0,1,0,24,499,0,8,0,0,1,0,0,0,24
050495501012,474,158,157,159,0,0,0,0,0,423,4,4,3,2,38,423,4,4,3,0,0,0,2,0,38
050495501013,635,246,246,143,0,0,0,0,0,559,7,0,6,8,55,559,0,5,2,0,3,0,6,0,55
050495501021,246,123,71,52,0,0,0,0,0,228,1,0,0,1,16,228,0,1,0,0,0,0,0,0,16
050495501022,423,147,113,163,0,0,0,0,0,385,2,1,1,3,31,385,1,2,1,0,0,0,0,0,31
050495501023,479,191,145,143,0,0,0,0,0,448,5,1,1,2,22,448,1,3,1,1,0,0,1,0,22
050495502011,430,126,117,187,0,0,0,0,0,398,2,0,3,4,23,398,0,2,1,0,0,0,4,1,23
050495502012,635,184,159,291,0,1,0,0,0,579,10,1,3,4,38,579,1,10,1,2,0,0,0,2,38
050495502013,726,236,163,327,0,0,0,0,0,668,11,3,1,2,41,668,3,11,0,1,0,0,0,1,41
050495502021,685,195,202,288,0,0,0,0,0,646,4,0,3,1,31,646,0,4,0,1,1,0,0,1,31
050495502022,347,124,125,98,0,0,0,0,0,318,4,0,1,1,23,318,0,4,1,0,0,0,1,0,23
050495502023,631,208,212,210,1,0,0,0,0,557,7,0,5,1,61,557,0,7,3,0,0,0,0,1,61
050590201011,1378,579,521,278,0,0,0,0,0,1236,25,4,7,7,99,1236,4,24,2,0,1,0,0,1,99
050590201012,1088,419,409,259,0,1,0,0,0,1002,13,2,3,8,60,1002,2,13,1,1,1,0,0,0,60
050590201021,953,423,342,187,1,0,0,0,0,871,14,1,5,2,60,871,1,14,3,0,1,1,0,0,60
050590201022,797,334,292,171,0,0,0,0,0,692,12,53,0,5,35,692,53,12,0,1,0,0,0,0,35
050590202001,262,94,5,162,0,1,0,0,0,23,0,235,1,2,1,23,235,0,0,2,1,0,0,0,1
050590202002,586,281,101,203,0,1,0,0,0,361,11,175,3,3,33,361,175,11,0,1,2,0,0,1,33
050590202003,434,162,143,129,0,0,0,0,0,372,8,20,7,3,24,372,20,8,1,2,4,1,1,1,24
050590202004,317,113,59,145,0,0,0,0,0,117,6,185,0,2,7,117,185,6,0,1,0,0,0,0,7
050590203001,386,194,61,131,0,0,0,0,0,227,12,128,2,1,16,227,128,12,1,0,0,1,1,0,16
050590203002,512,183,177,152,0,0,0,0,0,460,16,7,0,0,29,460,7,16,0,0,0,0,0,0,29
050590204001,558,250,132,176,0,0,0,0,0,408,21,96,6,5,22,408,96,21,1,2,3,0,1,2,22
050590204002,496,226,127,143,0,0,0,0,0,389,18,63,1,6,19,389,63,18,0,1,1,0,3,0,19
050590204003,277,139,56,82,0,0,0,0,0,225,4,26,0,1,21,225,26,4,0,1,0,0,0,0,21
050590204004,511,196,169,146,0,0,0,0,0,438,18,24,1,1,29,438,24,18,0,1,0,1,0,0,29
050590204005,562,218,165,179,0,0,0,0,0,403,16,127,0,3,13,403,127,16,0,0,0,0,0,0,13
050590205001,664,213,281,170,0,0,0,0,0,609,13,1,4,2,35,609,1,13,0,1,3,0,0,1,35
050590205002,943,350,339,254,0,0,0,0,0,882,13,2,3,1,42,882,2,13,1,1,0,0,0,0,42
050590205003,569,205,200,164,0,0,0,0,0,524,9,4,3,2,27,524,4,9,1,0,0,0,1,1,27
050590206001,679,274,253,152,0,0,0,0,0,602,6,1,2,6,62,602,1,5,0,0,1,0,2,1,62
050590206002,650,259,226,165,0,0,0,0,0,610,11,0,2,0,27,610,0,11,1,0,0,0,0,1,27
050590206003,795,304,267,224,0,0,0,0,0,739,3,9,3,3,38,739,9,3,1,3,1,0,0,1,38
050590207011,845,359,294,192,0,0,0,0,0,772,19,3,2,4,45,772,3,19,1,1,0,1,0,0,45
050590207012,389,176,134,79,0,0,0,0,0,353,12,1,4,2,17,353,1,12,4,2,0,0,0,0,17
050590207021,791,337,278,176,0,0,0,0,0,706,17,2,1,5,60,706,2,17,1,1,0,0,0,0,60
050590207022,845,402,274,169,0,0,0,0,0,744,15,6,8,3,69,744,6,15,4,1,1,0,0,1,69
050590207023,648,270,207,171,0,0,0,0,0,582,16,2,5,5,38,582,2,15,3,1,0,0,0,1,38
050554801001,562,181,262,119,0,0,0,0,0,533,5,1,0,0,23,533,1,5,0,0,0,0,0,0,23
050554801002,529,199,201,129,0,0,0,0,0,480,6,0,1,3,39,480,0,6,1,0,0,0,0,0,39
050554801003,196,67,79,50,0,0,0,0,0,186,0,0,0,1,9,186,0,0,0,0,0,0,0,0,9
050554802001,765,270,295,199,1,0,0,0,0,699,8,0,4,2,52,699,0,8,1,1,1,1,0,1,52
050554802002,724,235,339,150,0,0,0,0,0,661,5,3,2,5,48,661,3,5,0,0,1,0,3,1,48
050554802003,675,224,304,147,0,0,0,0,0,618,14,3,3,3,34,618,3,14,1,0,2,0,0,0,34
050554803001,890,274,386,230,0,0,0,0,0,836,7,3,2,0,42,836,3,7,1,0,1,0,0,0,42
050554803002,834,282,338,213,1,0,0,0,0,772,6,0,5,1,50,772,0,6,0,0,3,1,0,0,50
050554804011,840,284,341,214,1,0,0,0,0,789,9,3,4,2,33,789,3,9,3,1,1,0,0,0,33
050554804012,1133,361,480,292,0,0,0,0,0,1048,16,10,5,0,54,1048,10,16,2,0,1,1,0,0,54
050554804021,224,107,58,58,1,0,0,0,0,191,8,1,2,2,20,191,1,8,1,2,0,1,0,0,20
050554804022,878,279,328,269,2,0,0,0,0,784,16,6,1,6,65,784,5,16,0,3,0,0,1,0,65
050554805011,650,247,264,139,0,0,0,0,0,603,9,2,3,0,33,603,2,9,0,0,2,0,0,0,33
050554805012,464,198,162,103,1,0,0,0,0,398,9,12,3,1,41,398,11,9,1,0,1,0,0,0,41
050554805013,139,59,35,45,0,0,0,0,0,112,12,1,1,1,12,112,1,12,1,1,0,0,0,0,12
050554805021,177,91,44,42,0,0,0,0,0,157,4,7,0,0,9,157,7,4,0,0,0,0,0,0,9
050554805022,344,164,97,83,0,0,0,0,0,300,10,4,1,2,27,300,3,9,0,2,1,0,0,0,27
050554805023,421,212,114,95,0,0,0,0,0,349,36,3,1,2,30,349,3,36,0,0,0,0,0,1,30
050554806011,287,94,114,79,0,0,0,0,0,264,3,0,1,1,18,264,0,3,1,0,0,0,0,0,18
050554806012,584,192,267,125,0,0,0,0,0,539,3,0,2,3,37,539,0,3,0,1,0,0,0,2,37
050554806013,605,168,309,127,1,0,0,0,0,566,4,2,2,0,31,566,2,4,0,0,1,0,0,0,31
050554806021,1222,449,492,280,0,0,1,0,0,1106,25,6,10,15,60,1106,5,25,4,6,3,0,1,1,60
050554806022,1123,372,540,208,3,0,0,0,0,1047,12,1,4,4,55,1047,1,12,0,2,2,2,0,0,55
