BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_ain,party_lib,party_cnt,party_grn,party_rin,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_30,eth2_12,eth2_14,eth2_21,eth2_23,eth2_34,eth2_83,eth2_93,eth2_35,eth2_81,eth2_61,eth2_unk
490111271005,1059,690,288,47,21,7,2,0,1,3,0,969,16,1,14,3,56,969,16,3,1,2,3,2,3,1,1,1,0,0,0,56
490119800001,15,4,9,2,0,0,0,0,0,0,0,13,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
490451306001,116,52,38,14,4,6,2,0,0,0,0,92,3,0,1,2,18,92,3,0,0,0,1,0,0,2,0,0,0,0,0,18
490451306002,270,114,103,46,4,3,0,0,0,0,0,161,83,0,3,1,22,161,83,0,0,1,1,0,1,0,0,0,0,1,0,22
490451307011,738,399,251,52,25,5,0,3,0,3,0,642,34,0,4,9,49,642,33,0,3,1,0,2,0,1,3,0,0,0,0,49
490451307012,653,342,205,73,21,5,3,1,0,3,0,529,56,0,9,2,57,529,56,0,0,0,9,0,0,2,0,0,0,0,0,57
490451307013,966,482,313,99,34,10,22,1,1,4,0,838,66,0,10,4,48,838,64,4,0,4,1,0,0,1,2,0,0,0,0,48
490451307041,1414,657,537,134,58,16,6,0,1,5,0,1129,107,0,11,13,154,1129,106,3,3,1,2,2,3,2,2,0,3,0,1,154
490451307042,1461,681,500,184,61,19,7,4,3,2,0,1217,76,1,17,18,132,1217,74,6,1,2,8,0,0,7,1,1,0,5,1,132
490451307051,568,278,183,75,18,5,7,1,1,0,0,450,65,0,8,7,38,450,65,3,1,1,4,0,0,2,2,0,0,0,0,38
490451307052,999,528,339,84,35,9,2,0,0,2,0,871,37,0,11,10,70,871,36,2,2,2,4,2,0,3,0,0,1,1,3,70
490451307053,1068,509,387,117,36,11,3,1,0,4,0,904,60,0,12,9,83,904,59,3,2,0,2,2,1,4,0,0,0,1,1,83
490451307061,1102,504,400,131,40,13,9,0,1,4,0,892,98,2,19,12,79,892,98,4,6,7,4,0,2,2,0,2,0,2,0,79
490451307062,1244,680,401,94,37,14,10,3,0,5,0,1011,107,0,18,20,88,1011,107,8,4,2,2,2,2,1,4,0,0,4,4,88
490451307063,1195,594,437,106,34,14,7,2,0,1,0,1004,79,0,7,18,87,1004,79,2,5,0,2,2,1,1,1,0,0,0,7,87
490451307071,483,298,139,30,10,3,2,0,0,1,0,435,19,0,4,1,24,435,19,0,0,0,3,0,0,0,0,0,0,0,0,24
490451307072,1637,828,547,188,42,15,7,1,2,7,0,1369,104,1,17,16,130,1369,103,9,4,3,1,3,1,6,1,1,0,0,3,130
490451307081,1282,735,408,79,37,8,9,1,3,2,0,1083,65,0,13,13,108,1083,64,4,3,3,3,3,0,0,1,0,4,0,0,108
490451307082,434,238,150,26,16,2,2,0,0,0,0,373,15,0,5,4,37,373,15,1,0,0,1,2,1,1,1,0,0,0,0,37
490451307083,1300,690,424,115,39,18,8,1,1,4,0,1096,86,0,12,13,93,1096,85,6,3,0,2,1,2,0,6,0,0,0,1,93
490451308001,378,232,106,21,5,4,6,1,1,2,0,338,16,0,2,3,19,338,14,2,1,0,0,0,0,0,2,0,0,0,0,19
490451308002,1569,877,518,106,39,14,8,0,1,6,0,1390,64,0,9,6,100,1390,61,4,3,1,0,2,2,0,0,0,3,0,0,100
490451308003,837,506,264,44,14,4,2,1,0,2,0,722,35,1,11,1,67,722,33,6,1,1,2,0,2,0,0,0,0,0,0,67
490451308004,659,374,209,43,17,12,1,0,0,3,0,571,37,0,5,2,44,571,37,0,0,2,0,1,2,0,2,0,0,0,0,44
490451309001,719,276,297,90,23,14,8,1,0,10,0,577,68,0,6,6,62,577,68,0,2,3,1,0,1,2,1,0,0,0,1,62
490451309002,304,100,131,50,11,5,3,0,0,4,0,236,38,0,3,3,24,236,38,1,0,0,1,0,1,1,2,0,0,0,0,24
490451309003,900,363,346,126,36,17,5,3,0,4,0,679,127,1,15,15,63,679,127,6,3,1,2,1,3,3,5,1,0,0,1,63
490451310011,483,245,162,48,17,5,2,0,1,3,0,411,40,0,7,0,25,411,40,1,0,0,4,0,2,0,0,0,0,0,0,25
490451310012,718,310,281,86,22,9,6,0,2,2,0,599,59,1,5,6,48,599,59,0,0,0,0,2,2,1,4,1,0,0,0,48
490451310031,910,326,347,169,46,12,5,1,0,4,0,707,107,0,19,12,65,707,105,9,1,0,5,2,2,3,0,0,2,0,0,65
490451310032,557,246,211,64,18,9,5,1,0,3,0,452,60,0,8,1,36,452,60,2,0,2,2,1,0,1,0,0,0,0,0,36
490451310041,984,445,347,139,28,12,4,2,3,4,0,792,109,2,4,6,71,792,109,1,1,0,1,0,1,2,0,2,1,0,0,71
490451310051,912,390,359,104,40,6,7,1,0,5,0,752,80,1,3,6,70,752,79,1,3,0,1,1,0,2,0,1,0,0,0,70
490451311011,1148,475,454,162,27,13,8,2,0,7,0,858,118,5,23,13,131,858,117,10,1,2,8,2,0,1,2,5,0,1,3,131
490451311012,739,322,304,82,18,4,1,1,0,7,0,619,49,1,4,5,61,619,49,2,1,0,0,0,2,0,3,1,1,0,0,61
490451311021,881,431,294,98,38,12,4,1,1,2,0,715,72,2,9,12,71,715,71,3,2,2,2,1,1,2,1,2,0,0,3,71
490451311022,824,418,269,89,30,7,5,3,0,3,0,701,48,1,5,8,61,701,47,1,1,0,2,2,0,3,3,1,0,0,0,61
490451312001,668,319,238,84,17,5,3,0,0,2,0,559,48,0,8,12,41,559,47,2,8,0,3,0,3,2,0,0,0,0,0,41
490451312002,502,195,208,68,22,4,3,1,1,0,0,388,57,0,4,6,47,388,55,1,1,1,2,0,0,2,2,0,0,0,1,47
490451312003,552,246,203,74,17,11,0,0,0,1,0,463,44,0,10,2,33,463,44,1,0,2,6,1,0,0,0,0,0,0,2,33
490459800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490532701011,705,506,117,36,22,10,10,0,0,4,0,615,22,0,8,3,57,615,22,2,1,0,4,2,0,1,0,0,0,0,0,57
490532701012,941,587,201,85,29,19,12,1,2,5,0,821,27,1,19,11,62,821,27,5,3,7,1,0,3,2,0,1,0,3,0,62
490532701013,788,549,115,66,35,7,8,0,3,5,0,691,18,0,6,4,69,691,17,4,0,0,1,0,1,1,0,0,0,0,2,69
490532701021,480,275,125,37,23,8,11,0,0,1,0,414,9,0,7,6,44,414,9,6,0,0,0,0,1,1,0,0,0,0,0,44
490532701022,497,177,160,127,22,4,1,1,5,0,0,427,20,0,8,3,39,427,20,2,1,3,1,2,0,0,0,0,0,0,0,39
490532701023,348,182,114,33,11,5,1,0,0,2,0,310,8,0,5,4,21,310,8,1,0,1,2,0,1,4,0,0,0,0,0,21
490532701024,356,199,114,10,21,2,7,0,0,3,0,322,3,0,3,5,23,322,3,1,1,0,2,0,0,3,0,0,0,0,0,23
490532702001,676,468,105,52,29,6,6,1,1,8,0,587,32,0,3,4,50,587,32,1,1,0,0,0,0,0,0,0,0,0,0,50
490532702002,904,706,127,28,29,6,6,0,0,2,0,805,13,0,4,5,77,805,13,1,0,0,1,1,1,0,1,0,1,1,0,77
490532703011,1310,935,229,92,31,12,5,1,1,4,0,1169,37,0,11,14,79,1169,37,6,1,2,2,0,1,1,2,0,2,0,0,79
490532703012,621,347,164,63,22,17,4,1,1,2,0,503,45,0,9,8,56,503,45,2,0,0,0,0,7,2,0,0,2,1,0,56
490532703013,569,317,141,72,27,8,1,1,1,1,0,485,40,1,4,1,38,485,40,3,0,0,0,0,0,0,1,1,0,0,0,38
490532703014,224,95,63,42,17,6,0,1,0,0,0,171,20,0,3,3,27,171,20,2,0,0,1,0,0,0,0,0,0,0,0,27
490532703021,1856,1153,369,243,61,12,7,0,2,9,0,1604,28,1,18,10,195,1604,26,5,2,9,0,1,3,2,0,1,2,0,1,195
490532704011,1653,926,412,222,65,9,6,3,3,7,0,1410,72,1,18,21,131,1410,72,8,8,1,2,2,2,5,1,1,1,0,2,131
490532704012,1229,710,276,165,44,20,10,1,0,3,0,1020,101,0,11,9,88,1020,101,4,5,0,3,3,0,1,1,0,0,1,0,88
490532704013,716,429,152,80,34,11,3,0,4,3,0,619,28,1,7,10,51,619,27,4,0,1,0,1,1,2,2,1,0,1,1,51
490532704021,1523,821,361,245,56,16,6,2,6,10,0,1339,49,3,10,13,109,1339,49,7,7,1,0,1,1,0,0,3,0,0,1,109
490532705011,1345,984,223,71,53,9,3,0,1,1,0,1196,29,0,13,10,97,1196,27,7,1,0,4,2,0,1,3,0,1,0,2,97
490532705021,1073,669,251,94,34,16,6,1,0,2,0,902,52,0,12,10,97,902,52,4,2,3,0,1,3,3,0,0,3,0,1,97
490532705022,573,367,128,52,14,6,4,0,2,0,0,486,35,0,6,0,46,486,35,2,0,2,1,0,1,0,0,0,0,0,0,46
490532705023,1170,806,232,97,21,6,1,1,1,5,0,1025,47,0,10,6,82,1025,45,4,0,1,1,4,0,0,1,0,0,1,0,82
490532706011,1381,885,307,119,42,15,4,2,1,6,0,1195,90,0,13,15,68,1195,90,2,6,5,1,0,3,0,1,0,4,0,0,68
490532706012,744,381,192,119,37,7,4,2,0,2,0,615,56,0,5,9,59,615,56,2,4,0,1,0,2,2,0,0,2,0,0,59
490532706013,560,335,111,79,23,6,1,0,3,2,0,467,24,0,6,16,47,467,24,1,3,3,0,0,2,3,2,0,1,0,0,47
490532706014,558,383,90,60,18,1,5,0,0,1,0,497,14,0,2,10,35,497,12,0,2,0,2,0,0,2,3,0,0,0,1,35
490532706021,294,210,40,26,14,0,2,0,2,0,0,240,7,4,3,4,36,240,6,1,0,0,0,1,0,0,1,4,0,1,0,36
490532706022,91,50,22,15,2,1,0,1,0,0,0,75,8,0,2,1,5,75,8,2,0,0,0,0,0,0,0,0,0,0,0,5
490532706023,579,361,117,66,23,8,1,0,0,3,0,496,23,0,4,5,51,496,23,1,0,3,0,0,0,0,1,0,0,0,3,51
490532707011,500,210,171,67,31,10,3,0,0,8,0,344,77,1,6,10,62,344,77,1,1,0,1,2,2,1,1,1,0,3,0,62
490532707012,555,292,138,70,27,11,10,0,1,6,0,448,43,3,6,5,50,448,43,3,2,3,0,0,0,1,0,3,0,0,0,50
490532707013,782,372,175,166,42,14,5,2,3,3,0,573,123,0,5,11,70,573,123,2,0,0,1,1,0,2,2,0,2,0,1,70
490532707021,1045,629,210,140,54,4,2,0,2,4,0,855,41,2,8,13,126,855,36,4,1,0,1,1,1,1,2,0,3,0,2,126
490532707022,717,417,155,98,32,7,3,2,1,2,0,570,66,2,9,8,62,570,66,2,4,4,1,0,1,0,3,2,0,0,0,62
490532707023,808,471,181,108,32,4,5,0,1,6,0,672,74,0,10,4,48,672,72,4,0,1,1,1,1,0,3,0,0,0,1,48
490532708021,677,395,178,62,23,13,3,1,0,2,0,551,52,0,9,11,54,551,52,2,0,2,0,1,3,1,0,0,0,1,0,54
490532708022,810,486,174,92,33,14,4,1,2,4,0,663,43,0,14,6,84,663,42,4,0,3,3,2,2,2,0,0,2,0,0,84
490532708023,884,630,139,70,32,3,6,0,1,3,0,755,33,0,13,9,74,755,33,4,4,0,4,3,2,2,0,0,0,0,0,74
490532708024,1197,794,238,105,44,11,1,0,2,2,0,1004,64,0,14,15,100,1004,63,1,3,3,4,2,3,1,0,0,4,2,2,100
490532708031,662,466,129,34,20,4,4,0,1,4,0,583,23,0,6,5,45,583,23,3,2,2,0,0,0,0,0,0,0,0,3,45
490532708032,2128,1500,389,129,64,26,7,3,2,8,0,1846,72,2,21,19,168,1846,71,8,7,2,4,1,4,5,2,2,0,0,0,168
490532708041,1606,1130,311,75,58,16,5,1,0,10,0,1405,59,0,16,16,110,1405,58,8,0,1,3,3,1,2,2,0,3,0,1,110
490532708042,945,649,192,45,32,14,8,3,0,2,0,836,34,0,6,4,65,836,33,1,2,3,1,0,0,0,1,0,1,0,0,65
490532708051,1063,607,286,85,47,17,9,3,2,7,0,864,94,0,10,16,79,864,92,3,1,2,3,1,1,5,1,0,1,1,0,79
490532708052,831,523,178,80,31,8,6,2,1,2,0,698,49,0,8,10,66,698,49,2,3,1,0,3,2,1,1,0,0,0,0,66
490532708053,1187,746,247,119,49,8,6,3,2,7,0,1005,72,0,19,4,87,1005,72,10,1,3,1,4,1,1,2,0,0,0,0,87
490532708061,1126,693,223,156,43,4,6,0,0,1,0,959,48,0,11,9,99,959,48,4,0,1,2,1,1,0,5,0,1,0,0,99
490532709011,1252,896,219,80,39,11,3,0,0,4,0,1124,39,0,9,7,73,1124,38,3,0,4,2,0,0,4,1,0,0,1,0,73
490532709012,654,416,139,55,29,7,2,1,2,3,0,590,18,2,4,2,38,590,18,2,0,0,1,0,1,1,0,2,0,0,1,38
490532709031,1069,653,262,88,30,16,8,1,1,10,0,913,58,1,15,6,76,913,58,6,0,1,3,0,0,3,0,1,0,0,1,76
490532709032,657,421,155,27,33,9,3,4,3,2,0,569,23,0,13,8,44,569,23,1,1,0,2,4,6,1,5,0,0,0,0,44
490532709041,1193,740,217,153,57,14,6,0,1,5,0,1015,50,2,11,5,110,1015,50,2,0,2,2,1,4,2,0,2,1,0,1,110
490532709042,840,475,198,111,38,7,6,1,1,3,0,693,52,0,7,11,77,693,52,2,0,3,2,0,0,3,0,0,0,0,0,77
490532709043,515,281,120,71,28,9,1,0,2,3,0,419,43,0,4,7,42,419,41,0,0,2,0,1,1,2,1,0,0,1,0,42
490532709051,373,215,86,44,18,7,1,0,0,2,0,291,31,0,3,2,46,291,31,0,0,1,1,0,0,0,1,0,0,0,0,46
490532709052,561,388,107,25,16,16,3,1,0,5,0,493,19,0,5,9,35,493,19,0,0,2,0,2,1,4,2,0,0,0,2,35
490532709053,2220,1500,402,156,99,26,19,1,2,15,0,1909,88,0,17,14,192,1909,87,7,2,2,3,1,2,2,2,0,0,0,0,192
490532710001,850,504,194,84,47,8,7,0,0,6,0,731,48,0,9,8,54,731,48,2,3,0,6,0,1,1,1,0,0,0,0,54
490532710002,1151,701,260,101,56,15,12,2,3,1,0,1001,59,0,6,5,80,1001,59,1,0,1,1,0,3,3,0,0,0,0,0,80
490532711011,761,403,183,112,41,12,2,4,1,3,0,598,87,1,11,7,57,598,84,3,0,0,4,4,0,0,1,1,0,1,0,57
490532711012,321,203,54,40,16,2,2,0,0,4,0,275,11,0,5,5,25,275,11,3,0,0,0,0,2,2,0,0,1,0,1,25
490532711013,777,405,210,89,47,12,4,2,1,7,0,585,88,0,15,23,66,585,88,3,6,3,2,3,3,3,2,0,4,2,0,66
490532711021,359,234,62,49,8,4,1,1,0,0,0,305,18,0,4,4,28,305,18,2,1,1,0,0,0,0,0,0,2,0,0,28
490532711022,958,519,250,115,44,15,8,2,1,4,0,765,78,0,8,17,90,765,78,3,2,3,0,0,2,3,7,0,1,0,1,90
490532711023,734,406,179,101,22,16,3,0,2,5,0,577,75,0,11,15,56,577,75,3,1,1,1,3,1,4,3,0,0,0,0,56
490532711024,475,268,114,58,19,11,1,1,0,3,0,359,60,2,6,6,42,359,59,0,1,0,2,1,3,0,2,2,0,0,0,42
490532712001,445,232,125,56,17,9,1,3,1,1,0,335,35,0,9,5,61,335,35,3,0,3,0,0,1,0,1,0,1,0,0,61
490532712002,526,375,92,37,15,6,0,1,0,0,0,461,12,2,15,1,35,461,12,3,1,1,0,0,11,0,0,2,0,0,0,35
490532712003,609,381,127,68,22,7,3,1,0,0,0,502,49,0,4,8,46,502,49,3,0,0,1,0,0,2,3,0,1,1,0,46
490532713001,289,156,77,32,12,6,2,1,0,3,0,228,18,1,6,6,30,228,18,3,1,1,0,0,1,1,1,1,0,0,1,30
490532713002,576,308,148,70,30,10,5,3,0,2,0,467,50,0,7,8,44,467,50,0,2,1,0,2,3,1,2,0,0,1,0,44
490532713003,552,345,106,68,18,11,0,0,0,4,0,447,51,0,6,9,39,447,51,3,1,0,0,0,1,1,4,0,0,0,0,39
490532714001,331,212,71,32,7,5,2,1,0,1,0,280,21,1,2,2,25,280,21,1,0,0,1,0,0,0,1,1,0,0,0,25
490532714002,416,248,92,43,18,8,6,0,0,1,0,352,32,0,0,1,31,352,32,0,0,0,0,0,0,0,0,0,0,0,1,31
490532714003,794,488,161,90,30,14,6,0,0,5,0,659,61,0,9,7,58,659,61,1,0,0,0,1,6,0,1,0,1,1,0,58
490532715011,923,576,193,84,42,18,2,0,1,7,0,754,52,0,18,12,87,754,52,7,4,3,1,4,3,0,2,0,2,0,1,87
490532715012,688,364,186,85,29,11,5,1,0,7,0,577,44,1,6,10,50,577,43,3,0,1,0,1,0,0,0,1,0,1,3,50
490532715013,978,604,184,114,52,12,9,0,1,2,0,830,41,1,8,10,88,830,40,3,0,1,2,1,1,4,0,1,2,0,2,88
490532715021,1410,902,285,146,53,10,4,2,3,5,0,1210,58,1,20,15,106,1210,57,5,5,2,7,2,3,3,3,1,1,0,0,106
490532716001,1356,810,249,240,45,3,1,0,5,3,0,1149,39,0,13,16,139,1149,38,1,5,8,3,0,1,2,0,0,0,1,1,139
490532716002,1011,671,210,75,35,13,5,0,0,2,0,861,35,0,10,10,95,861,33,4,2,1,0,2,1,3,1,0,1,0,0,95
490532716003,826,523,181,73,35,10,2,1,0,1,0,718,30,2,10,7,59,718,30,0,2,4,1,2,2,0,0,2,2,0,1,59
490532716004,1005,667,214,79,26,11,5,1,1,1,0,883,39,2,12,5,64,883,39,5,1,4,1,1,0,0,1,2,0,0,0,64
490532717021,3611,2513,699,201,124,45,17,0,5,7,0,3118,150,2,41,37,263,3118,149,11,11,3,9,7,11,6,6,2,1,2,0,263
490532717022,1020,647,225,92,41,6,5,0,2,2,0,898,34,0,10,8,70,898,34,7,0,0,1,1,1,3,2,0,0,1,0,70
490532717023,1025,636,215,93,56,12,3,3,2,5,0,849,52,0,18,16,90,849,50,9,4,2,2,4,0,4,2,0,0,0,0,90
490532717031,1063,711,217,78,41,10,4,0,0,2,0,929,32,0,12,21,69,929,32,4,8,2,5,0,1,2,1,0,3,0,1,69
490532717032,810,583,140,43,32,9,1,0,0,2,0,699,14,1,9,16,71,699,14,5,2,0,1,1,2,3,3,1,0,0,2,71
490532717033,1671,1196,294,101,54,14,4,3,0,5,0,1472,39,0,20,16,124,1472,37,4,4,0,8,3,4,5,0,0,1,0,0,124
490532717041,522,418,70,14,13,5,1,0,0,1,0,476,9,0,8,3,26,476,7,3,0,3,2,0,0,0,0,0,2,0,0,26
490532717042,3699,2513,716,244,123,59,28,1,3,12,0,3188,150,1,49,37,274,3188,150,11,6,12,9,4,6,6,3,1,1,1,2,274
490532718001,487,334,95,37,10,8,2,0,0,1,0,416,18,0,4,6,43,416,18,1,0,0,2,0,1,0,6,0,0,0,0,43
490532718002,481,330,65,65,12,5,1,0,1,2,0,423,16,0,8,5,29,423,16,5,2,1,0,0,2,0,1,0,1,0,0,29
490532718003,764,499,167,63,21,7,5,1,1,0,0,651,37,1,10,10,55,651,36,3,4,1,1,2,2,2,0,1,0,3,0,55
490339501001,698,548,100,34,13,3,0,0,0,0,0,630,18,0,5,3,42,630,17,3,0,0,1,0,0,1,0,0,0,0,0,42
490339501002,608,517,74,10,3,3,0,0,0,1,0,554,11,0,5,3,35,554,11,2,0,1,0,2,0,0,0,0,0,0,0,35
490490001021,1117,601,328,122,41,14,7,0,1,3,0,927,74,1,17,8,90,927,73,5,3,2,6,1,1,1,0,1,1,0,2,90
490490001022,472,278,134,40,9,5,5,0,0,1,0,421,24,0,7,2,18,421,24,5,1,0,0,1,1,0,1,0,0,0,0,18
490490001023,533,297,178,35,16,2,1,2,1,1,0,475,26,0,5,4,23,475,26,1,0,2,1,0,1,2,1,0,0,1,0,23
490490001024,612,369,160,50,23,7,1,0,0,2,0,528,25,0,7,7,45,528,25,3,1,2,1,1,0,0,2,0,2,0,0,45
490490001031,338,197,96,25,13,3,1,1,0,2,0,298,13,0,0,6,21,298,13,0,2,0,0,0,0,0,2,0,0,2,0,21
490490001032,521,320,140,32,24,4,0,0,1,0,0,452,28,1,3,2,35,452,27,1,1,0,0,0,2,0,0,0,0,0,0,35
490490001033,401,216,129,36,8,5,3,1,0,3,0,365,7,0,4,2,23,365,6,0,0,1,3,0,0,0,1,0,0,0,0,23
490490001034,682,414,195,44,16,10,3,0,0,0,0,612,29,0,10,1,30,612,29,4,0,2,3,1,0,0,1,0,0,0,0,30
490490001041,407,239,117,36,10,4,1,0,0,0,0,361,13,0,3,2,28,361,13,0,1,2,0,0,1,0,1,0,0,0,0,28
490490001042,815,524,201,57,17,9,4,0,1,2,0,726,17,2,13,9,48,726,17,4,1,2,1,3,3,1,3,2,0,0,3,48
490490001043,364,220,118,18,6,1,0,0,1,0,0,310,20,0,3,3,28,310,20,2,0,0,1,0,0,1,2,0,0,0,0,28
490490001051,1020,647,271,60,23,10,3,1,0,5,0,902,36,0,7,8,67,902,36,2,1,1,2,0,2,2,1,0,1,0,0,67
490490001052,512,345,117,25,16,5,2,0,0,2,0,463,17,0,8,5,19,463,17,1,0,1,4,0,0,1,2,0,1,0,0,19
490490001053,532,340,142,29,16,2,3,0,0,0,0,480,16,0,4,8,24,480,16,2,1,0,0,1,1,0,3,0,0,3,0,24
490490002031,466,251,146,39,20,6,1,1,1,1,0,391,28,0,6,4,37,391,28,1,2,0,1,0,3,1,1,0,0,0,0,37
490490002032,1030,649,275,61,26,6,8,1,1,3,0,901,27,0,10,11,81,901,25,5,0,2,1,0,1,10,0,0,0,0,0,81
490490002033,677,415,161,48,32,13,4,1,1,2,0,570,38,0,14,7,48,570,38,5,0,1,3,1,4,2,2,0,0,0,0,48
490490002051,1027,684,242,46,41,4,6,0,1,3,0,908,37,1,14,8,59,908,37,8,3,3,1,1,1,2,0,1,0,0,1,59
490490002052,548,373,133,29,9,4,0,0,0,0,0,498,7,0,6,6,31,498,7,3,0,1,1,1,0,1,0,0,0,2,0,31
490490002053,359,254,79,16,6,3,1,0,0,0,0,335,3,0,5,1,15,335,3,1,1,0,0,0,4,0,0,0,0,0,0,15
490490002061,963,600,252,73,24,7,5,0,1,1,0,822,25,1,26,12,77,822,24,14,2,3,4,2,1,3,0,1,2,1,0,77
490490002062,996,646,251,65,22,5,3,3,0,1,0,890,27,0,10,13,56,890,25,4,2,2,3,1,0,3,2,0,2,2,0,56
490490002071,611,403,149,34,12,10,0,0,0,3,0,505,26,0,17,13,50,505,26,3,2,1,0,5,7,2,6,0,1,1,0,50
490490002072,370,192,93,55,15,10,2,2,0,1,0,306,25,1,5,4,29,306,25,0,2,0,1,0,2,1,1,1,0,0,0,29
490490002081,794,479,212,61,26,11,3,2,0,0,0,688,40,1,10,3,52,688,37,3,2,0,4,1,1,0,1,1,0,0,0,52
490490002082,519,315,144,31,15,5,4,1,0,4,0,464,12,0,3,10,30,464,12,1,2,0,0,2,0,1,0,0,0,0,2,30
490490002083,512,278,161,47,18,4,3,0,0,1,0,451,31,0,6,2,22,451,31,1,0,1,3,1,0,0,2,0,0,0,0,22
490490004001,624,326,193,64,23,7,7,1,0,3,0,535,46,1,3,8,31,535,46,2,5,1,0,0,0,1,1,1,0,0,1,31
490490004002,498,237,143,82,24,8,1,1,1,1,0,386,42,1,13,8,48,386,42,3,1,6,1,1,2,3,3,0,0,0,0,48
490490004003,729,391,241,58,24,7,3,2,0,3,0,630,49,0,15,1,34,630,49,7,1,5,1,1,1,0,0,0,0,0,0,34
490490005041,622,373,167,46,22,4,2,0,0,8,0,529,19,1,9,5,59,529,17,2,0,1,3,0,1,0,3,1,2,0,0,59
490490005042,513,279,157,49,13,6,3,3,1,2,0,448,15,0,6,2,42,448,15,3,0,0,3,0,0,0,0,0,0,0,0,42
490490005043,845,541,206,51,29,10,3,1,1,3,0,724,22,0,7,12,80,724,22,6,0,0,1,0,0,2,4,0,6,0,0,80
490490005051,656,404,160,53,23,11,3,0,0,2,0,587,24,0,4,7,34,587,22,2,0,0,0,0,1,2,2,0,1,0,2,34
490490005052,440,267,121,27,17,6,2,0,0,0,0,401,7,0,6,1,25,401,7,3,0,1,2,0,0,1,0,0,0,0,0,25
490490005053,643,411,154,53,13,9,2,0,1,0,0,556,23,0,9,14,41,556,23,1,3,5,1,0,2,1,1,0,0,0,8,41
490490005061,815,469,248,63,19,10,4,0,0,2,0,698,51,0,9,15,42,698,50,2,2,0,3,3,1,0,11,0,1,0,0,42
490490005062,1092,710,261,71,28,11,6,0,1,4,0,988,46,0,5,9,44,988,46,3,2,0,2,0,0,1,3,0,2,0,0,44
490490005071,547,316,151,40,18,12,5,1,0,4,0,491,15,0,6,4,31,491,15,2,0,1,1,1,1,0,1,0,2,0,0,31
490490005072,534,318,152,38,16,7,2,0,0,1,0,469,22,0,10,5,28,469,22,2,2,0,0,2,1,2,1,0,0,0,0,28
490490005081,662,359,198,64,30,8,3,0,0,0,0,542,52,1,5,4,58,542,52,2,0,0,1,1,0,1,2,1,0,0,0,58
490490005082,665,406,166,59,15,11,4,0,1,3,0,573,36,0,4,10,42,573,36,2,3,1,1,0,0,4,1,0,0,0,0,42
490490005083,652,349,203,62,27,2,1,2,0,6,0,562,38,0,7,7,38,562,37,1,3,0,1,1,3,2,0,0,1,0,0,38
490490005101,652,326,187,82,30,16,5,1,0,5,0,519,49,0,14,13,57,519,49,7,1,3,3,0,1,2,3,0,0,0,0,57
490490005102,343,169,102,45,18,6,1,1,0,1,0,275,20,0,5,2,41,275,20,2,0,1,1,0,1,0,0,0,0,0,1,41
490490005103,282,175,65,26,15,1,0,0,0,0,0,240,14,0,2,4,22,240,14,0,0,0,2,0,0,0,1,0,3,0,0,22
490490005111,542,225,211,65,23,13,3,1,0,1,0,428,44,0,11,12,47,428,44,6,5,2,0,1,1,2,4,0,0,0,0,47
490490005112,402,166,139,61,19,11,4,1,0,1,0,318,53,1,1,6,23,318,53,0,2,1,0,0,0,0,1,1,1,1,0,23
490490005113,430,220,134,41,21,13,0,1,0,0,0,346,38,4,5,7,30,346,38,1,6,2,0,1,0,1,0,4,0,0,0,30
490490005114,153,100,37,11,3,2,0,0,0,0,0,133,5,0,6,1,8,133,5,3,0,2,0,0,1,0,1,0,0,0,0,8
490490006011,873,553,207,68,27,10,2,1,0,5,0,721,72,0,15,9,56,721,72,7,2,3,2,2,1,0,3,0,0,0,0,56
490490006012,989,690,211,51,20,8,3,0,1,5,0,854,27,1,15,16,76,854,27,10,3,3,1,0,1,7,0,1,2,0,0,76
490490006031,988,722,190,41,20,10,3,0,0,2,0,869,33,1,15,4,66,869,33,11,0,0,1,1,1,1,1,1,0,0,0,66
490490006032,799,553,183,35,19,4,1,1,2,1,0,697,24,0,8,4,66,697,23,3,0,4,0,0,1,3,0,0,0,0,0,66
490490006033,583,410,133,19,14,4,0,1,0,2,0,526,13,0,1,10,33,526,13,1,1,0,0,0,0,2,4,0,0,0,0,33
490490006041,812,533,196,59,17,6,0,0,0,1,0,680,41,0,11,8,72,680,41,6,1,3,0,0,2,2,4,0,0,0,0,72
490490006042,991,722,176,53,23,12,4,1,0,0,0,847,43,5,16,10,70,847,43,5,4,2,4,3,1,0,5,5,0,0,0,70
490490007031,546,210,203,89,26,8,2,2,1,5,0,407,82,2,10,12,33,407,82,2,2,2,0,3,0,1,4,2,1,4,0,33
490490007032,857,482,250,80,22,13,3,1,1,5,0,687,81,0,16,8,65,687,80,4,2,5,1,2,4,0,4,0,0,0,0,65
490490007033,619,399,140,41,20,10,3,1,2,3,0,523,33,0,9,7,47,523,33,0,2,6,1,1,1,2,1,0,2,0,0,47
490490007061,285,136,85,42,11,5,1,2,1,2,0,227,28,0,4,3,23,227,28,1,1,3,0,0,0,2,0,0,0,0,0,23
