BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_rin,party_lib,party_grn,party_lbl,party_con,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_23,eth2_81,eth2_21,eth2_34,eth2_14,eth2_12,eth2_66,eth2_61,eth2_85,eth2_35,eth2_32,eth2_55,eth2_29,eth2_83,eth2_33,eth2_38,eth2_59,eth2_26,eth2_19,eth2_unk
040138100001,1367,447,481,364,57,17,1,0,0,0,0,861,132,11,173,68,122,861,130,11,45,54,70,2,21,4,12,12,2,3,3,1,2,0,4,0,2,2,0,3,0,122
040138101001,1352,471,475,324,74,6,2,0,0,0,0,974,82,2,122,45,127,974,82,2,24,54,31,2,18,7,6,5,0,2,0,2,2,0,5,0,0,0,0,1,2,127
040138101002,1232,394,491,275,67,5,0,0,0,0,0,841,112,7,78,41,153,841,112,7,18,25,25,2,12,7,4,11,0,6,0,2,3,0,0,0,0,2,0,0,0,153
040138101003,1062,469,308,211,65,7,2,0,0,0,0,711,64,6,88,73,120,711,62,6,33,36,35,0,7,16,5,3,2,0,0,5,1,3,9,0,5,0,1,0,2,120
040138101004,1378,515,501,292,60,9,1,0,0,0,0,1007,106,1,78,36,150,1007,106,1,26,37,18,0,7,1,5,6,0,3,0,2,1,0,0,2,0,0,1,0,3,150
040138102001,1455,428,522,437,45,20,0,0,0,3,0,955,185,39,87,69,120,955,185,39,29,37,29,4,10,8,5,5,0,1,2,5,6,1,1,2,5,1,2,0,0,120
040138102002,706,266,251,145,38,6,0,0,0,0,0,495,59,4,43,28,77,495,59,4,9,28,6,0,4,9,4,1,0,2,0,0,4,1,2,0,0,0,0,0,0,77
040138103001,837,297,272,222,32,12,1,0,0,1,0,562,109,12,39,22,93,562,108,12,17,14,12,0,9,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,93
040138103002,1125,366,393,306,47,10,1,1,0,1,0,715,176,13,49,34,138,715,176,13,15,24,5,3,11,7,5,4,0,3,0,2,0,1,0,0,0,1,0,0,0,138
040138103003,876,261,288,269,47,10,1,0,0,0,0,626,116,8,29,20,77,626,114,8,6,12,1,0,10,2,2,4,2,5,0,1,1,1,3,1,0,0,0,0,0,77
040138103004,785,233,286,203,54,8,1,0,0,0,0,521,120,11,27,20,86,521,120,11,9,16,4,0,3,8,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,86
040138104001,740,292,253,147,45,2,1,0,0,0,0,456,63,5,95,38,83,456,63,5,26,33,43,0,7,1,7,5,0,0,1,0,4,2,3,0,1,0,0,0,0,83
040138104002,703,193,241,244,17,7,0,0,0,1,0,398,85,68,45,28,79,398,85,68,16,20,12,1,7,6,1,4,0,0,0,1,1,0,0,0,0,2,1,0,0,79
040138104003,588,195,188,173,26,6,0,0,0,0,0,361,77,5,62,19,64,361,76,5,9,20,24,0,15,0,1,1,1,1,1,2,5,1,0,0,0,0,0,0,0,64
040138104004,1561,472,527,463,83,13,3,0,0,0,0,1017,217,14,108,51,154,1017,213,14,30,36,13,0,23,7,15,14,4,4,3,0,2,1,1,0,2,0,0,1,0,154
040138105001,1061,330,398,278,48,7,0,0,0,0,0,691,111,6,86,52,115,691,108,6,29,37,27,0,6,9,11,2,3,0,3,0,0,0,9,0,2,0,0,1,0,115
040138105002,819,216,305,245,29,20,3,1,0,0,0,538,126,10,32,31,82,538,125,10,12,14,7,0,5,5,4,2,1,4,1,3,0,2,2,1,1,0,0,0,0,82
040138105003,1500,523,516,382,66,9,3,0,0,1,0,961,159,11,162,63,144,961,156,9,37,52,56,0,29,8,9,10,3,1,0,3,1,0,5,0,5,3,0,1,2,144
040138106001,1159,362,410,297,63,27,0,0,0,0,0,836,122,1,29,32,139,836,122,1,15,14,1,0,1,2,10,2,0,5,3,1,2,0,3,0,0,0,1,0,0,139
040138106002,804,303,242,196,55,8,0,0,0,0,0,517,81,1,85,39,81,517,81,1,18,40,27,1,12,3,3,0,0,2,8,0,4,0,2,1,0,0,0,0,1,81
040138106003,1432,446,510,413,53,9,1,0,0,0,0,899,122,11,147,68,185,899,119,11,36,56,56,1,19,5,10,4,3,4,0,6,7,0,6,0,0,2,1,2,0,185
040138106004,1093,290,404,341,47,9,1,0,0,1,0,702,165,10,61,39,116,702,162,10,16,21,23,2,8,5,5,3,3,4,3,0,1,3,1,2,1,0,0,0,0,116
040138107001,1050,342,370,277,51,9,0,0,0,1,0,684,130,15,71,35,115,684,128,15,16,35,18,2,11,3,6,1,2,0,3,2,3,0,2,0,2,0,2,0,0,115
040138107002,1066,296,358,355,40,11,6,0,0,0,0,656,149,21,83,45,112,656,149,21,24,25,34,2,8,7,6,10,0,3,2,0,3,1,0,0,2,0,0,0,0,112
040138107003,539,130,215,169,19,5,1,0,0,0,0,346,79,32,13,19,50,346,77,26,8,5,3,2,0,5,2,3,2,0,0,0,1,1,1,0,1,0,0,0,0,50
040138107004,540,135,178,201,14,12,0,0,0,0,0,337,87,15,17,28,56,337,87,15,14,5,3,2,4,0,1,2,0,2,4,0,1,3,2,0,0,0,0,1,0,56
040138107005,1184,327,419,359,66,11,2,0,0,0,0,754,226,6,27,56,115,754,223,6,31,7,16,2,1,8,1,2,3,4,2,2,2,0,2,1,0,0,0,0,0,115
040138108001,1530,548,468,427,64,20,3,0,0,0,0,887,205,16,187,90,145,887,205,15,55,73,32,2,64,7,12,3,0,3,2,1,5,8,1,2,2,0,0,0,1,145
040138108002,1234,418,400,349,56,10,1,0,0,0,0,724,182,10,108,91,119,724,182,10,61,28,61,4,4,3,6,4,0,3,2,0,5,1,6,0,4,0,1,1,1,119
040138109001,892,279,298,269,38,7,0,0,0,1,0,567,139,5,35,47,99,567,138,5,37,13,7,2,6,2,5,3,1,1,1,0,0,0,0,1,2,1,0,0,0,99
040138109002,1157,371,406,310,51,19,0,0,0,0,0,787,152,11,64,46,97,787,151,11,16,24,7,5,10,9,13,8,1,1,7,2,1,1,0,0,1,1,0,0,0,97
040138109003,701,233,240,183,37,7,1,0,0,0,0,473,106,13,21,24,64,473,105,13,11,5,7,0,5,2,1,1,1,2,3,0,2,1,0,0,1,1,0,0,0,64
040138109004,1115,338,399,302,63,8,2,3,0,0,0,727,160,10,82,36,100,727,158,10,9,28,29,3,14,3,2,4,2,4,6,1,3,4,0,0,0,0,1,0,1,100
040138110001,534,252,128,138,13,3,0,0,0,0,0,390,62,1,22,16,43,390,62,1,8,7,7,0,5,2,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,43
040138110002,1509,517,506,378,89,17,2,0,0,0,0,1070,212,3,52,29,143,1070,210,3,10,15,17,1,4,8,4,12,2,2,2,1,0,1,1,1,0,2,0,0,0,143
040138111001,1333,374,454,429,59,16,1,0,0,0,0,845,236,32,50,39,131,845,228,31,25,18,17,0,8,4,3,0,8,1,2,1,1,1,2,0,0,0,1,3,0,131
040138111002,1116,254,447,358,47,9,0,1,0,0,0,631,305,16,36,28,100,631,300,16,8,11,6,2,10,2,6,3,5,0,2,0,4,1,5,0,1,0,2,0,0,100
040138112001,795,198,281,278,27,9,0,0,0,2,0,476,212,10,16,13,68,476,211,10,5,2,7,4,1,1,4,1,1,0,2,0,0,0,0,0,1,0,0,0,1,68
040138112002,1025,259,390,329,35,9,0,0,0,3,0,604,168,53,49,39,112,604,167,51,17,19,10,1,5,5,7,4,1,6,1,1,4,0,2,1,1,0,0,3,1,112
040138113001,962,309,322,275,43,12,1,0,0,0,0,610,168,15,65,28,76,610,168,14,17,21,6,1,30,2,2,4,0,4,0,0,1,0,0,0,0,0,1,0,1,76
040138113002,951,334,304,262,43,8,0,0,0,0,0,615,139,13,63,29,92,615,137,13,12,19,32,1,11,3,1,0,2,0,5,0,1,5,1,0,0,0,1,0,0,92
040138114001,633,262,157,161,38,14,1,0,0,0,0,441,82,2,29,12,67,441,78,2,1,4,10,1,12,6,2,1,4,0,1,0,2,0,0,0,0,0,0,0,0,67
040138114002,1076,436,295,293,42,9,1,0,0,0,0,726,115,15,80,39,101,726,115,15,21,23,15,0,28,3,8,6,0,5,4,2,2,1,0,0,0,0,0,0,0,101
040138114003,931,256,322,302,40,10,1,0,0,0,0,565,200,30,38,17,81,565,199,30,7,14,6,3,9,3,5,2,1,1,2,0,0,0,0,0,1,0,0,0,1,81
040138114004,976,367,258,278,56,15,1,1,0,0,0,640,159,5,51,46,75,640,158,5,28,15,10,1,19,6,4,3,1,2,2,0,4,1,0,0,2,0,0,0,0,75
040138115001,1853,712,533,510,79,17,2,0,0,0,0,1151,261,35,168,85,153,1151,258,35,55,57,42,2,45,6,4,14,3,1,5,4,0,0,4,3,0,3,1,2,0,153
040138116001,1546,538,516,400,64,25,1,0,0,2,0,1020,233,15,94,44,140,1020,231,15,24,30,30,1,19,5,9,3,2,1,1,0,2,1,5,0,1,0,1,0,0,140
040138116002,815,273,244,240,44,14,0,0,0,0,0,535,145,7,32,22,74,535,144,7,11,12,7,0,6,4,4,3,1,4,0,1,0,1,1,0,0,0,0,0,0,74
040138116003,571,206,177,160,23,5,0,0,0,0,0,400,71,7,27,18,48,400,71,7,10,10,2,1,8,4,4,2,0,0,0,2,0,0,0,1,0,0,0,0,0,48
040138117001,1189,483,346,295,54,10,1,0,0,0,0,739,191,15,59,44,141,739,189,14,18,17,14,0,15,7,5,8,2,8,2,2,1,4,0,1,0,0,0,0,0,141
040138117002,880,238,323,268,39,10,1,1,0,0,0,487,288,13,10,8,74,487,288,13,5,1,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74
040138117003,837,301,269,226,36,3,0,1,0,1,0,568,175,3,15,10,66,568,171,3,2,1,1,1,5,3,2,4,4,1,1,0,1,0,0,0,1,0,0,2,0,66
040138118001,1259,477,387,350,39,6,0,0,0,0,0,715,103,12,262,66,101,715,101,12,50,105,106,0,35,0,6,5,2,1,0,1,4,0,4,0,0,3,0,1,1,101
040138119001,1113,361,368,330,41,13,0,0,0,0,0,737,162,6,66,22,120,737,162,6,9,19,10,2,14,3,12,5,0,0,3,0,1,1,2,0,0,1,0,1,0,120
040138119002,1090,441,298,281,60,9,1,0,0,0,0,754,95,12,80,33,116,754,94,11,10,35,26,0,9,4,6,3,1,0,3,2,2,0,5,0,1,3,3,0,0,116
040138119003,724,292,221,176,27,7,1,0,0,0,0,470,96,7,46,18,87,470,96,6,7,17,20,0,3,8,2,3,0,0,0,0,2,1,0,0,0,0,0,0,1,87
040138119004,913,316,303,255,30,9,0,0,0,0,0,554,152,22,58,39,88,554,152,21,24,21,23,0,7,1,5,1,0,0,7,0,1,1,2,1,1,0,0,0,0,88
040138120001,931,242,328,317,29,15,0,0,0,0,0,596,159,26,41,18,91,596,159,26,6,18,5,1,8,2,7,2,0,0,3,2,0,1,0,1,1,0,0,0,0,91
040138120002,740,223,254,229,27,7,0,0,0,0,0,439,113,18,76,18,76,439,111,17,7,27,32,2,7,2,2,5,2,0,3,0,0,1,2,0,1,0,0,1,0,76
040138120003,842,269,285,250,34,4,0,0,0,0,0,438,232,4,71,23,74,438,231,3,14,28,30,3,11,1,1,1,1,0,0,1,1,0,3,0,0,0,0,0,0,74
040138121001,1784,561,566,568,65,22,2,0,0,0,0,1164,288,42,87,50,153,1164,285,42,21,32,6,4,21,3,14,8,3,3,4,3,3,0,1,4,2,0,0,1,1,153
040138121002,999,287,335,312,51,11,3,0,0,0,0,576,194,23,57,49,100,576,194,23,25,14,15,0,14,5,9,3,0,1,9,2,0,2,3,1,1,0,0,0,0,100
040138121003,1166,431,369,307,50,8,1,0,0,0,0,716,193,22,102,53,80,716,191,22,28,25,33,4,19,2,7,9,2,0,1,4,1,1,4,5,0,2,0,6,3,80
040138122001,1474,488,460,453,51,21,0,0,0,1,0,881,164,21,225,39,144,881,164,19,17,82,103,0,14,4,11,6,0,1,5,0,5,0,2,0,3,0,0,5,1,144
040138122002,579,185,175,188,23,7,0,0,0,1,0,385,87,21,19,13,54,385,87,21,6,5,9,2,1,2,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,54
040138122003,889,270,286,281,33,17,2,0,0,0,0,566,168,8,48,22,77,566,167,8,6,13,13,2,14,2,5,3,1,3,3,0,2,0,0,2,2,0,0,0,0,77
040138122004,1125,408,360,298,45,12,2,0,0,0,0,807,135,10,54,29,90,807,135,6,13,23,13,0,7,8,5,4,0,0,2,0,0,1,0,0,1,1,2,0,2,90
040138122005,759,232,251,230,41,5,0,0,0,0,0,495,113,7,45,32,67,495,109,7,25,18,8,1,10,2,6,0,4,2,0,0,0,0,0,0,0,2,0,1,1,67
040138123001,805,278,239,246,32,10,0,0,0,0,0,532,95,8,57,20,93,532,94,7,7,26,19,1,8,5,3,0,1,3,2,1,0,1,0,0,0,0,0,0,0,93
040138123002,1263,449,337,411,51,14,0,0,0,1,0,758,127,14,168,61,135,758,127,13,44,50,73,3,20,2,14,3,0,0,3,0,2,0,2,0,1,0,4,5,0,135
040138123003,885,342,247,260,30,6,0,0,0,0,0,611,100,8,62,19,85,611,99,8,9,19,20,0,14,3,3,5,1,1,1,2,0,1,1,0,0,1,0,0,0,85
040138124001,652,200,208,215,21,4,3,0,0,1,0,405,87,3,54,21,82,405,87,3,11,21,22,0,5,2,4,2,0,0,1,0,1,0,1,2,1,0,0,0,0,82
040138124002,1129,486,303,291,42,6,0,1,0,0,0,724,160,21,86,30,108,724,158,21,17,26,30,0,9,3,8,5,2,0,2,3,0,2,1,1,0,0,0,1,0,108
040138124003,339,123,82,116,11,6,1,0,0,0,0,194,43,0,52,12,38,194,43,0,4,20,21,0,5,2,6,0,0,0,0,0,3,0,1,0,2,0,0,0,0,38
040138124004,1215,505,352,301,43,12,1,0,0,1,0,798,176,11,65,41,124,798,175,11,18,23,19,1,5,5,8,10,1,0,3,1,2,4,0,3,3,1,0,0,0,124
040138124005,377,109,104,143,14,7,0,0,0,0,0,263,52,5,10,8,39,263,52,0,4,3,3,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39
040138124006,1385,433,432,465,35,18,0,1,0,1,0,893,206,59,48,36,143,893,205,55,17,18,19,2,6,5,3,1,1,0,5,0,1,1,4,0,1,0,0,0,1,143
040138125001,1375,520,377,417,48,9,1,0,0,3,0,849,168,15,161,63,119,849,164,15,35,58,53,0,25,5,13,5,4,3,7,7,0,0,2,1,1,0,0,0,1,119
040138126001,1613,699,405,418,74,16,1,0,0,0,0,1133,167,3,71,60,179,1133,167,3,29,31,20,5,7,9,9,1,0,5,1,0,1,6,3,0,1,0,0,1,0,179
040138126002,777,356,231,149,36,5,0,0,0,0,0,582,48,2,45,14,86,582,48,2,1,15,16,1,2,0,6,6,0,5,0,1,2,2,0,0,0,0,0,0,0,86
040138126003,1339,457,433,388,39,20,1,1,0,0,0,894,150,17,75,42,161,894,146,15,25,22,24,0,13,2,11,3,4,2,0,3,4,2,0,1,2,0,0,0,1,161
040138127001,768,294,218,209,35,10,2,0,0,0,0,523,78,13,46,20,88,523,78,12,13,17,22,0,2,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,88
040138127002,1077,312,339,366,45,14,0,0,0,1,0,650,128,28,103,41,127,650,125,26,20,27,51,5,6,3,11,5,3,2,1,2,2,1,3,2,0,0,0,3,0,127
040138127003,1044,371,299,313,46,14,1,0,0,0,0,657,105,16,126,33,107,657,105,16,12,30,63,0,14,7,10,7,0,5,0,0,0,2,0,4,0,2,1,0,0,107
040138127004,1155,382,390,311,58,12,2,0,0,0,0,738,115,20,133,33,116,738,114,19,20,43,40,0,14,2,27,8,1,0,2,0,5,0,2,1,1,0,0,0,0,116
040138128011,722,293,159,240,22,6,2,0,0,0,0,439,78,2,109,34,60,439,78,0,19,33,36,0,20,5,15,3,0,2,0,2,1,0,1,0,2,1,0,1,0,60
040138128012,790,337,189,224,29,11,0,0,0,0,0,539,78,3,73,31,66,539,78,3,11,22,28,1,13,4,5,3,0,4,2,1,4,2,2,0,0,0,0,0,1,66
040138128021,1025,327,317,326,45,8,1,1,0,0,0,584,128,10,155,53,95,584,127,9,31,43,65,0,29,4,17,0,1,0,7,1,3,0,2,1,4,0,0,0,1,95
040138128022,1176,433,326,371,42,4,0,0,0,0,0,709,129,7,169,51,111,709,129,7,31,57,69,0,26,1,12,1,0,3,2,0,8,1,1,1,2,0,0,2,0,111
040138128023,1169,439,322,359,43,6,0,0,0,0,0,690,133,16,167,62,101,690,133,16,31,52,50,1,33,4,27,5,0,8,4,1,1,0,11,0,1,0,0,0,0,101
040138129001,1199,435,362,322,60,15,2,1,0,2,0,816,110,16,91,47,119,816,110,16,19,36,39,2,5,5,3,7,0,6,1,2,5,0,4,2,1,0,0,0,0,119
040138129002,1042,471,252,270,48,1,0,0,0,0,0,678,79,3,146,22,114,678,75,2,11,64,54,0,8,1,13,6,4,1,0,0,2,0,3,0,2,0,0,0,1,114
040138130001,1882,907,440,403,120,10,2,0,0,0,0,1452,128,8,51,59,184,1452,128,8,26,15,17,0,6,12,8,3,0,3,1,10,3,0,0,0,2,0,1,1,0,184
040138130002,602,213,184,183,18,4,0,0,0,0,0,305,25,2,181,41,48,305,24,2,28,50,110,0,5,4,4,7,1,2,0,2,1,0,1,1,0,0,0,1,1,48
040138130003,952,358,257,290,41,6,0,0,0,0,0,519,49,7,201,63,113,519,47,7,44,77,111,0,2,4,6,2,2,1,2,0,0,0,8,0,0,2,2,2,0,113
040138130004,452,192,129,110,15,5,1,0,0,0,0,277,30,4,49,28,64,277,30,4,20,13,18,0,6,0,3,2,0,3,1,0,0,0,2,0,1,0,1,1,1,64
040138131001,1143,431,331,323,52,6,0,0,0,0,0,673,125,16,155,71,103,673,124,15,41,45,63,0,23,14,13,6,1,2,4,0,2,4,2,0,0,0,0,1,2,103
040138131002,959,331,265,320,38,4,1,0,0,0,0,578,64,11,165,49,92,578,64,11,25,53,81,0,20,8,8,0,0,5,0,2,2,0,2,0,4,1,0,0,1,92
040138132001,1417,533,407,417,48,10,2,0,0,0,0,825,147,16,215,81,133,825,146,16,43,86,79,0,27,7,14,5,1,3,0,4,7,3,6,0,1,4,2,0,1,133
040138132002,1623,655,397,488,67,14,1,1,0,0,0,984,162,39,175,79,184,984,160,39,38,56,81,0,15,8,11,9,2,2,1,0,3,0,18,1,2,0,0,3,0,184
040138133001,1802,822,445,453,65,14,2,1,0,0,0,1148,181,28,181,71,193,1148,181,28,30,53,80,0,32,15,7,5,0,1,3,2,8,2,1,3,2,1,2,0,0,193
040138133002,1380,544,344,411,60,18,2,1,0,0,0,878,117,11,189,56,129,878,117,11,33,62,73,0,18,9,17,13,0,3,1,1,5,0,1,0,3,0,0,2,2,129
040138133003,1084,473,261,307,37,5,1,0,0,0,0,716,101,2,105,32,128,716,98,2,17,44,29,0,15,3,11,4,3,1,1,0,2,0,5,1,2,0,0,0,1,128
040138134001,766,283,244,192,40,7,0,0,0,0,0,500,97,13,45,25,86,500,96,12,14,18,12,2,5,2,9,0,1,1,2,0,0,0,0,2,1,0,0,1,0,86
040138134002,158,50,43,56,6,2,1,0,0,0,0,107,16,5,3,6,21,107,16,5,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,21
040138134003,1024,405,279,281,52,6,1,0,0,0,0,683,139,14,54,37,97,683,137,14,12,17,22,0,4,11,9,1,2,3,2,1,3,0,1,0,2,0,2,1,0,97
040138134004,963,433,240,260,27,2,1,0,0,0,0,663,102,4,87,22,85,663,98,4,15,37,36,0,8,4,3,2,4,0,0,0,0,0,2,1,0,0,0,0,1,85
040138135001,1008,496,207,267,27,11,0,0,0,0,0,707,84,10,74,26,107,707,84,6,7,29,19,1,19,2,3,3,0,0,4,3,1,0,4,2,0,2,0,0,0,107
040138135002,1016,464,250,260,35,7,0,0,0,0,0,665,105,10,94,35,107,665,105,8,26,26,46,1,10,2,7,3,0,1,0,0,0,0,1,0,0,2,2,0,0,107
040138135003,1188,517,297,336,27,11,0,0,0,0,0,713,128,8,158,52,129,713,128,8,30,32,88,0,16,3,14,3,0,6,3,2,2,5,0,1,0,0,0,1,1,129
040138136001,1314,575,366,318,48,6,0,0,0,1,0,863,143,26,110,41,131,863,139,26,22,41,25,0,14,6,28,1,4,3,0,0,7,2,0,0,0,0,0,0,1,131
040138136002,874,427,184,235,24,4,0,0,0,0,0,588,81,2,79,40,84,588,81,2,25,33,21,0,10,2,11,1,0,0,5,1,0,1,4,1,0,0,0,2,1,84
040138136003,932,483,195,218,35,1,0,0,0,0,0,620,86,7,86,37,96,620,86,7,20,29,34,0,10,6,11,0,0,0,0,0,3,0,1,0,0,0,4,0,0,96
040138137001,862,426,222,157,55,1,1,0,0,0,0,696,35,5,3,12,111,696,35,5,2,1,2,0,0,4,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,111
040138137002,1148,611,259,196,79,2,1,0,0,0,0,951,29,1,9,12,146,951,29,1,3,1,3,0,0,4,1,3,0,2,0,1,0,0,0,0,0,0,2,1,0,146
040138138001,776,353,231,135,57,0,0,0,0,0,0,646,34,1,5,16,74,646,33,1,6,3,0,0,2,3,0,0,1,0,0,2,0,1,1,0,0,0,2,0,0,74
040138138002,891,381,239,198,68,5,0,0,0,0,0,739,23,1,22,11,95,739,23,1,1,8,2,0,1,8,4,6,0,0,1,0,0,1,0,0,0,0,0,0,1,95
040138138003,526,219,151,120,35,1,0,0,0,0,0,430,22,2,7,7,58,430,20,2,1,1,0,0,2,3,2,1,2,0,0,2,0,0,0,0,0,0,0,0,1,58
040138139001,1380,561,348,382,78,10,0,0,0,1,0,966,201,27,45,29,112,966,201,27,10,11,10,1,5,6,10,4,0,2,6,0,2,0,0,0,0,0,2,5,0,112
040138139002,1427,583,382,395,49,17,0,0,0,1,0,997,191,21,48,33,137,997,191,19,12,14,6,1,16,6,2,5,0,2,3,1,3,1,0,1,2,1,0,3,2,137
040138139003,1025,369,306,290,48,12,0,0,0,0,0,694,138,38,29,36,90,694,135,38,13,11,10,0,5,10,1,1,3,0,7,0,0,3,0,0,0,0,0,0,0,90
040138140001,937,388,264,220,54,11,0,0,0,0,0,675,78,29,19,18,118,675,77,29,7,6,4,0,2,6,5,1,1,1,1,0,0,3,0,0,0,0,0,0,1,118
040138140002,686,303,192,124,64,2,0,0,0,1,0,567,13,1,14,11,80,567,13,1,3,6,1,0,1,6,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,80
040138140003,412,204,97,80,30,1,0,0,0,0,0,347,16,0,7,4,38,347,16,0,0,1,3,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,38
040138141001,1752,706,494,479,64,7,1,1,0,0,0,1132,264,35,89,58,174,1132,253,35,39,24,16,0,34,5,7,2,11,3,5,1,0,0,0,0,1,2,1,0,0,174
040138141002,1141,421,324,346,40,9,1,0,0,0,0,745,198,16,52,29,101,745,196,16,16,15,8,0,16,6,5,4,2,2,0,2,0,0,2,1,0,0,0,3,0,101
040138141003,948,421,250,228,42,7,0,0,0,0,0,656,107,20,34,19,112,656,107,20,7,7,3,1,10,4,4,10,0,2,3,1,0,0,0,0,1,0,0,0,0,112
040138142001,1145,449,334,297,57,8,0,0,0,0,0,811,111,4,50,50,119,811,109,4,17,13,16,0,14,11,2,2,2,1,3,7,1,0,9,0,1,0,0,2,0,119
040138142002,894,358,263,221,43,8,1,0,0,0,0,587,93,7,62,51,94,587,93,6,22,18,17,1,16,8,3,4,0,6,2,4,5,1,0,0,0,2,0,2,1,94
040138143001,1170,460,280,363,49,16,1,0,0,1,0,775,168,7,67,36,117,775,167,7,17,16,8,0,23,3,8,3,1,4,4,6,0,0,0,1,0,0,1,1,6,117
040138143002,1002,442,246,251,49,11,2,0,0,1,0,672,164,3,57,16,90,672,162,3,9,17,10,1,23,3,4,2,2,0,0,0,0,1,0,0,0,2,0,1,0,90
040138143003,804,256,249,246,43,10,0,0,0,0,0,519,132,9,47,16,81,519,131,9,5,11,15,1,10,6,8,0,1,2,0,0,1,0,0,1,0,0,0,0,1,81
040138144001,1687,650,463,482,68,23,0,0,0,1,0,1164,211,10,88,43,171,1164,211,10,20,39,6,3,22,3,13,7,0,3,0,2,5,1,0,1,1,0,0,0,1,171
040138144002,1805,670,465,587,68,15,0,0,0,0,0,1206,270,21,65,52,191,1206,268,21,21,20,15,3,19,6,4,4,2,5,9,0,2,0,1,1,1,2,1,1,0,191
040138145001,767,248,220,259,26,13,0,0,0,1,0,510,122,28,34,9,64,510,121,28,4,9,8,0,7,3,4,5,1,1,0,0,1,0,0,0,0,0,0,0,0,64
040138145002,617,218,186,188,20,5,0,0,0,0,0,416,94,3,32,11,61,416,94,3,4,14,9,0,7,1,0,2,0,2,3,0,0,0,0,1,0,0,0,0,0,61
040138145003,1204,549,312,289,41,12,1,0,0,0,0,878,147,5,21,44,109,878,144,5,15,9,1,2,3,9,3,5,3,4,8,0,0,1,0,1,1,2,0,0,0,109
040138145004,759,301,204,212,33,8,1,0,0,0,0,534,72,12,27,29,85,534,72,12,10,10,9,3,5,4,2,1,0,2,3,1,2,2,1,0,0,0,0,0,0,85
040138146001,1354,611,325,349,49,20,0,0,0,0,0,933,225,7,43,19,127,933,224,7,12,6,10,1,24,3,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,127
040138146002,1537,548,436,472,56,24,0,0,0,1,0,1022,252,27,38,33,165,1022,252,27,12,16,6,0,8,7,2,3,0,3,5,0,1,2,0,1,1,0,1,1,0,165
040138146003,1042,393,288,319,34,8,0,0,0,0,0,721,170,10,17,22,102,721,170,10,9,5,2,2,3,2,1,5,0,0,3,3,0,0,0,0,1,0,1,1,0,102
040138147001,966,510,179,221,45,11,0,0,0,0,0,749,63,2,23,20,109,749,63,2,5,4,9,1,1,12,5,4,0,0,1,0,1,0,0,0,0,0,0,0,0,109
040138147002,1838,778,455,512,68,24,1,0,0,0,0,1257,272,15,63,55,176,1257,272,15,21,24,9,2,18,13,6,3,0,3,7,3,1,2,0,0,0,3,0,0,0,176
040138148011,1225,489,332,348,35,20,0,0,0,1,0,869,143,16,40,37,120,869,141,15,11,17,1,0,6,8,7,5,2,4,4,0,2,2,0,3,0,0,2,3,0,120
040138148012,735,307,199,201,21,7,0,0,0,0,0,522,98,3,16,14,82,522,97,3,6,4,4,0,3,1,2,1,1,1,3,0,0,1,0,1,0,0,1,0,0,82
040138148021,1573,569,434,511,41,17,0,0,0,1,0,1052,244,29,55,28,165,1052,242,22,12,20,11,0,10,2,8,6,2,4,6,0,1,0,2,1,0,0,0,0,0,165
040138148022,721,255,183,231,37,13,2,0,0,0,0,477,103,14,23,26,78,477,100,14,6,17,3,1,2,8,1,0,3,0,8,0,0,0,0,1,1,0,0,0,0,78
040138148023,1109,369,373,320,25,21,1,0,0,0,0,744,156,16,41,31,121,744,154,13,15,15,5,1,8,1,7,4,2,2,8,0,0,0,1,1,2,0,0,0,2,121
040138149001,1440,505,428,419,62,24,1,0,0,1,0,955,227,13,64,33,148,955,221,13,15,13,22,1,16,9,4,3,6,1,3,0,0,1,1,0,1,0,0,0,2,148
040138149002,794,462,145,147,23,16,1,0,0,0,0,629,69,0,8,8,80,629,69,0,4,3,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,80
040138150001,1007,511,224,235,30,7,0,0,0,0,0,762,91,5,43,6,100,762,90,5,3,19,8,0,8,2,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,100
040138150002,1154,554,241,310,37,11,1,0,0,0,0,829,121,1,45,37,121,829,120,1,12,8,11,0,12,6,3,8,1,4,0,4,0,10,0,0,0,0,1,0,1,121
040138150003,697,326,163,180,25,2,0,1,0,0,0,523,75,3,31,14,51,523,73,3,11,6,8,1,7,0,9,1,2,1,0,0,1,0,0,0,0,0,0,0,0,51
