BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_rin,party_lib,party_grn,party_wfp,party_ind,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_23,eth2_10,eth2_34,eth2_66,eth2_21,eth2_14,eth2_55,eth2_35,eth2_12,eth2_61,eth2_85,eth2_29,eth2_33,eth2_32,eth2_57,eth2_38,eth2_59,eth2_unk
090091411002,864,260,563,26,11,2,1,0,1,0,0,250,93,392,9,44,76,250,92,392,3,0,7,26,1,0,1,2,1,1,0,4,0,6,0,0,1,1,76
090091412001,677,199,461,12,5,0,0,0,0,0,0,62,86,502,6,7,14,62,86,502,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14
090091412002,738,223,484,25,4,1,1,0,0,0,0,125,180,396,9,6,22,125,179,395,1,8,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,22
090091412003,1532,503,951,61,10,1,3,0,3,0,0,591,192,456,97,46,150,591,185,456,23,21,50,12,7,8,11,1,1,5,0,0,4,3,1,0,0,0,150
090091412004,794,222,534,33,4,0,0,0,1,0,0,156,97,468,13,20,40,156,96,467,11,5,3,3,1,0,2,0,0,1,2,1,1,1,1,0,0,0,40
090091413011,1298,411,815,54,15,0,2,0,1,0,0,463,146,519,22,31,117,463,145,519,13,6,9,7,1,0,3,1,2,0,0,4,1,0,3,0,0,0,117
090091413012,921,238,635,35,12,1,0,0,0,0,0,197,144,496,12,23,49,197,142,496,2,2,4,13,2,1,3,4,0,0,1,0,0,2,0,0,1,0,49
090091413013,149,54,81,11,3,0,0,0,0,0,0,85,21,20,3,7,13,85,21,20,2,2,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,13
090091414001,721,198,481,34,8,0,0,0,0,0,0,150,41,433,9,15,73,150,40,433,2,3,4,8,1,1,0,1,0,1,0,1,0,1,0,1,1,0,73
090091414002,769,139,600,22,5,0,0,1,1,1,0,211,43,404,10,30,71,211,42,404,18,4,3,4,1,1,1,0,0,1,3,1,0,2,2,0,0,0,71
090091414003,876,235,610,25,6,0,0,0,0,0,0,98,99,615,5,18,41,98,96,615,9,0,2,6,3,0,3,0,1,0,0,0,1,0,1,0,0,0,41
090091414004,1002,293,673,26,7,0,1,0,2,0,0,154,126,642,10,13,57,154,126,642,6,7,0,5,0,0,2,0,1,1,0,0,0,1,0,0,0,0,57
090091415001,580,151,418,6,4,0,0,1,0,0,0,46,52,462,7,3,10,46,52,462,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
090091415002,786,205,563,15,2,0,0,0,1,0,0,45,78,638,4,11,10,45,78,637,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
090091415003,565,137,403,21,4,0,0,0,0,0,0,56,58,435,5,2,9,56,58,435,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
090091415004,776,200,561,13,2,0,0,0,0,0,0,51,81,620,8,5,11,51,81,619,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
090091415005,593,127,456,8,1,0,0,0,1,0,0,34,45,491,3,8,12,34,45,491,5,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
090091415006,662,171,470,16,3,1,0,1,0,0,0,49,60,527,6,9,11,49,60,525,6,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
090091415007,694,190,481,13,8,0,0,0,1,1,0,43,83,543,4,9,12,43,81,543,7,1,1,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,12
090091416001,627,163,434,25,4,0,1,0,0,0,0,192,71,268,40,18,38,192,71,267,3,12,18,11,0,0,6,0,1,4,0,0,1,1,1,0,0,0,38
090091416002,839,239,586,14,0,0,0,0,0,0,0,67,88,648,6,13,17,67,87,648,6,3,1,4,1,1,0,0,0,0,0,0,0,0,2,0,1,0,17
090091416003,621,142,457,16,4,1,1,0,0,0,0,33,53,521,3,6,5,33,51,520,1,0,3,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5
090091416004,1929,512,1352,55,6,1,3,0,0,0,0,450,251,887,155,51,135,450,249,885,33,37,82,7,2,7,18,1,0,6,2,0,2,3,2,0,1,0,135
090091418001,310,128,155,23,2,0,0,1,1,0,0,189,23,9,38,12,39,189,23,9,7,9,19,2,0,2,7,0,1,1,1,1,0,0,0,0,0,0,39
090091418002,809,178,595,24,9,0,3,0,0,0,0,537,30,16,46,32,148,537,30,16,9,14,16,13,0,2,3,0,0,5,2,0,0,7,1,0,0,0,148
090091418003,1024,289,685,35,8,1,4,0,2,0,0,257,119,541,33,21,53,257,117,540,15,8,15,1,2,2,6,0,0,2,0,1,1,0,3,0,0,0,53
090091419001,631,147,457,20,5,0,2,0,0,0,0,419,26,11,40,22,113,419,26,11,5,11,17,10,0,1,5,1,0,6,1,1,3,0,1,0,0,0,113
090091419002,686,212,447,18,7,0,2,0,0,0,0,413,50,43,49,23,108,413,50,43,10,15,22,6,0,4,7,0,2,1,1,0,0,1,1,0,0,0,108
090091419003,776,196,545,17,10,5,2,1,0,0,0,532,37,8,49,29,121,532,37,7,15,15,22,9,0,4,1,1,0,6,1,0,0,0,3,0,0,0,121
090091419004,706,158,514,27,7,0,0,0,0,0,0,508,38,7,46,25,82,508,38,7,9,17,18,9,0,1,5,0,2,4,1,1,1,2,0,0,0,0,82
090091419005,792,172,586,24,6,0,3,0,1,0,0,508,32,47,49,23,133,508,32,47,13,7,23,4,0,2,7,0,0,4,2,0,1,0,3,0,0,0,133
090091420001,903,230,636,30,5,1,1,0,0,0,0,613,52,12,74,29,123,613,51,12,11,16,38,8,1,5,7,1,1,7,1,2,0,0,2,0,2,1,123
090091420002,922,260,607,41,12,1,1,0,0,0,0,579,60,42,66,42,133,579,57,42,14,15,38,9,3,2,3,3,3,7,1,1,2,3,2,0,2,2,133
090091420003,540,150,365,21,3,0,0,1,0,0,0,298,38,65,57,23,59,298,38,65,8,16,26,11,0,2,9,1,0,3,2,0,1,0,0,0,0,0,59
090091421001,877,254,581,32,8,1,0,0,1,0,0,368,199,194,21,22,73,368,199,194,12,7,7,5,0,2,2,0,0,2,1,0,0,2,1,0,0,0,73
090091422001,733,204,476,39,6,2,4,0,2,0,0,505,58,18,32,18,102,505,57,18,9,12,13,5,1,1,3,1,0,3,0,0,0,0,2,0,1,0,102
090091422002,559,136,385,27,6,2,1,1,1,0,0,368,53,25,22,11,80,368,53,25,4,5,13,2,0,3,0,1,2,1,1,0,0,0,0,0,1,0,80
090091423001,660,207,435,16,2,0,0,0,0,0,0,117,394,118,7,9,15,117,392,118,9,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15
090091423002,983,294,653,29,7,0,0,0,0,0,0,285,450,175,10,15,48,285,448,175,10,5,3,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,48
090091423003,727,206,494,21,4,0,1,1,0,0,0,126,485,80,6,7,23,126,484,80,3,1,3,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,23
090091423004,468,157,292,17,1,0,1,0,0,0,0,85,322,42,0,5,14,85,321,42,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14
090091424001,722,262,429,28,0,0,2,0,1,0,0,151,275,242,10,6,38,151,274,242,5,1,7,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,38
090091424002,642,213,403,22,3,0,1,0,0,0,0,133,374,107,4,2,22,133,373,107,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
090091424003,366,123,227,13,2,0,0,0,1,0,0,81,239,28,0,4,14,81,239,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14
090091424004,825,296,498,26,4,0,1,0,0,0,0,122,498,163,10,8,24,122,498,163,7,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
090091425001,699,262,399,33,5,0,0,0,0,0,0,193,323,151,4,4,24,193,321,151,1,0,2,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,24
090091425002,405,157,240,7,1,0,0,0,0,0,0,70,186,135,2,2,10,70,186,134,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
090091425003,706,226,439,32,9,0,0,0,0,0,0,293,269,80,7,5,52,293,265,80,3,5,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,52
090091425004,639,195,414,28,2,0,0,0,0,0,0,162,365,88,1,5,18,162,364,88,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18
090091425005,437,157,264,13,3,0,0,0,0,0,0,109,265,49,0,0,14,109,264,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
090091426011,791,318,427,41,4,0,0,0,1,0,0,208,241,274,24,7,37,208,237,273,0,9,8,4,4,4,0,0,0,0,0,1,0,2,0,0,0,0,37
090091426012,717,272,374,61,9,1,0,0,0,0,0,254,201,182,16,19,45,254,199,181,13,2,3,1,2,2,2,0,0,1,2,2,0,1,0,0,0,0,45
090091426013,1251,495,692,53,11,0,0,0,0,0,0,298,432,418,31,25,47,298,431,416,13,13,6,5,1,3,0,0,0,1,0,1,0,6,0,0,0,0,47
090091426014,699,265,373,47,10,0,3,0,1,0,0,288,190,131,15,25,50,288,189,130,11,7,3,2,1,3,1,0,0,0,0,0,0,8,3,0,0,1,50
090091426041,1700,545,1046,87,15,5,2,0,0,0,0,582,581,386,14,22,115,582,578,386,10,3,4,5,3,0,4,1,2,1,0,1,1,0,2,0,0,0,115
090091426051,110,40,64,6,0,0,0,0,0,0,0,38,26,43,1,1,1,38,26,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
090091426052,1339,413,796,113,15,1,1,0,0,0,0,593,298,317,14,21,96,593,297,316,8,3,3,8,1,4,1,2,2,2,1,0,0,0,0,0,0,0,96
090091426053,1116,408,633,58,13,2,1,1,0,0,0,322,401,318,12,10,53,322,401,318,5,5,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53
090091427001,738,284,407,39,6,1,0,0,0,1,0,240,320,142,2,10,24,240,318,142,5,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24
090091427002,676,258,352,60,6,0,0,0,0,0,0,344,224,57,6,5,40,344,223,57,3,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40
090091427003,579,231,290,53,4,1,0,0,0,0,0,322,158,37,8,13,41,322,156,37,4,3,4,4,2,0,0,0,0,1,1,0,0,1,1,0,0,0,41
090091427004,1034,383,571,64,12,1,2,0,1,0,0,237,469,240,27,11,50,237,468,240,5,21,2,2,1,4,0,0,1,0,1,0,1,0,0,0,0,0,50
090091428001,768,243,422,93,8,2,0,0,0,0,0,570,90,24,9,22,53,570,90,24,7,1,6,6,0,0,1,0,0,1,2,0,4,1,2,0,0,0,53
090091428002,1164,375,644,129,14,1,0,0,1,0,0,798,191,41,27,18,89,798,187,40,8,11,5,4,4,3,4,0,1,2,0,4,1,0,0,0,0,0,89
090091428003,1365,480,669,193,19,2,2,0,0,0,0,936,210,38,15,39,127,936,207,38,18,5,7,9,3,0,0,2,1,1,1,0,1,2,1,0,0,4,127
090091501001,1018,449,351,194,17,2,5,0,0,0,0,777,72,6,24,20,119,777,70,5,8,9,8,3,2,2,2,0,1,3,0,3,1,2,2,0,0,0,119
090091501002,1176,508,386,259,21,2,0,0,0,0,0,955,40,4,11,30,136,955,39,4,12,0,3,5,1,6,1,4,0,1,0,0,1,4,2,0,0,1,136
090091501003,1107,502,365,211,25,3,1,0,0,0,0,834,76,13,21,40,123,834,73,13,19,13,3,9,3,1,1,2,2,2,0,5,0,1,1,0,0,0,123
090091502001,1249,599,412,220,14,3,1,0,0,0,0,836,136,8,36,84,149,836,131,8,27,27,5,27,5,1,2,1,3,0,4,5,6,0,5,2,0,3,149
090091502002,1012,444,319,221,24,2,2,0,0,0,0,819,50,2,9,27,105,819,48,2,6,0,4,14,2,0,4,0,2,1,1,0,0,1,0,0,1,2,105
090091503001,910,419,287,184,19,1,0,0,0,0,0,668,84,10,15,24,109,668,80,10,4,5,0,8,4,5,0,3,3,3,3,0,0,1,1,1,0,0,109
090091503002,860,421,261,164,12,2,0,0,0,0,0,608,94,4,23,40,91,608,88,4,13,8,9,5,6,4,2,4,3,0,3,7,0,3,2,0,0,0,91
090091503003,594,282,179,120,13,0,0,0,0,0,0,404,68,18,12,24,68,404,63,18,6,6,4,4,5,1,0,0,1,1,6,0,0,3,0,2,0,0,68
090091503004,473,209,158,99,5,1,1,0,0,0,0,361,46,2,3,4,57,361,44,2,2,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,57
090091504001,853,373,288,169,23,0,0,0,0,0,0,626,57,5,14,39,112,626,57,5,15,2,5,7,0,1,1,3,7,3,0,0,0,3,2,0,0,2,112
090091504002,796,372,248,161,15,0,0,0,0,0,0,550,93,22,21,12,98,550,88,22,6,4,7,3,5,4,6,0,0,0,0,0,0,0,1,0,0,1,98
090091504003,607,254,198,140,14,0,1,0,0,0,0,454,39,3,8,16,87,454,39,3,2,3,1,4,0,1,1,0,1,2,1,1,0,4,1,0,1,1,87
090091504004,652,287,207,143,13,2,0,0,0,0,0,468,58,2,2,25,97,468,56,2,10,0,1,6,2,0,0,0,3,0,0,3,0,2,1,0,0,0,97
090091505001,1028,496,313,198,20,1,0,0,0,0,0,697,142,6,18,27,138,697,134,6,10,4,6,4,8,0,1,1,0,3,3,1,1,3,1,0,1,2,138
090091505002,749,338,247,149,14,1,0,0,0,0,0,564,69,6,11,19,80,564,64,6,2,5,2,3,5,4,0,0,1,0,0,6,2,5,0,0,0,0,80
090091505003,610,238,243,110,17,1,0,0,0,1,0,491,18,0,4,21,76,491,15,0,6,1,0,4,3,1,0,0,1,2,5,4,0,0,0,0,1,0,76
090091505004,789,359,231,183,13,2,1,0,0,0,0,632,21,3,7,19,107,632,21,3,5,0,3,6,0,0,0,3,2,2,0,1,0,0,0,0,0,2,107
090091506001,941,467,262,200,10,2,0,0,0,0,0,662,79,4,27,50,119,662,76,4,23,21,3,13,3,1,1,3,4,1,0,0,2,1,0,0,0,0,119
090091506002,864,418,258,176,10,2,0,0,0,0,0,613,85,13,18,20,115,613,85,13,9,5,6,2,0,5,0,1,2,0,1,1,0,0,2,0,1,0,115
090091506003,576,308,153,104,10,0,0,0,0,1,0,435,55,2,26,20,38,435,54,2,12,21,3,3,1,1,0,0,1,1,0,3,0,0,0,0,0,0,38
090091506004,622,323,174,110,10,5,0,0,0,0,0,406,67,11,15,36,87,406,66,11,17,7,1,6,1,4,3,2,0,0,2,4,0,5,0,0,0,0,87
090091506005,2070,974,569,483,42,1,0,0,0,1,0,1394,130,30,154,84,278,1394,126,30,45,92,32,10,4,5,12,3,5,7,0,9,2,6,1,1,2,0,278
090091507001,1460,677,381,371,28,3,0,0,0,0,0,1094,100,5,33,62,166,1094,91,5,17,13,7,26,9,1,2,3,2,0,0,3,1,5,0,5,0,0,166
090091507002,902,432,244,208,17,0,1,0,0,0,0,682,69,3,28,24,96,682,65,3,6,14,8,16,4,3,0,0,0,2,0,0,2,0,0,0,0,0,96
090091507003,933,435,235,242,21,0,0,0,0,0,0,678,61,6,35,33,120,678,59,6,7,16,13,8,2,1,2,6,6,3,3,0,3,0,0,0,0,0,120
090091508001,638,306,179,147,6,0,0,0,0,0,0,404,55,12,31,49,87,404,51,12,20,9,11,11,4,3,5,3,0,2,0,1,5,0,3,0,0,4,87
090091508002,652,305,169,165,12,1,0,0,0,0,0,493,27,3,18,22,89,493,26,3,8,11,4,7,1,0,1,1,3,2,1,0,0,2,0,0,0,0,89
090091508003,1534,673,412,416,31,1,1,0,0,0,0,1165,83,8,39,32,207,1165,80,8,6,20,17,9,3,1,0,1,2,1,0,4,0,4,0,0,5,0,207
090091509001,2017,892,611,474,36,3,0,0,0,1,0,1625,86,13,20,58,215,1625,83,13,11,3,11,16,3,2,3,11,6,1,2,3,0,1,1,0,0,7,215
090091509002,1253,562,363,304,19,3,2,0,0,0,0,947,94,5,14,48,145,947,88,5,17,1,5,12,6,1,0,2,8,2,1,1,0,0,0,0,0,7,145
090091510001,592,255,205,123,8,0,1,0,0,0,0,449,33,2,12,32,64,449,33,2,8,2,4,10,0,1,4,0,9,0,4,1,0,0,0,0,0,0,64
090091510002,1229,571,384,244,27,1,0,0,0,2,0,923,95,4,23,36,148,923,88,4,9,6,9,14,7,0,4,2,1,3,1,0,0,4,1,0,1,3,148
090091510003,747,341,217,172,14,3,0,0,0,0,0,579,40,1,7,20,100,579,38,1,6,4,3,6,2,0,0,1,4,0,1,0,1,0,0,1,0,0,100
090091510004,669,306,212,139,9,2,1,0,0,0,0,514,50,5,13,15,72,514,44,5,6,10,0,6,6,1,0,1,0,2,0,2,0,0,0,0,0,0,72
090091511001,1044,416,382,224,18,2,1,1,0,0,0,739,66,6,19,47,167,739,60,6,9,3,10,21,6,1,2,2,6,3,0,0,0,0,0,0,0,9,167
090091511002,729,286,258,167,17,1,0,0,0,0,0,561,29,2,13,15,109,561,28,1,2,5,3,6,1,1,3,0,0,1,0,0,0,2,1,1,3,0,109
090091511003,1354,650,377,295,28,4,0,0,0,0,0,1024,88,9,23,50,160,1024,84,9,7,12,8,25,4,2,0,9,1,0,3,0,3,0,1,0,1,0,160
090091511004,888,434,256,185,12,0,1,0,0,0,0,634,62,11,59,27,95,634,60,11,13,28,15,8,2,5,7,0,1,4,2,0,0,1,1,0,0,1,95
090091511005,1022,463,291,240,25,1,1,0,0,1,0,791,69,6,17,32,107,791,65,6,6,1,14,10,4,0,1,3,0,1,3,2,6,0,0,0,0,2,107
090091512001,1185,571,310,276,27,0,0,0,0,1,0,882,73,6,30,44,150,882,67,6,10,13,10,19,6,4,1,0,2,2,7,1,0,0,0,1,0,2,150
090091512002,1279,607,373,267,28,2,2,0,0,0,0,955,86,9,34,43,152,955,78,9,17,17,9,10,8,0,0,1,2,3,8,1,1,1,0,1,0,1,152
090091541011,703,260,380,55,6,1,1,0,0,0,0,247,213,184,13,10,36,247,211,182,4,8,3,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,36
090091541012,852,305,443,96,3,4,1,0,0,0,0,362,159,217,20,27,67,362,155,217,14,3,3,6,4,4,4,3,0,0,1,0,1,0,1,0,1,0,67
090091541021,1211,408,710,80,9,2,0,1,0,1,0,274,212,609,10,35,71,274,211,609,30,5,2,4,1,0,0,0,0,2,0,0,0,0,1,0,0,0,71
090091541022,866,268,495,90,11,0,2,0,0,0,0,518,67,108,9,58,106,518,64,108,30,4,3,12,3,1,1,0,2,0,2,0,6,2,1,1,0,0,106
090091541023,692,221,403,57,10,1,0,0,0,0,0,210,126,299,6,10,41,210,122,299,6,2,3,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,41
090091542001,1061,369,578,97,16,1,0,0,0,0,0,459,177,261,35,52,77,459,171,261,36,22,6,1,6,1,1,0,0,1,2,3,2,3,2,0,0,0,77
090091542002,594,235,300,57,2,0,0,0,0,0,0,241,111,167,12,37,26,241,111,167,34,4,2,0,0,3,0,0,0,2,0,0,2,0,1,0,0,0,26
090091542003,480,169,277,30,4,0,0,0,0,0,0,106,71,226,9,38,30,106,71,226,27,6,1,3,0,0,0,1,0,0,0,3,1,2,0,0,1,0,30
090091542004,1144,403,668,59,12,0,0,1,0,1,0,340,257,444,22,28,53,340,254,444,23,12,6,2,3,1,1,0,0,1,0,1,0,0,0,1,1,0,53
090091545001,515,171,295,45,3,1,0,0,0,0,0,269,153,48,9,11,25,269,149,48,6,5,3,0,4,0,0,1,0,1,0,0,0,2,0,0,0,1,25
090091545002,387,140,186,52,9,0,0,0,0,0,0,219,82,34,8,14,30,219,79,34,6,3,1,2,3,0,1,1,0,0,1,0,0,3,1,0,0,0,30
090091545003,682,246,350,74,9,0,1,0,0,2,0,349,162,94,7,18,52,349,160,94,11,2,2,3,2,2,0,0,0,1,0,3,1,0,0,0,0,0,52
090091545004,723,248,398,73,3,0,0,1,0,0,0,382,165,87,6,20,63,382,164,87,12,3,2,1,1,0,0,0,0,0,2,1,0,2,1,1,0,0,63
090091546001,564,219,278,60,6,0,0,1,0,0,0,230,120,120,14,30,50,230,115,120,24,1,6,2,5,3,0,0,1,2,2,0,0,0,1,0,0,0,50
090091546002,960,318,503,130,9,0,0,0,0,0,0,626,114,62,22,37,99,626,111,62,16,9,7,8,3,1,0,2,0,2,0,1,1,7,2,0,0,0,99
090091546003,604,218,309,65,10,2,0,0,0,0,0,333,98,84,8,23,58,333,97,84,17,5,1,1,1,2,0,0,0,0,0,0,1,2,2,0,0,0,58
090091546004,344,130,176,32,5,1,0,0,0,0,0,152,67,97,5,5,18,152,67,97,3,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,18
090091547001,641,187,339,102,12,1,0,0,0,0,0,447,75,23,23,27,46,447,73,23,13,13,2,7,2,3,0,0,0,3,0,2,0,3,0,0,0,1,46
090091547002,778,265,355,140,18,0,0,0,0,0,0,588,51,19,23,18,79,588,48,19,9,0,9,6,3,8,5,1,0,1,0,1,0,1,0,0,0,0,79
090091547003,534,179,254,90,7,1,3,0,0,0,0,425,43,7,1,10,48,425,41,7,3,0,0,4,2,0,1,2,0,0,0,0,1,0,0,0,0,0,48
090091547004,1285,446,606,217,16,0,0,0,0,0,0,934,108,27,44,27,145,934,95,27,11,21,8,4,13,7,1,0,0,3,2,3,0,1,1,1,1,2,145
090091547005,593,174,311,105,3,0,0,0,0,0,0,450,49,21,5,11,57,450,46,21,3,2,0,0,3,1,1,0,0,0,6,0,0,1,0,0,0,1,57
090091547006,742,274,324,132,9,0,0,2,0,1,0,574,53,15,10,5,85,574,53,15,1,2,1,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,85
090091548001,646,193,344,104,5,0,0,0,0,0,0,486,79,5,4,17,55,486,76,5,6,0,2,2,3,0,1,0,2,1,1,3,0,0,0,0,0,3,55
090091548002,745,234,367,138,6,0,0,0,0,0,0,569,52,19,7,18,80,569,46,19,3,2,2,6,6,0,1,5,3,2,0,0,0,0,0,0,0,0,80
090091548003,764,237,398,119,9,1,0,0,0,0,0,535,83,14,11,23,98,535,77,14,11,4,4,8,6,0,2,1,3,0,0,0,0,0,0,0,0,0,98
090091548004,762,257,367,125,10,3,0,0,0,0,0,532,98,25,14,17,76,532,96,24,9,2,8,4,2,2,0,1,0,2,0,0,2,0,0,0,1,0,76
090091548005,702,200,365,126,10,0,0,1,0,0,0,526,69,17,8,4,78,526,67,17,2,2,2,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,78
090091549001,399,125,210,58,5,1,0,0,0,0,0,268,53,27,6,14,31,268,53,25,8,5,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31
090091549002,529,191,259,68,9,1,0,1,0,0,0,323,100,38,3,18,47,323,100,38,9,1,1,3,0,0,0,1,0,0,1,0,0,1,2,0,1,0,47
090091549003,441,142,231,65,1,2,0,0,0,0,0,278,54,23,10,20,56,278,53,23,11,2,4,6,1,1,0,0,1,0,0,0,1,0,1,0,0,0,56
090091549004,974,269,555,136,12,0,2,0,0,0,0,700,95,38,11,27,103,700,92,38,10,6,1,5,3,0,0,1,0,0,0,5,2,4,0,0,0,0,103
090091550001,912,343,470,87,11,1,0,0,0,0,0,506,174,94,18,29,91,506,172,94,13,6,6,4,2,2,0,2,0,1,1,1,0,7,0,0,1,0,91
090091550002,545,197,291,49,8,0,0,0,0,0,0,316,120,57,1,10,41,316,118,57,5,1,0,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,41
090091550003,684,232,360,82,9,1,0,0,0,0,0,402,114,67,12,26,63,402,107,67,15,5,3,4,7,0,0,0,2,1,0,0,0,1,1,0,0,3,63
090091550004,697,221,371,90,13,1,1,0,0,0,0,453,100,69,7,18,50,453,99,69,7,0,4,5,1,2,0,1,0,0,0,1,1,2,0,0,0,0,50
090091551001,367,135,180,49,3,0,0,0,0,0,0,219,75,21,8,12,32,219,71,21,5,2,5,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,32
090091551002,568,225,281,59,3,0,0,0,0,0,0,348,128,33,4,7,48,348,127,33,3,0,2,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,48
090091551003,1065,311,609,131,12,2,0,0,0,0,0,754,112,46,7,23,123,754,111,46,8,1,5,4,1,0,1,0,0,0,4,0,0,1,1,0,0,2,123
090091571001,548,241,177,122,8,0,0,0,0,0,0,376,28,8,33,32,71,376,26,8,10,6,13,13,2,1,6,2,0,3,0,1,5,1,0,0,0,0,71
090091571002,1305,662,326,295,21,0,0,1,0,0,0,919,72,5,72,66,171,919,63,5,34,9,44,11,9,2,13,4,10,1,0,2,0,2,2,0,0,1,171
090091572001,568,261,161,138,8,0,0,0,0,0,0,440,13,0,39,12,64,440,12,0,6,14,12,4,1,0,6,0,0,3,0,0,1,0,1,0,0,0,64
090091572002,1137,524,288,306,15,4,0,0,0,0,0,801,29,4,66,33,204,801,28,4,16,21,32,9,1,1,7,0,1,1,0,0,4,1,2,0,0,0,204
090091572003,1312,637,313,340,19,3,0,0,0,0,0,919,64,9,74,67,179,919,57,9,26,16,46,16,7,1,8,6,2,2,0,1,7,2,6,0,0,0,179
090091573001,1214,594,310,290,18,2,0,0,0,0,0,786,67,3,101,61,196,786,64,3,15,39,44,22,3,6,6,4,3,0,4,4,0,0,2,1,2,0,196
090091573002,1643,772,454,393,23,0,1,0,0,0,0,1124,83,7,93,68,268,1124,80,7,25,41,39,33,3,1,7,1,5,3,1,0,1,1,0,0,0,0,268
090091574001,832,391,249,177,13,1,1,0,0,0,0,586,52,4,42,39,109,586,50,4,9,6,15,10,2,8,9,3,2,2,1,0,5,5,3,0,0,0,109
090091574002,1012,428,278,289,16,1,0,0,0,0,0,754,26,15,52,43,122,754,25,14,26,31,15,10,1,1,4,1,5,0,0,0,0,0,0,0,1,0,122
090091574003,636,295,177,156,6,2,0,0,0,0,0,462,25,7,28,42,72,462,24,7,11,7,13,20,1,0,5,0,1,0,0,3,0,1,2,0,2,2,72
090091574004,867,428,235,200,4,0,0,0,0,0,0,602,53,3,60,44,105,602,51,3,18,20,31,5,2,0,5,5,2,3,1,0,5,1,4,0,3,0,105
090091601001,1108,415,477,201,14,0,1,0,0,0,0,723,48,27,73,49,188,723,41,27,5,11,40,26,7,1,20,2,9,1,1,0,1,2,1,0,0,1,188
090091601002,998,417,339,229,11,1,1,0,0,0,0,652,33,24,95,55,139,652,32,24,16,17,56,19,1,4,11,7,10,3,0,0,0,0,1,0,2,0,139
090091601003,679,306,239,122,11,0,1,0,0,0,0,423,23,12,56,58,107,423,21,12,23,9,35,26,2,5,3,0,2,1,2,1,0,2,2,0,0,0,107
090091602001,1026,470,346,198,8,1,2,1,0,0,0,673,55,17,76,63,142,673,54,17,20,21,38,27,1,1,10,3,2,4,2,0,3,0,5,1,0,0,142
090091602002,1066,420,458,172,14,1,1,0,0,0,0,660,59,37,75,42,193,660,54,37,12,18,30,16,5,4,17,0,2,3,5,0,3,1,2,0,1,0,193
090091602003,1172,436,524,194,16,2,0,0,0,0,0,733,54,36,83,50,216,733,52,36,20,28,35,18,2,2,7,1,2,10,1,0,3,0,3,0,2,0,216
090091602004,911,405,338,153,13,1,0,1,0,0,0,553,32,11,75,63,177,553,32,11,20,23,38,24,0,3,7,5,1,1,3,1,0,2,4,2,0,1,177
090091611001,921,363,312,237,8,1,0,0,0,0,0,717,36,14,12,34,108,717,35,14,11,2,10,9,1,0,0,2,2,0,0,1,0,3,1,0,1,1,108
090091611002,807,337,248,217,5,0,0,0,0,0,0,602,30,16,29,28,102,602,23,16,5,8,15,18,7,0,2,2,0,4,0,0,0,0,0,0,0,3,102
